recipe,type
"450g/1lb plain flour, plus extra for dusting 2 tsp fast-action dried yeast 1 tsp baking powder 1 free-range egg 1 tsp caster sugar pinch sea salt 150g/5oz plain yoghurt 150ml/5fl oz milk 50g/2oz butter, melted 4 tbsp vegetable oil 2 whole dried red chillies, torn or chopped, seeds removed 2 long green chillies, finely chopped 2 onions, finely chopped 1 tbsp finely chopped fresh curry leaves 5cm/2in piece fresh root ginger, peeled, finely chopped 6 garlic cloves, finely chopped 1 tsp hot red chilli powder 1 tsp ground cumin 2 tsp ground coriander 1 tsp turmeric 300ml/10½fl oz chicken stock 250g/9oz red lentils, rinsed, then soaked in 250ml/9fl oz water for 15 minutes 1 tsp salt 40g/2½oz butter 6 boneless, skinless chicken thighs, cut into chunks  1 x 200g tin tomatoes 1 tbsp tamarind paste 1 tbsp soft dark brown sugar 1 small bunch fresh coriander, roughly chopped, plus extra to serve 2 tbsp roughly chopped fresh mint leaves vegetable oil, for shallow frying 450g/1lb paneer, cut into thin strips about 1cm/½in wide 3cm/1¼in long 50g/2oz pine nuts 4 long green chillies, finely sliced 8 garlic cloves, finely diced 5cm/2in piece fresh root ginger, peeled and finely diced 1 red onion, finely sliced 1 green pepper, finely sliced 1 long red pepper, finely sliced 50ml/2fl oz white wine vinegar 75ml/2¾fl oz light soy sauce 250ml/9fl oz chicken stock 3 spring onions, trimmed, finely sliced 1 tbsp cornflour, mixed to a paste with 3 tbsp cold water ",indian
"1 tbsp rapeseed oil 1 tsp cumin seeds 1 tsp dried red chilli flakes 1 onion, roughly chopped 2 garlic cloves, finely grated 5cm/2in piece fresh root ginger, peeled and finely grated 2 tsp ground cumin 1 tsp ground coriander ½ tsp ground turmeric ½ tsp sea salt 2 x 400g tins green lentils 2 x 400g tins chopped tomatoes 1 vegetable stock cube, crumbled 25g/1oz fresh coriander, roughly chopped 75g/2½oz fat-free Greek-style plain yoghurt, to serve 300g/10½oz self-raising flour, plus extra for dusting ¾ tsp sea salt 2 tbsp sesame seeds  175g/6oz fat-free Greek-style plain yoghurt  1 tbsp rapeseed oil ",indian
"3 tbsp coconut oil or vegetable oil 2 tsp black mustard seeds 2 tbsp chopped fresh curry leaves 1 tsp cumin seeds 2 dried Kashmiri chillies, each broken into 3 or 4 pieces 30g/1oz (or 6cm/2½in) fresh root ginger, finely grated into a paste ½ tsp ground turmeric 1 tsp salt ½ tsp coarsely ground black pepper 250g/9oz hispi or pointed spring cabbage (or spring greens), shredded into 5mm pieces 2 carrots, diced 2 fresh green chillies, sliced into thin rounds, with seeds 100g/3½oz fresh or frozen coconut flesh, blended in a food processor or grated boiled basmati rice  poppadoms ",indian
"1 tbsp cumin seeds 1 tbsp coriander seeds 2 whole cloves ½ tsp black peppercorns  ½ tsp ground fenugreek  1½ tsp ground turmeric 2 tsp paprika ½ tsp hot chilli powder ¼ tsp ground cinnamon 1 tsp flaked sea salt 2 garlic cloves, crushed 20g/¾oz piece fresh root ginger, finely grated 4 tbsp plain yoghurt 4 duck breasts, skin removed  small salad of sliced red onion, fresh coriander and lime wedges, to serve ",indian
"6 spring onions 3 garlic cloves 2 tbsp vegetable oil half a 400g tin chopped tomatoes 2 tbsp curry powder  1 tsp ground ginger 400g/14oz boneless skinless chicken thigh, cut into 2.5cm/1in pieces  100ml/3½fl oz Greek-style natural yoghurt, plus extra to serve salt and pepper 200g/7oz long grain rice ",indian
"4 boneless, skinless chicken breasts (each weighing about 150g/5½oz), cut into 2.5cm/1in chunks  2 tbsp sunflower or vegetable oil 25g/1oz butter 2 onions (350g/12oz total weight), coarsely grated or very finely chopped 2 garlic cloves, crushed or finely grated 25g/1oz fresh root ginger, peeled and finely grated 2 tbsp medium or mild curry powder 1 tsp ground turmeric 1 tbsp mango chutney 75g/2¾oz dried red split lentils 800ml/1½ pints chicken stock, made with 1 stock cube 3 tbsp single cream freshly ground black pepper 160g/5¾oz basmati rice, to serve ",indian
"4 skinless, boneless chicken breasts  4 tbsp ready-made tikka masala curry paste 2 tbsp natural yoghurt  3 tbsp vegetable oil or ghee (clarified butter) 1 cinnamon stick 8 cardamom pods 1 large onion, finely chopped 3cm/1¼in piece of fresh ginger, peeled and finely grated 2 garlic cloves, crushed 1 tsp ground cumin 1 tsp ground coriander ½ tsp ground turmeric ½–1 tsp cayenne pepper (depending on how hot you like it)  half a 400g can chopped tomatoes 150ml/5fl oz chicken stock or water 1½ tsp garam masala ½ lemon, juice only  ½ tsp salt ",indian
"4 chicken breasts, skinned, boned and cubed 2.5cm/1in piece of fresh root ginger, finely chopped 2 garlic cloves, finely chopped 1 tsp chilli powder sea salt and freshly ground black pepper 2 tbsp chopped fresh coriander, plus extra to garnish 1 lime, juice only 2 tbsp vegetable oil 1 onion, finely chopped 1 red chilli, seeds removed and finely chopped 1 tsp ground turmeric 200ml/7fl oz double cream ½ lemon basmati rice, cooked according to packet instructions naan bread ",indian
"1 tbsp vegetable oil 1 onion, roughly chopped 4 garlic cloves, finely chopped thumb-sized piece fresh root ginger, peeled and grated 1 tsp garam masala ½ tsp cumin ½ tsp turmeric 1 fresh red chilli, roughly chopped 2 x 400g tins chopped tomatoes 400g tin coconut milk ½ butternut squash, seeds removed, chopped into 2cm/½in pieces  400g tin chickpeas fresh coriander leaves 150g/5oz basmati rice salt ",indian
"5 tbsp vegetable oil 2 onions, finely sliced 200g/7oz Greek or natural yoghurt 4 tbsp finely grated ginger 3 tbsp finely grated garlic  1–2 tsp Kashmiri red chilli powder 5 tsp ground cumin 1 tsp ground cardamom seeds 4 tsp sea salt 1 lime, juice only 30g/1oz coriander leaves and stalks, finely chopped 30g/1oz mint leaves, finely chopped 3–4 green chillies, finely chopped 800g/1lb 12oz boneless lamb tenderloin or leg, cut into bite-sized pieces 4 tbsp double cream 1½ tbsp full-fat milk 1 tsp saffron strands (a large pinch) 400g/14oz basmati rice 2 tbsp pomegranate seeds, to garnish (optional) ",indian
"3 tbsp vegetable oil ½ tsp mustard seeds 60g/2½oz chopped onion 1 tsp finely chopped ginger 60g/2½oz frozen peas 1 tbsp ground coriander 1 tsp ground cumin  ¼ tsp red chilli powder ½-¾ tsp garam masala 1-2 tsp dried mango powder, to taste (alternatively, use juice of 1/2 a lemon) salt, to taste splash water 600g/1lb 5oz potatoes, peeled, boiled until soft and crushed into large lumps 4 tbsp chopped fresh coriander leaves packet ready-made filo pastry 5 tbsp melted butter, for brushing 2 tbsp sesame seeds (optional) (you can also use poppy or nigella seeds) ",indian
"1.75kg/4lbs chicken drumsticks, skinned pinch salt  2 lemons, juice only 500g/1lb 2oz plain yoghurt  3-4 tbsp tandoori or tikka spice mix  3-4 tbsps plain yoghurt pinch salt pinch sugar 5 fresh mint sprigs 1 green chilli, deseeded, sliced ",indian
"½ medium-sized aubergine, chopped 2 small carrots, chopped 100g/4oz green beans, halved 1 medium-sized potato, chopped 100g/4oz peas (frozen is fine) 50g/2oz desiccated unsweetened coconut, soaked in a little hot water for five minutes 4 green chillies, roughly chopped (or to taste) 1 tsp salt 3 medium-sized tomatoes, roughly chopped 1 tbsp plain yoghurt 1 tsp garam masala 2 tbsp roughly chopped fresh coriander leaves ",indian
"80g/2¾oz plain flour, sifted 70g/2½oz caster sugar 2 tbsp skimmed milk powder 140ml/5fl oz milk 1 brown cardamom pod, seeds removed and ground to a powder in a pestle and mortar 1½ tsp fennel seeds, ground to a powder in a pestle and mortar pinch of salt 1 tbsp ground almonds  2 tbsp butter, melted  4 tbsp ghee or vegetable oil, for frying ",indian
"800g/1lb 12oz rohu steaks, gutted, scaled and cut into 2.5cm/1in-thick steaks across the bone. Alternatively use 800g/1lb 12oz monkfish, sinew removed and chopped into 2.5cm/1in pieces. ½ tsp salt, plus extra for seasoning 1 tsp turmeric 2 tbsp black mustard seeds 2–3 tbsp vegetable oil, for frying 2 medium onions, finely chopped 1 whole bulb garlic (about 8–10 cloves), peeled and pounded in a pestle and mortar ¼ tsp chilli powder 1 heaped tsp ground coriander 1 heaped tsp garam masala 1 heaped tsp paprika 450ml/16fl oz boiling water  handful of chopped coriander, plus extra leaves to garnish green chillies, finely chopped 240–360g/8½–12¼oz basmati rice, cooked according to packet instructions ",indian
"500g/1lb 2oz haddock, skinned and cut into chunks  1 tsp cumin 1 tsp ground coriander  ½ tsp turmeric  2 tbsp vegetable oil 1 onion, thinly sliced 3 garlic cloves, thinly sliced  2 green chillies, finely chopped  1 tsp ginger, peeled and grated 3 tomatoes, roughly chopped  ½ tsp cumin seeds ½ tsp black mustard seeds 250ml/9fl oz chicken stock  2 tbsp finely chopped coriander salt and freshly ground black pepper 7g sachet fast-action dried yeast pinch caster sugar  50ml/2fl oz warm milk 100ml/3½oz plain yoghurt  250g/9oz strong white flour ½ tsp baking powder  150g/5½oz paneer, grated  30g/1oz butter, melted  1 tbsp black mustard seeds  1 tsp salt  ",indian
"300g/10½oz cod fillet, skinned and diced 300g/10½oz salmon fillet, skinned and finely chopped 1 lime, juice and grated zest only 1 small fennel bulb, finely chopped 1 small bunch of fresh coriander, finely chopped 4-8 green chillies, finely chopped 4 spring onions, finely chopped 2 tbsp fennel seeds, finely ground 2 tbsp coriander seeds, finely ground ½ tsp salt 2 tbsp vegetable oil 1 tbsp garlic paste 1 tbsp ginger paste 4 tsp crushed black pepper 1 cucumber, grated 450ml/16fl oz yoghurt 4 tbsp finely chopped dill ½ tsp crushed garlic 1 tbsp vegetable oil ½ tsp mustard seeds ½ tsp cumin seeds pinch of asafoetida 4-5 curry leaves basmati rice, boiled, enough for 4 ",indian
"450g/1lb basmati rice (for a more authentic flavour and texture it is best not to use easy-cook rice; however, it will still work and be very tasty if you do) 1 medium onion, finely chopped large knob butter, plus extra to serve 4 cardamom pods 8 cloves 1 cinnamon stick pinch saffron threads (optional) 2 bay leaves 600ml/1 pint hot chicken stock, vegetable stock or water salt ",indian
"350ml/12fl oz milk  30g/1oz sugar  small pinch saffron, dissolved in 1 tsp milk 10g/½oz salt 500g/1lb 2oz plain flour pinch ground green cardamom  ½ tbsp melon or pumpkin seeds 150g/5oz ghee, melted, plus 1 tbsp for brushing and extra for greasing 1½ tsp cumin seeds 2 cloves 4 green cardamom pods, seeds only 1 black cardamom pod, seeds only 1 blade mace  ⅛ nutmeg, grated ½ tsp roasted cumin seeds ½ tsp black peppercorns 2 tbsp cashews 3 tbsp ghee, melted, plus a little extra for frying 6 cloves 500g/1lb 2oz lean lamb mince  4 tbsp dried onions  1½ tbsp finely chopped ginger  1½ tbsp finely chopped garlic  1½ tsp chilli powder pinch saffron, dissolved in 2 tbsp water 1½ tsp salt 1 tbsp pineapple juice or 1 tbsp grated green papaya 4 drops rosewater  1 large banana leaf, cut into 30x5cm/12x2in strips 1 pomegranate, seeds only 500g/1lb 2oz Greek-style yoghurt 1 spring onion, finely chopped 2.5cm/1in piece fresh root ginger, peeled and finely chopped 2 green chillies, finely chopped 1 tsp roasted and ground cumin seeds (reserved when making the spice mix) 1 tsp salt ½ tsp sugar 1 tbsp chopped fresh coriander, to garnish ",indian
"1 dried red chilli 1 tsp coriander seeds 1 tsp fennel seeds ½ tsp cumin seeds ¼ tsp black peppercorns 1cm/½in cinnamon stick ¼ tsp ajwain seeds 4 tbsp vegetable or corn oil ¼ tsp fenugreek seeds 2 dried red chillies, each broken into 2-3 pieces ½ tsp black onion seeds 700g/1lb 9oz pumpkin flesh, peeled, cut into 1cm/½in cubes 1½ tsp salt 1 tsp red chilli powder ½ tsp ground turmeric 3-5 tbsp sugar 2 tsp dried mango powder (amchoor), available from Indian supermarkets (or mango pickle from a jar) 3 tbsp vegetable or corn oil ¼ tsp cloves 3 green cardamom pods, lightly crushed 1 fresh bay leaf or cinnamon leaf 2 medium onions, peeled, 1½ onions finely chopped, remaining ½ onion cut into 1cm/½in slices  2 garlic cloves, peeled, finely chopped 2.5cm/1in piece fresh root ginger, peeled, chopped 1 green chilli, chopped ½ tsp red chilli powder ½ tsp ground coriander ½ tsp ground cumin 3 tomatoes, 2 blended to a purée, 1 seeds removed, cut into 1cm/½in slices  6 grouse breasts, bones removed, cut into 1cm/½in strips  1 tsp salt ½ tsp sugar 1 tbsp chopped fresh coriander leaves 1 lime, juice only few sprigs micro salad leaves or mixed salad leaves, to serve ",indian
"6 free-range eggs  250g/9oz boned leg and breast of pheasant  250g/9oz boned leg and breast of partridge  250g/9oz boned leg and breast of grouse or mallard 8cm/3in piece fresh root ginger 8 garlic cloves 2–3 slender green chillies 8–10 coriander stalks with leaves  20–25 mint leaves 1½ tsp salt 1 tsp garam masala  2 tbsp cooking oil (not olive)  3 onions, finely chopped 5cm/2in piece fresh root ginger, roughly chopped 4–5 garlic cloves, roughly chopped 3–4 dried red chillies, roughly chopped 1 heaped tsp cumin seeds 1 heaped tbsp coriander seeds ½ tsp fennel seeds 5cm/2in piece cinnamon, broken up ½ tsp turmeric powder 15–20 raw cashew nuts 12–15 peeled almonds, or use 2 tbsp ground almonds 250g/9oz plain yoghurt 2–3 tomatoes, roughly chopped 500ml/18fl oz chicken stock or water  salt, to taste 2 heaped tbsp chopped fresh coriander, to serve  ",indian
"1 tbsp cardamom seeds (if you can't buy the seeds then buy cardamom pods and shell them yourself) 1 tsp black peppercorns 1 tsp black cumin seeds (you can use regular cumin seeds if black aren't available) 1 tsp whole cloves 1/3 of a whole nutmeg (you can break a whole nutmeg by placing it on a cloth and bashing it with a meat mallet or rolling pin) a medium stick of cinnamon, about 5-8cm/2-3 inches, broken up into 3-4 pieces ",indian
"225g/8oz fine semolina 7 tbsp melted unsalted butter 200ml/7¼fl oz water 120g/4¼oz  caster sugar 30g/1¼oz ground almonds 30g/1¼oz white poppy seeds 30g/1¼oz desiccated coconut ¼ tsp ground cardamom ¼ tsp nutmeg 600g/1lb and 5¼oz plain flour vegetable oil, for frying ",indian
"500g/1lb 2oz beef rump barrel (or rump roasting joint) 1 heaped tbsp ginger paste 1 heaped tbsp garlic paste 1 tsp salt 2 tbsp cider or palm vinegar ½ lime, juice only 1 tsp ground turmeric  1 tsp chilli powder 1 tbsp oil 1 carrot, roughly chopped 1 potato, peeled and roughly chopped 1 tbsp cumin seeds 1 tbsp oil, for frying 2 fresh green chillies, thinly sliced 1 tbsp thinly sliced garlic 1 medium onion, thinly sliced 1 red pepper, thinly sliced 1 green pepper, thinly sliced 1 yellow pepper, thinly sliced 1 tomato, thinly sliced bunch fresh coriander, roughly chopped salt and freshly ground black pepper knob of butter, for spreading 4 crusty or ciabatta rolls, sliced open and toasted ",indian
"1 tbsp vegetable oil 1 tsp coriander seeds  ¾ tsp mustard seeds (black preferably but yellow is okay)  2 tsp fresh root ginger, minced 2 green chillies, finely chopped  ½ tbsp chopped almonds (optional)  1 small onion, finely chopped  200g/7oz cauliflower, cut into florets  200g/7oz broccoli, cut into florets 2 medium tomatoes, chopped  handful of green beans ½ tsp turmeric powder  1 tsp salt 1 tbsp water 200ml/7fl oz coconut milk  fresh chopped coriander for garnish ",indian
"100g/4oz plain flour 1 tbsp caster sugar a pinch of salt 1 egg 150ml/5fl oz coconut milk 1 tbsp melted butter, plus extra for brushing a few drops of vanilla extract a good pinch of grated lemon zest a little oil or butter for making the pancakes and for greasing the pan 10-12 tbsp fresh grated coconut 1 tbsp golden raisins 80g/3oz palm molasses or jaggery, coarsely grated (or brown sugar) ¼tsp ground cardamom ¼tsp nutmeg, grated ",indian
"1 tsp cumin seeds 1 tsp coriander seeds 1 stick cinnamon 1kg/2lb 2oz leg of lamb or mutton, boned and cut into 2.5cm/1in cubes 2 onions, finely sliced 2 garlic cloves, crushed 2.5cm/1in piece fresh root ginger, finely grated 2 long red chillies, sliced 3 tbsp tamarind paste 1 tsp amchoor (mango powder) 500ml/18fl oz beef stock 90g/3½oz desiccated coconut 1 x 400ml/14fl oz can coconut milk 2 tbsp fresh coriander leaves 2 tbsp vegetable oil 1 onion, finely diced 1 garlic clove, crushed 3 green cardamom pods, split 1 tsp ground coriander 1 tsp ground cumin 1 tsp turmeric 3 cloves 1 cinnamon stick 8 curry leaves 400g/14oz basmati rice ½ lemon, juice only 200g/7oz Greek-style yoghurt 200g/7oz mango chutney ",indian
"2kg/4lb 8oz rolled pork shoulder or collar 50ml/2fl oz vegetable or rapeseed oil Little Gem lettuce leaves, cleaned and well drained, to serve spicy coleslaw, to serve 3 tbsp fresh coriander, to garnish (optional) 1 tbsp broken pieces cinnamon or cassia bark  15 cloves 2 large dried red chillies 5cm/2in piece fresh root ginger, roughly chopped 4 garlic cloves 2 small red onions, coarsely chopped 1 green chilli ½ tsp ground turmeric  2½ tbsp tamarind paste 100ml/3½fl oz cider vinegar 1½ tsp brown sugar 25ml/1fl oz sunflower or rapeseed oil 1½ tsp salt ",indian
"200g/7oz fresh coconut, shell removed, flesh finely grated 2 dried red chillies 2 tbsp coriander seeds 1 tbsp black peppercorns 4 cloves 3 tbsp vegetable oil 2 onions, peeled, sliced 1 green chilli, finely chopped ½ tsp ginger and garlic paste (made by pounding together equal quantities of fresh root ginger and garlic) ¼ tsp ground turmeric 50ml/2fl oz tamarind pulp 150ml/5fl oz coconut milk 2-3 tbsp water 2 tbsp finely chopped fresh coriander leaves 2 tbsp butter 4 x 500g/1lb 2oz cooked lobsters, shells cracked and meat removed boiled rice or green salad ",indian
"4 live lobsters 2 tbsp vegetable oil 150g/5oz desiccated coconut 4 dried bird’s-eye red chillies 1 tbsp coriander seeds 1 tbsp cumin seeds 1 tsp black peppercorns 4 cloves 2 onions, sliced 1 green chilli, finely chopped 1 garlic clove, finely grated 5cm/2in piece ginger, finely grated ¼ tsp ground turmeric 50ml/2fl oz tamarind pulp 300ml/11fl oz coconut milk 2 tbsp finely chopped coriander leaves 4 large chipping potatoes, peeled and cut into 1cm/½in thick chips vegetable oil, for frying sea salt, to taste ",indian
"1kg/1lb 2oz shoulder of goat, bones removed, meat cut into 2.5cm/1in cubes 300g/10½oz plain yoghurt 2 tsp ground coriander 1 tsp ground turmeric 2 tsp salt 1 onion, peeled, finely chopped 5 garlic cloves, peeled, left whole 6 green chillies 50g/2oz ghee 1 tsp cumin seeds 5 green cardamom pods, lightly crushed 4 black cardamom pods, lightly crushed 10 whole cloves 2 bay leaves 750ml/1 pint 7fl oz lamb stock 450g/1lb canned sweetcorn, drained, chopped 300g/10½oz gram flour 200g/7oz plain flour 15g/½oz salt 1cm/½in root ginger, peeled, finely chopped 2 green chillies, finely chopped 1 tbsp finely chopped fresh coriander 1 tsp ajwain (carom) seeds ½ tsp black onion seeds ½ tsp ground turmeric 2 tbsp vegetable oil 200ml/7fl oz water 1 red onion, peeled, finely chopped 1 spring onion, trimmed, finely chopped 3 tsp ghee 1 lemon, juice only 2 tbsp chopped fresh coriander ",indian
"6 whole cloves 2 black cardamom pods 4 green cardamom pods few black peppercorns 2 tbsp ghee 1 bay leaf 1 cinnamon stick 1 large onion, finely chopped 1 large red onion, finely chopped 3 small green chillies, finely sliced 4 garlic cloves, roughly chopped 5cm/2in piece fresh root ginger, peeled and roughly chopped 1.5kg/3lb 5oz goat meat (a mixture of boneless cuts and on-the-bone leg cuts), cut into bite-sized pieces 1 tbsp salt 1 tbsp turmeric 2–3 tsp mild chilli powder  2 tbsp garam masala 4 tomatoes, roughly chopped chopped fresh coriander, to serve ",indian
"vegetable oil, for deep-frying 1 cauliflower, leaves removed and cut into florets 3 tbsp chickpea flour (gram flour) 4 tbsp cornflour 1 tbsp chilli paste ½ tbsp finely chopped fresh curry leaves ½ tbsp garam masala  8 fresh curry leaves, to garnish 2 green chillies, sliced, to garnish  ½ tsp ground cumin  ½ tsp black mustard seeds 1 green chilli 1 tbsp cashew nuts, smashed 1 cucumber, grated 150ml/5fl oz thick natural yoghurt 250g/9oz plain flour, plus extra for dusting 1 tsp salt 1 tbsp olive oil ",indian
"250ml/9fl oz full-fat milk or non-dairy milk alternative ½ tsp ground turmeric or 1½ tsp freshly grated turmeric root  ½ tsp finely grated fresh root ginger 1 star anise 2 tsp runny or Manuka honey ½ tsp ground cinnamon, plus extra for garnish (optional) ",indian
"80g/2¾oz fresh coriander leaves and stalks, washed 20g/¾oz fresh mint leaves, washed 1 garlic clove, peeled and roughly chopped  2.5cm/1in piece fresh ginger, peeled and roughly chopped  ½ small onion, chopped  1-2 green chillies, or to taste, seeds removed, chopped 15 raw pistachio nuts, shells removed, chopped  2 tbsp lemon juice, or to taste salt, to taste 3 tbsp water ",indian
"250g/9oz fresh grated coconut or frozen coconut, thawed  or 150g/5oz desiccated coconut 1 large bunch of fresh coriander 1 large bunch of fresh mint 4-5 green chillies 6-8 garlic cloves 1 tsp (heaped) cumin seeds 1 tbsp sugar 1 large lime, juiced (or to taste) salt ",indian
"200g/7oz coriander leaves and stalks, washed thoroughly to remove any grit 40g/1½oz mint leaves (optional) 6 garlic cloves, peeled 6 green bird's-eye chillies, stalks removed 5 tbsp vegetable oil 2 tsp salt 1 tsp sugar 1 lemon, juice only ",indian
"900g/2lb monkfish tails, trimmed 5cm/2in piece fresh root ginger, peeled and roughly chopped 4 garlic cloves, roughly chopped ½ tsp salt ½ lemon, juice only 90g/3½oz coriander root, roughly chopped 2 green chillies, roughly chopped 2 tbsp vegetable oil 200g/7oz canned tomatoes, chopped 150ml/5fl oz natural plain full-fat yoghurt salt and freshly ground black pepper  4 tbsp roughly chopped coriander leaves vegetable oil, for frying 200g/7oz gram flour (also called chickpea flour or besan) 2 tbsp coriander seeds, crushed 75ml/3fl oz water ",indian
"175ml/6fl oz full fat plain yoghurt 1 tbsp gram flour (also called besan) 250ml/9fl oz water ½ tsp salt ¼ tsp ground turmeric 1 tbsp ghee 1 whole red chilli ½ tsp cumin seeds 20-25 fresh curry leaves 1 tsp cloves 1 tsp fennel seeds ½ tsp pepper 5cm/2in cinnamon stick 1 tsp cumin seeds ½ tsp red chilli powder 4 large mackerel fillets, bones picked out with tweezers, trimmed 1 tsp salt ½ lemon, juice only 1 tbsp vegetable oil 2 tbsp vegetable oil 1 tsp mustard seeds 1 sprig fresh curry leaves 1 onion, finely chopped ½ tsp salt 1 fresh green chilli, finely chopped 150g/5oz spinach, finely shredded 60g/2½oz fresh coconut, grated ",indian
"350ml/12fl oz whole milk 150ml/5fl oz double cream 125/4fl oz condensed milk 50g/2oz powdered milk  25g/1oz caster sugar  ½ tsp freshly grated nutmeg 800g/2lb ripe yellow-skinned guavas, trimmed and halved 100ml/3fl oz water 500g/1lb 4oz prepared fresh fruit - a combination of Alphonso mango, pineapple, lychee, watermelon, persimmon and starfruit works especially well 2 passion fruit, pulp and seeds scraped out 1 lime, juice and zest only caster sugar, to taste ",indian
"225g/8oz powdered milk 110g/4oz plain flour 1¼ tsp baking powder ½ tsp bicarbonate of soda 350ml/12fl oz milk 25g/1oz butter, melted vegetable oil, for deep frying 200g/7oz caster sugar 100ml/3½fl oz water few strands saffron 1 tbsp chopped pistachio nuts 1 tbsp flaked almonds, toasted in a pan ",indian
"4 x 150–200g/5½–7oz haddock fillet, skin-on and pin-boned 300g/10½oz cornflour 2 tsp chilli powder 1 tbsp caster sugar 1 tsp cumin seeds, roasted and ground   ½ tsp nigella seeds ½ tsp carom seeds  1 tsp salt 150ml/5fl oz malt vinegar 2 tbsp vegetable oil, plus extra for deep-frying 10 fresh curry leaves 1 tsp black mustard seeds 3 garlic cloves, finely chopped 1 red onion, finely chopped 2 green chillies, slit lengthways and cut into 2cm/¾in pieces handful purple sprouting broccoli ½ red pepper, seeds removed and cut into 1cm/½in dice  2.5cm/1in piece of fresh ginger, peeled and finely chopped ½ tsp salt ½ tsp caster sugar juice of ½ lemon 2 tbsp natural yoghurt, whisked (optional) fresh coriander leaves, to garnish 200g/7oz natural yoghurt pinch ground turmeric 2 tbsp vegetable oil pinch nigella seeds pinch carom seeds ",indian
"1 tbsp vegetable oil 2 onions, finely chopped 6 green cardamom pods, lightly crushed 1 cinnamon stick 4 cloves 6 garlic cloves, grated 2.5cm/1in piece fresh root ginger, finely grated 3 tsp garam masala 1 heaped tsp ground coriander 1–2 tsp hot chilli powder (depending on how hot you like it) 200ml/7fl oz lamb stock 400g tin chopped tomatoes 800g/1lb 12oz lamb neck fillet, cut into 3.5cm/1½in chunks 1 red pepper, halved, cored, seeds removed and cut into 2cm/¾in pieces 1 green pepper, halved, cored, seeds removed and cut into 2cm/¾in pieces sea salt and freshly ground black pepper small handful of fresh coriander, finely chopped, to garnish 500g/1lb 2oz cooked brown rice (freshly cooked and drained or 2 pouches), to serve 4 tbsp fat-free, Greek-style yoghurt, to serve ",indian
"3 skinless chicken breasts, trimmed and cut into bite-size pieces 4 heaped tsp garam masala powder 1 tsp salt 4 garlic cloves, grated 3cm/1½in piece fresh root ginger, grated 1 lemon, juice only 1-2 tsp light olive oil 3 onions, thinly sliced 1-2 long green chillies, to taste, finely chopped 2 green peppers, seeds removed and cut into chunks 1 tbsp tomato purée 200ml/7fl oz chicken or vegetable stock 4 tomatoes, seeds removed, quartered, cut into strips ½ small bunch coriander, roughly chopped 2 tomatoes, seeds removed, quartered and finely chopped half a cucumber, roughly peeled, quartered lengthways, seeds removed and sliced 1 red onion, finely chopped ½-1 green chilli, finely chopped 2 limes, juice and zest ½ small bunch coriander, leaves and stalks finely chopped pinch salt cooked rice ",indian
"4 skinless chicken breasts (600g/1lb 5oz total weight), cut into chunks 200ml/7fl oz fat-free Greek-style yoghurt 2 tbsp tandoori curry powder or medium curry powder 1 tsp grated garlic 1 tsp grated fresh root ginger 1 lime, juice only 4 tomatoes, quartered  chopped cucumber, mint and red onion salad, to serve  wholemeal chappatis or pitta bread, to serve  ",indian
"2.2kg/41b 13½oz leg of lamb 2 tbsp vegetable oil 5 tbsp lemon juice 15g/½oz fresh ginger, peeled and roughly chopped 6 large cloves garlic, peeled and roughly chopped 1 tbsp ground cumin  1 tbsp ground coriander  ¼tsp red chilli powder salt, to taste  1 tbsp garam masala ½tsp freshly ground black pepper 2 tbsp water 100g/3½oz almonds, blanched 100ml/3½fl oz Greek yoghurt 1½ tbsp honey ",indian
"2 tsp cumin seeds  2 tsp coriander seeds  5 tbsp olive oil  2 onions, sliced  1 tsp salt  ½ tsp paprika  ½ tsp garam masala  500g/1lb 2oz freshly cooked white rice  500g/1lb 2oz hot-smoked salmon, broken into bite-sized pieces  225g/8 oz frozen peas, defrosted under a cold tap  50ml/2fl oz double cream  2 tbsp finely chopped fresh coriander 2 tbsp finely snipped fresh chives  4 free-range eggs, hard-boiled, peeled and quartered 1 lemon, cut into wedges ",indian
"3 tbsp coriander seeds 2 tbsp cumin seeds 1 tbsp mustard seeds  1 tsp fennel seeds 1 tsp black peppercorns 1 tsp ground turmeric 1 tsp ground cinnamon 1 tsp paprika 1 or 2 dried chillies, depending on personal preference  1 tsp salt thumb-size piece fresh root ginger, peeled and finely grated 4 garlic cloves, finely grated 1 tbsp tomato purée 4 tbsp white wine vinegar or cider vinegar vegetable or sunflower oil, to cover the paste for storing ",indian
"2 tbsp coriander seeds 5-6 dried red chillies 4 tbsp sunflower oil 1 tsp fenugreek seeds 2 large white onions, sliced 5 garlic cloves, crushed and chopped 2.5cm/1in fresh root ginger, grated 1 tsp red chilli powder 1 tsp ground coriander 800g/1lb 12 oz boneless, skinless chicken breasts, cut into 2.5cm/1in cubes 1 x 400g/14oz can chopped tomatoes table salt, to taste ½ tsp mango powder 1 tsp garam masala 450g/1lb plain flour 100g/3½oz strong white flour 75g/2½oz cold unsalted butter ½ tsp fine salt 100g/3½oz solid vegetable fat (such as Cookeen or Trex), plus extra for greasing 1 egg yolks, beaten, to glaze ",indian
