recipe,type
"150g/5½oz sushi rice, rinsed thoroughly and drained 225ml/8fl oz water pinch salt  25g/1oz sugar 50ml/2fl oz rice wine vinegar 4 sheets dried nori 50-75g/2-3oz wasabi paste, plus extra to serve 200g/7oz best-quality salmon fillet, skin removed, cut into strips  0.5cm/¼in thick ½ cucumber, peeled, seeds removed, cut into thin batons ½ red pepper, seeds removed, cut into thin batons 100ml/3fl oz rice vinegar 75g/3oz sugar 1 small red chilli, finely chopped soy sauce pickled ginger ",japanese
"100ml/3½fl oz soy sauce 100g/3½oz caster sugar 40ml/1¼fl oz mirin 30ml/1fl oz sake 6 spring onions, finely chopped 2.5cm/1in piece fresh root ginger, peeled, julienned 4 x 150g/5¼oz salmon fillets, cut into cubes freshly cooked rice,  to serve handful flaked almonds, toasted ",japanese
"400g/14oz top-quality salmon fillet, preferably organic, skin removed 1¾ tsp salt ¾ tsp caster sugar vegetable oil, for frying 3 shallots, finely sliced into rings ½ tsp crushed chilli flakes 2 tsp wasabi powder, mixed to a thick paste with a teaspoon of water 2 cucumbers, trimmed, peeled, cut in half lengthways, seeds scooped out with a spoon, flesh coarsely grated lengthways  1 tsp salt 50ml/2fl oz vegetable oil 1 garlic clove, finely chopped ½ red chilli, seeds removed, flesh finely chopped 2 tbsp soy sauce 1 tbsp caster sugar 1 tbsp white wine vinegar 2-3 spring onions, trimmed, finely sliced diagonally ",japanese
"200g/7oz onion, grated  60g/2¼oz carrot, grated  20g/¾oz fresh root ginger, peeled and grated  50g/1¾oz Granny Smith apple flesh, grated  6 tbsp dark soy sauce  3 tbsp ponzu sauce 3 tbsp rice vinegar  150ml/5fl oz grapeseed oil ground black pepper, to taste 100g/3½oz myoga (also known as Japanese ginger), cut in half lengthways and cut into a very fine julienne 20g/¾oz ginger, peeled and sliced 20g/¾oz shiso green, sliced 500g/1lb 2oz ice cubes 500g/1lb 2oz potatoes, peeled and cut into a very fine julienne 20g/¾oz katakuriko (also known as potato starch) 2 litres/3½ pints oil, for deep frying 	 table salt, to taste 1 really fresh sea bream, filleted, pin boned and very thinly sliced ",japanese
"1kg/2lb 4oz sea bream bones 2 litres/3½ pints chicken stock handful dried mushrooms ½ chilli pepper ½ bunch coriander 1 garlic clove, roughly chopped 100g/3½oz fresh root ginger, peeled and roughly chopped 2 large handfuls bonito flakes  3 sheets kombu seaweed soy sauce, to taste 1 lime, juice only, to taste 50g/1¾oz frozen peas 50g/1¾oz broad beans 50g/1¾oz courgette, balled using small parisian scoop 50g/1¾oz carrot, balled using small parisian scoop vegetable oil, for frying 1 sea bream, skin-on, pin-boned 3 sprigs tarragon, leaves picked  1 large squid, cured on nori seaweed for 12 hours, thinly sliced salt and freshly ground black pepper ",japanese
"2g bonito flakes 75ml/2½fl oz sake 7g sea salt 500ml/18fl oz soy sauce ½ bulb garlic, peeled and roughly chopped 20g/¾oz fresh root ginger, peeled and roughly chopped ⅓ red chilli, roughly chopped 2 bunches spring onions, roughly chopped 6 free-range eggs 1 cluster (about 300g/10½oz) fresh root ginger, peeled and roughly chopped 1 bulb garlic, peeled and roughly chopped 1 bunch spring onions, roughly chopped 1 large onion, roughly chopped 1 small whole free-range chicken  20g/¾oz konbu 20g/¾oz bonito flakes 75g/2½oz sea salt  4 tbsp sake 1 tbsp mirin 2 tbsp rice vinegar 1 tbsp soy sauce 500g/1lb 2oz fresh ramen noodles 1 whole squid, body only, prepared and cleaned  12 whole king prawns, peeled, tails left on, shells reserved, butterflied  vegetable oil, for frying 12 clams, cleaned  1 spring onion, sliced 10g/⅓oz sesame seeds salt and pepper ",japanese
"200g/7oz fresh tuna, cut into a cylinder shape (alternatively you can use a thick tuna steak) ½ tsp cloves ½ tsp ground nutmeg ½ tsp ground ginger ½ tsp white peppercorns ½ tsp black peppercorns  1 avocado 1 lime, juice only  2-3 drops Tabasco sauce 1 apple, cored, thinly sliced and cut into matchsticks 2 red radishes, finely sliced 1 punnet shiso cress 1 punnet daikon cress salt and freshly ground black pepper  1 tbsp extra virgin olive oil ",japanese
"15g/½oz dried wild mushrooms, such as porcini 1.4 litres/2½ pints just-boiled water 2 tbsp dark soy sauce, plus extra to serve 1 vegetable stock cube 4 tbsp brown miso paste 200g/7oz medium dried egg noodles 396g pack firm tofu, drained, dried, cut into 8 rectangular slices 2-3 tsp sunflower oil 4 large free-range eggs 150g/5oz chestnut mushrooms, thinly sliced 2 pak choi, roots trimmed, leaves separated and washed 100g/3½oz fresh beansprouts, rinsed and drained 6 spring onions, trimmed, very thinly sliced 50g/2oz roasted cashew nuts, roughly chopped dried flaked chillies, to serve (optional) ",japanese
"1 medium free-range egg at room temperature 2 tbsp soy sauce (optional) 1 tbsp mirin (optional) small handful fresh greens, such as spinach or chopped cabbage, and/or bean sprouts 1 pack instant ramen  ½ tsp flavourful fat, such as lard, bacon fat, sesame oil, chilli oil, butter or chicken fat (optional) 1 tbsp pickled vegetables, such as bamboo shoots, beni shōga (ginger), mustard greens or kimchi slices of roasted pork, ham or chicken (optional) 1 spring onion, finely chopped ",japanese
"300g/10½oz sushi rice or short grain rice  100g/3½oz salmon fillet, diced 3 tbsp mayonnaise 2 tbsp mirin 1 tsp sriracha hot sauce 1 tsp finely chopped coriander stems 1 tbsp seasoned rice vinegar (or 1 tbsp rice vinegar mixed with a pinch caster sugar and a pinch salt) 1 tsp caster sugar  1 large free-range egg 250g/9oz Japanese panko breadcrumbs 4 tbsp black sesame seeds  vegetable oil, for deep frying chopped coriander, to garnish  chopped amaranth leaves, to garnish (optional) 4 tbsp mayonnaise 2 tsp oyster sauce 2 tsp sriracha paste ",japanese
"20g/¾oz instant dashi (Japanese stock) or 3 tsp good quality vegetable bouillon powder 800ml/1½ pints boiling water 4 asparagus spears or spring onions 2 tbsp white or red miso paste 1 tbsp mirin (sweet rice wine) 1 tbsp soy sauce 200g/7oz silken tofu, cubed ",japanese
"7-10 sheets dried sea kelp (called konbu, available from Japanese supermarkets)  8g dried bonito flakes (called katsuobushi, available from Japanese supermarkets) handful fresh spinach leaves  200g/7oz aburaage (thinly sliced deep-fried tofu, available from Japanese supermarkets), shredded into 1cm/½in lengths 1½ tbsp white miso paste ",japanese
"200ml/7fl oz rice wine vinegar 4 tbsp sugar 4 tsp salt 3cm/1¼in piece of kombu seaweed (optional) 750g/1lb 9oz sushi rice  selection of fish, such as tuna, salmon, white fish such as brill or sea bass raw king prawns, shell on 2 tbsp sake wasabi paste, to taste nori seaweed cucumber avocado pickled ginger wasabi  soy sauce ",japanese
"1 packet nori squares (the kind used to wrap sushi); available from some supermarkets and Asian markets 400g/14oz short-grain sushi rice, cooked according to packet instructions, cooled wasabi paste 450g/1lb top quality, very fresh salmon fillet 1 cucumber, thinly sliced into strips 1 bunch spring onions, finely chopped soy sauce ",japanese
"4 salmon fillets, each weighing 110g/4oz 300g/10½oz soba noodles 225g/8oz white miso paste 200g/7oz sugar 115ml/4fl oz sake 115ml/4fl oz mirin steamed purple sprouting broccoli lime wedges ",japanese
"8 lamb chops ½ red onion, peeled and roughly chopped small handful fresh coriander leaves and roots 2 garlic cloves, peeled  2cm/1in piece of fresh ginger, peeled and roughly chopped 1 long red chilli, roughly chopped 20g/¾oz sea salt 200g/7oz brown miso paste						 110g/4oz caster sugar  75ml/2½fl oz sake						 75ml/2½fl oz mirin  1 large plump dark purple aubergine, peeled and cut into large chunks		 vegetable oil, for deep frying						 50g/1¾oz whole sugared walnuts, roughly chopped					 few pinches of white Japanese sesame seeds  small pinch of sansho pepper 1 daikon, peeled and thinly sliced the  200ml/7fl oz rice vinegar  50g/1¾oz caster sugar small piece of kombu generous pinch of salt  2 yuzu (or limes), zest only 100g/3½oz gochujang (Korean pepper paste) 4 tsp rice vinegar 2 tsp sake 15g/½oz caster sugar 10g/1/3g white miso paste 1 egg yolk 250g/9oz fine smoking chips 125g/4½oz sencha green tea powder 85g/3oz raw rice 1 lemon, cut into wedges	 2 tbsp finely chopped fresh chives handful of mizuna leaves ",japanese
"100ml/3½fl oz mirin (rice wine) 75ml/2½fl oz dark soy sauce 1 tbsp rice vinegar 1 x 13cm/5in strip kombu (dried seaweed) 2 tbsp ponzu (Japanese citrus-based sauce), if non-available use fresh lemon juice, plus 1-2 tsp extra to taste lemon wedges, for garnish 1 spring onion (green part only), finely sliced pinch dried chilli flakes (optional) 240g/9oz bundle asparagus spears, trimmed 200-250g/7-9oz roe-less queen scallops (or 18 medium roe-less scallops), thawed if frozen sunflower oil, for deep frying (roughly 1 litre/1¾ pints) 100g/3½oz cornflour 100g/3½oz self-raising flour 1 tbsp sesame seeds 1 large free-range egg, yolk only 200ml/7fl oz chilled sparkling water ",japanese
"50g/1¾ plain flour 50g/1¾ cornflour pinch salt 150ml/5fl oz sparkling water 1 courgette, cut into 8cm/3¾in batons 100g/3½oz purple sprouting broccoli, cut into florets  1 red onion, peeled and cut into petals 100g/3½oz mangetout 1 carrot, cut into chunks and blanched 4 free-range egg yolks 1 tbsp white wine vinegar 1 tbsp Dijon mustard 500ml/18fl oz rapeseed or light olive oil 1-2 tsp yuzu juice, to taste 2 tbsp chilli dipping sauce salt and freshly ground black pepper 4 spring onions, thinly sliced 1 red chilli, cut into julienne 2 tbsp coriander cress ",japanese
"6 chicken fillets 1 tbsp vegetable oil 1 tsp sesame oil  2 tsp clear honey 1 tbsp soy sauce 1 lime, juice only splash of water 6 spring onions 2 tsp sesame seeds ",japanese
"1 tbsp sesame oil 1 tbsp honey 1 tbsp soy sauce 100g/3½oz chicken thigh meat, scored with a sharp knife 1 tbsp olive oil 1 garlic clove, thinly sliced ¼ leek, sliced into long thin strips ¼ red pepper, sliced into long thin strips ",japanese
"2 salmon fillets 4-5 tbsp dark soy sauce 1 lime, zest and juice 1 small chilli 2 tbsp maple syrup 1 fat garlic clove, finely chopped  1 chunk of ginger, finely chopped  1 sheet of egg noodles bunch of coriander, chopped 1 tbsp sesame oil extra lime juice ",japanese
"125ml/4fl oz Shaoxing rice wine 125ml/4fl oz sake 125ml/4fl oz mirin 125ml/4fl oz soy sauce 3 tbsp caster sugar 4 x 175g/6oz salmon fillets, skinned and pin boned 75g/3oz curly kale, picked and shredded ½ cucumber, peeled and finely sliced 50g/2oz mizuna leaves 4 tbsp shredded mint leaves 1 red chilli, finely shredded 2 limes, juice only 1 tbsp palm sugar 2 tbsp sesame oil 1 tbsp soy sauce salt and freshly ground black pepper ",japanese
"125ml/4fl oz Shaoxing rice wine 125ml/4fl oz sake 125ml/4fl oz mirin 125ml/4fl oz soy sauce 3 tbsp caster sugar 4 x 175g/6oz salmon fillets, skinned and pin-boned 5cm/2in piece fresh ginger, peeled and finely julienned 2 garlic cloves, thinly sliced 2 long red chillies, thinly sliced 2 red peppers, finely julienned 1 small tin bamboo shoots, drained 110g/4oz Chinese cabbage, finely shredded 3 tbsp fresh coriander leaves 1 tbsp coriander cress 3 tbsp palm sugar 2 tbsp soy sauce 2 tsp fish sauce 1 lime, juice only vegetable oil, for deep frying 2 handfuls fresh coriander, roughly chopped 200ml/7floz rapeseed or light olive oil 2 free-range eggs, yolks only 1 tsp white wine vinegar ½ tsp powdered mustard 1 tsp salt  1 lemon, juice only ",japanese
"6 raw king prawns, heads and shells removed, finely chopped 1 prepared raw squid, very finely chopped 1 tbsp chopped fresh coriander  1 red chilli, finely chopped 2 tsp Thai fish sauce  1 garlic clove, crushed 1 tsp grated fresh root ginger  500ml/18fl oz chicken stock  6 raw tiger prawns, shelled and deveined but heads and shells cleaned  and reserved 1 red chilli, finely chopped 1 star anise  2 garlic cloves, finely chopped 1 tbsp miso paste  2.5.cm/1in fresh root ginger, julienned 3 baby bok choi, roughly chopped 400g/14¼oz fresh egg noodles 2 sheets toasted nori sheets, cut into triangles 3 red radishes, thinly sliced  2.5.cm/1in black radish, thinly sliced   2 fresh mint sprigs, leaves picked 2 fresh coriander sprigs, leaves picked 3 spring onions, chopped vegetable oil, for deep-frying 55g/2oz plain flour  2 free-range eggs, beaten 2 tbsp black sesame seeds  1 free-range egg, hard-boiled and peeled ",japanese
"100g/3½oz firm tofu, drained 50g/1¾oz sushi rice 25g/1oz frozen soya beans  low-calorie cooking spray 4 radishes, thinly sliced ¼ small cucumber, halved lengthways, seeds removed, cut into thin matchsticks ¼ small carrot, peeled and cut into thin matchsticks 3 spring onions, thinly shredded 1 tsp toasted sesame seeds 1 tbsp Japanese pickled ginger, drained, to serve ½ lime, finely grated zest and juice  ½ level tsp runny honey, or vegan alternative such as agave syrup ½ tbsp tamari or dark soy sauce ½ tsp rice vinegar dash toasted sesame oil ",japanese
"125g/4½oz tomato ketchup (you can get Japanese ketchup, but any brand will do) 75ml/2½fl oz sake  2 tbsp Worcestershire sauce (Japanese is available if you can get it)  2 tbsp dark soy sauce 1 garlic clove, finely grated  1 tsp finely grated fresh root ginger  1 tsp Japanese mustard or Dijon (Japanese mustard tastes like a mixture of Dijon and English mustard) 2 tsp mirin (or more to taste) 1 tbsp sugar  4 tbsp plain flour 2 free-range eggs, beaten  75g/2½oz Japanese panko breadcrumbs pinch of salt and pepper 4 thick pork loin steaks  vegetable or groundnut oil, for frying ½ Chinese cabbage, shredded spring onions, finely sliced ",japanese
"1.5kg/3lb 5oz chicken wings 1.5kg/3lb 5oz pork bones (rib bones are good for this) 10g piece dried kombu  2 thick slices fresh root ginger 250ml/9fl oz sake 1 medium onion, cut in half 30g/1oz bonito flakes (katsuobushi) 6 dried shiitake mushrooms ",japanese
"75g/2¾oz sesame seeds, toasted 4 tbsp soy sauce 2 tbsp caster sugar 400g/14oz green beans, trimmed 2 tbsp rice vinegar 2 tbsp finely chopped spring onions 2 tsp finely grated fresh root ginger salt 1 tbsp rice vinegar 2 tsp wasabi paste 1 garlic clove, finely grated 1 tsp finely grated fresh root ginger 1 tsp caster sugar 3 tbsp sunflower oil salt and freshly ground black pepper 250g/9oz fresh sashimi-grade tuna steaks, thinly sliced 2 avocados, peeled and sliced 60g/2½oz rocket leaves  25g/1oz fresh coriander, roughly chopped 2 tbsp sesame seeds, toasted ",japanese
"5cm/2in piece kombu seaweed  1½ tsp dashi powder  2½cm/1in piece fresh ginger, peeled and grated  1 tbsp white miso paste pinch caster sugar  2 tbsp mirin  75g/2½oz tofu, cubed into 1cm/½in pieces 1 tbsp vegetable oil 1 garlic clove, finely sliced  4 shiitake mushrooms, sliced  2 heads bok choi, sliced in quarters  75g/2½oz kale, shredded  1 small courgette, sliced  50g/2¾oz sugar snap peas  2 tbsp Japanese soy sauce  40g/2½oz enoki mushrooms, broken into pieces  4 spring onions, finely sliced  1 tsp shichimi pepper  1 tsp sesame seeds  1 x 150g/5oz packet udon rice noodles  ",japanese
"200ml/7fl oz hot vegetable stock 1 small knob ginger, cut into julienne 1 tbsp spring onion, shredded 1 tbsp sesame oil 1 tbsp soy sauce 50g/1¾oz firm tofu, cubed 50g/1¾oz rice noodles 1 tbsp chopped coriander ",japanese
"2 tbsp sunflower oil 1 onion, finely chopped 2 garlic cloves, sliced 15g/½oz fresh root ginger, peeled and finely chopped 1 tsp medium curry powder ½ tsp ground turmeric ½ tsp ground star anise  15g/½oz plain flour 275ml/9½fl oz vegetable stock (made with ½ cube) 2 tsp tomato purée 1 tsp soft light brown sugar flaked sea salt and freshly ground black pepper 280g/10oz extra-firm tofu, well drained  2 tbsp cornflour 40g/1½oz panko breadcrumbs or dry white breadcrumbs  25g/1oz coconut yoghurt 6 tbsp sunflower or groundnut oil 1 spring onion, thinly sliced on the diagonal 1 tsp thin strips fresh root ginger freshly cooked rice  ",japanese
"100ml/3½fl oz ready-made teriyaki sauce 4½ tbsp yellow bean sauce  1 lemongrass stalk, tough outer leaves removed, soft inner core crushed and finely sliced  1 tbsp freshly grated root ginger 200g/7oz soba noodles 2 free-range eggs, beaten ½ green pepper, seeds removed, sliced ½ red pepper, seeds removed, sliced 1 onion, peeled, thinly sliced 8 spring onions, trimmed, sliced 10 mushrooms, sliced  2 garlic cloves, peeled, finely chopped handful fresh beansprouts 4 tbsp ready-made teriyaki sauce  3 tbsp vegetable oil ½ tsp sesame seeds, to serve (optional) ",japanese
