recipe,type
"4 tbsp groundnut oil  1 aubergine, halved lengthways and cut into 1cm/½in slices 2 garlic cloves, finely chopped  1 tbsp grated fresh root ginger  1 red chilli, finely chopped  200g/7oz pork mince 1 tbsp Shaoxing rice wine or dry sherry 2 tbsp chilli bean sauce (available from Asian grocers) 200ml/7fl oz hot chicken stock 2 heads pak choi or ½ Chinese cabbage, halved and sliced lengthways  1 tbsp clear rice vinegar or cider vinegar 1 tsp toasted sesame oil 2 spring onions, chopped 1 tbsp cornflour, mixed with 2 tbsp cold water ",chinese
"450g/1lb fillets of sole or plaice (dark skin removed), cut into 2.5cm/1in strips 2 tsp salt ¼ tsp freshly ground white pepper 2 medium free-range eggs 50g/1¾oz cornflour 150ml/5fl oz groundnut or vegetable oil 3 tbsp garlic, finely sliced  2 tbsp spring onions, finely chopped			 2 tbsp Shaoxing rice wine or dry sherry 2 tsp sesame oil ",chinese
"2 turkey thighs, skinless, bone removed and cut into bite-size chunks  200ml/7fl oz buttermilk to marinate  pinch ground star anise  10 coriander seeds, crushed  vegetable oil, for deep-frying 2 tsp baking powder  2 tsp cayenne pepper 4 tsp paprika  250g/9oz plain flour  4 tsp crushed Sichuan peppercorns  2 tsp garlic powder 1 tsp Chinese 5-spice  1 tsp salt 1 tsp ground black pepper salt and freshly ground black pepper 250g/9oz smooth peanut butter  4 tsp soy sauce 6 tbsp vegetable oil  5 tbsp sesame oil 5 tbsp sweet chilli sauce handful curry leaves  1 red chilli, thinly sliced 1 green chillis, thinly sliced 4 spring onions, thinly sliced  1 tbsp micro coriander  1 tbsp micro amaranth handful toasted peanuts, roughly chopped few bean sprouts  150g/5½oz pickled onion rings, thinly sliced 1 tbsp black sesame seeds ",chinese
"1 tbsp soy sauce ¼ tsp honey 1 tbsp vegetable oil 3 garlic cloves, thinly sliced 8 heads bok choi, trimmed and quartered 1 tsp red chilli flakes few drops sesame oil ",chinese
"450g/1lb boneless chicken breasts, skinned 450g/1lb cucumber 2 tsp salt 1 tbsp groundnut oil 1½ tbsp garlic, finely chopped 1 tbsp spring onions, finely choped 1 tbsp light soy sauce 1 tbsp Shaoxing wine or dry sherry 2 tsp chilli bean sauce or chilli powder 2 tsp sesame oil ",chinese
"1 tbsp yellow bean sauce 2 tbsp low-sodium light soy sauce 1 tbsp tomato purée 1 tbsp rice vinegar 1 tbsp hot chilli sauce  1 tsp light brown sugar or honey 1 tsp dark soy sauce 1 tbsp potato flour or cornflour 350g/12oz (4 small) chicken thighs, deboned, skinned and cut into 1x2.5cm/½x1in strips 1 tbsp rapeseed oil 2 garlic cloves, smashed 5 dried Sichuan chillies 1 onion, cut into 2cm/¾in cubes 1 large red pepper, seeds removed, cut into 2cm/¾in cubes 1 tbsp Shaoxing rice wine or dry sherry 4 spring onions, cut into 2cm/¾in pieces 75g/2½oz peanuts, toasted and chopped sea salt and ground white pepper  toasted sesame seeds, to garnish 300g/10½oz thin egg noodles 2 tsp toasted sesame oil 1 tbsp rapeseed oil  100g/3½oz Chinese garlic chives, cut on an angle to 5mm/¼in pieces  100g/3½oz dried Chinese mushrooms, soaked in hot water for 20 minutes, stem discarded, cut into 5mm/¼in strips  1 tbsp Shaoxing rice wine 1 tbsp mushroom sauce or oyster sauce  pinch caster sugar  2 tbsp low-sodium light soy sauce  handful of beansprouts 1 spring onion, thinly sliced, to garnish (optional) ",chinese
"500ml/17fl oz boiling water 2cm/1in piece fresh root ginger, peeled, sliced 3cm/1½in cube rock sugar or 2-3 tbsp soft brown sugar ",chinese
"1 tbsp groundnut oil 1½ tbsp finely chopped fresh ginger 1 tbsp finely chopped garlic 2 tbsp finely chopped spring onions 450g/1lb scallops, including the roes 1 tbsp Shaoxing rice wine or dry sherry 2 tsp light soy sauce 1 tsp sugar ½ tsp salt ½ tsp freshly ground white pepper 1 tbsp groundnut oil 2 tbsp garlic, thinly sliced 700g/1½lb Chinese greens, such as Chinese flowering cabbage or bok choi, cut into 7.5cm/3in pieces 2 tsp sesame oil 225g/8oz dried e-fu noodles or dried egg noodles 2 tbsp sesame oil 4 tbsp sesame paste or peanut butter 1 tbsp dark soy sauce 2 tbsp light soy sauce 2 tsp sugar 225ml/8fl oz chicken stock ½ tsp salt freshly ground white pepper, to taste ",chinese
"1 tbsp Shaoxing rice wine or dry sherry 1 tbsp peeled and grated fresh root ginger 1 small spring onion, finely chopped 340g/12oz haddock fillets, cut into strips  1 tbsp crushed dried chillies 1 tsp sea salt 1 tsp white pepper 100g/3½oz dry breadcrumbs 100g/3½oz plain flour 2 free-range eggs, beaten groundnut oil, for deep-frying 2 tbsp lemon juice 2 tbsp hoisin sauce 1 tbsp dark soy sauce 1 tsp crushed dried chilli flakes  1 tbsp cornflour, mixed with 2 tbsp cold water, to thicken ",chinese
"400g/14oz free-range duck breasts, skinned, cut into 3mm slices at a 45 degree angle 2 tbsp rapeseed oil, for frying 1 tsp ground cumin  1 tsp fennel seeds 1 tsp dried chilli flakes ½ tsp ground turmeric  ½ tsp sea salt ½ tsp coarsley ground black pepper  2 tbsp Shaoxing rice wine or dry sherry 2 tbsp low-sodium light soy sauce  3 tbsp peanut oil 725g/1lb 10oz plain flour  150g/5½oz strong bread flour ½ tsp salt  400ml/14fl oz boiling water  3 tbsp rapeseed oil, plus extra for frying 1 tbsp sesame oil  ½ tsp ground white pepper  ½ tsp ground black pepper  1½ tsp ground sea salt  4 spring onions, finely chopped 3 tbsp hoisin sauce, in small dipping bowl ½ iceberg lettuce, shredded  3 tbsp hot sriracha chilli sauce 3 tbsp sweet chilli sauce mixed with 2 tbsp mayonnaise ½ cucumber, cut into thin strips, dressed in rice vinegar, mirin, salt and sugar ",chinese
"5 baby purple aubergines, sliced in half lengthways 1 tsp Chinese five spice powder 1 pinch sea salt flakes 2 tbsp groundnut oil  2 garlic cloves, finely chopped   2cm/1in piece fresh root ginger, peeled and grated  1 red chilli, deseeded, finely chopped 2 spring onions, sliced lengthways and finely sliced  3 tbsp of groundnut oil  1 tbsp toasted sesame oil  1 tbsp low-sodium light soy sauce  1 tbsp rice vinegar  1 tbsp mirin (sweet Japanese rice wine) 1 bunch enoki mushrooms, washed, stalks removed and small bunches separated  1 small handful coriander, finely chopped ",chinese
"1 x 425g/15oz can pineapple chunks in natural juice 2 tbsp cornflour 2 tbsp dark soy sauce 2 tbsp white wine vinegar 2 tbsp soft light brown sugar 2 tbsp tomato ketchup ½ tsp dried chilli flakes 2 boneless, skinless chicken breasts 2 tbsp sunflower oil 1 medium onion, cut into 12 wedges 2 peppers, red, green, orange or yellow, deseeded and cut into chunks of about 3cm/1¼in 1 x 225g/8oz can water chestnuts 2 garlic cloves, peeled and crushed 25g/1oz piece fresh root ginger, peeled and finely grated freshly ground black pepper ",chinese
"3 tbsp groundnut oil 8 large king prawns, de-veined, shelled (leaving tails on), heads removed 1 tbsp grated fresh root ginger 1 red chilli, de-seeded and finely chopped ½ onion, chopped 50g/2oz canned pineapple, drained and chopped 100ml/3fl oz pineapple juice 1 small handful chopped red and yellow pepper  1 small handful fresh beansprouts salt and freshly ground black pepper  ½ lime, juice only honey, to taste 1 spring onion, finely sliced steamed jasmine rice, to serve ",chinese
"2 garlic cloves, crushed 2 tbsp grated fresh root ginger 1 tbsp Shaoxing rice wine 1 tbsp five-spice powder 2 tbsp runny honey 2 tbsp hoisin sauce 1 tbsp dark soy sauce pinch salt 2 x 400g/14oz duck legs peanut oil, for deep-frying 20–30 wonton wrappers (available from Asian supermarkets) pinch salt pinch freshly ground white pepper 1 tbsp finely chopped chives 1 tbsp plum sauce 1 tbsp hoisin sauce 2 tbsp olive oil 2 btsp lime juice pinch caster sugar 1 tbsp tamari or low sodium light soy sauce 2–3 tbsp hoisin sauce 250g/9oz strawberries, thinly sliced 1 bunch watercress ",chinese
"4 x 125g/4oz salmon fillets, with skin left on 2 heaped tbsp hoisin sauce (from a jar or bottle) 150g/5½oz cherry tomatoes, halved 140g/5oz medium egg noodles 200g/7oz long-stemmed broccoli, trimmed  freshly ground black pepper dark soy sauce, to serve (optional) ",chinese
"650-700g/1lb 8 oz Savoy cabbage 1 cucumber, unpeeled 2 medium carrots, peeled 1 medium daikon radish, peeled 1 bunch red radishes 45g/1½ oz sea salt  385g/13½ oz white sugar 1.5l/2 pints 13fl oz white vinegar  1 tsp chilli oil 60ml/2¼fl oz light soy sauce ",chinese
"200g/7oz dried folded flat rice noodles 1 tsp toasted sesame oil  200g/7oz whole haddock fillet, skin removed, roughly chopped  100g/3½oz squid, cleaned, roughly chopped pinch sea salt flakes pinch ground white pepper  1 tsp oyster sauce  1 tsp Shaoxing rice wine (or dry sherry) 1 large free-range egg white 1 tbsp cornflour  1 tbsp finely sliced coriander stems rapeseed oil, for deep frying handful kale leaves 1 tsp finely ground sea salt 1 tsp ground white pepper 3 tsp sugar  few sprigs coriander leaves   1 tbsp rapeseed oil  1 tbsp freshly grated root ginger  3 shiitake mushrooms, stalks removed, sliced 100g/3½oz smoked tofu, sliced into thin batons  1 tsp premium dark soy sauce  2 tbsp light soy sauce  1 tbsp oyster sauce (optional) pinch caster sugar  100g/3½oz raw beansprouts, washed 1 large bunch (4–5) purple spring onions, julienned  1 tbsp toasted sesame oil  1 tsp chilli oil ",chinese
"350g/12oz premium grade sushi rice, washed well and rinsed in cold water until the water runs clear 2 medium red chillies, seeds removed and sliced 4 garlic cloves, finely chopped 1 tbsp chilli bean paste  1 tbsp tamari 2 tbsp rice vinegar 4 tbsp organic honey 1 tbsp groundnut oil 1 garlic clove, finely chopped 2.5cm/1in piece fresh root ginger, peeled and sliced into matchsticks 4 large chicken thighs, skin off, de-boned, and sliced into 1cm/½in cubes 1 tbsp Shaoxing rice wine, or dry sherry  2 large courgettes, sliced into long, thin strips sliced using a peeler 1 garlic clove, finely chopped 1 tsp grated root ginger 1 medium red chilli, seeds removed and finely chopped 1 tsp tamari  1 tsp Chinkiang black rice vinegar or balsamic vinegar  ½ tbsp toasted sesame oil 1 tsp Sichuan chilli oil 1 spring onion, finely chopped 1 small handful ground, fried dry baby shrimp 1 pinch ground toasted Sichuan peppercorns ",chinese
"110g/4oz bean thread (transparent) noodles 1 tbsp groundnut (peanut) oil 3 tbsp spring onion, finely chopped  2 tbsp garlic, finely chopped 450g/1lb minced beef 455ml/16flo oz chicken stock 1½ tbsp chilli bean sauce 1 tbsp whole yellow bean sauce 2 tbsp light soy sauce 2 tsp dark soy sauce ½ tsp salt ½ tsp freshly ground black pepper 2 tsp sesame oil 2 tsp spring onions, coarsely chopped ",chinese
300g/11oz washed glutinous rice 500ml/18fl oz water ,chinese
"225g/8oz thin rice noodles 50g/1¾oz Shiitake mushrooms 175g/6oz frozen small sweet peas (defrosted) 4 medium free-range eggs, beaten 1 tbsp sesame oil 3 tbsp groundnut oil  1 tsp salt ½ tsp freshly ground white pepper  1½ tbsp finely chopped garlic 1 tsp finely chopped fresh ginger 6 fresh red or green chillies, de-seeded and finely shredded 6 fresh or tinned water chestnuts 100g/3½oz Chinese barbecue pork (or cooked ham), finely shredded 3 spring onions, finely shredded 100g/3½oz small cooked prawns, shelled fresh coriander leaves, to garnish 2 tbsp light soy sauce 3 tbsp Indian Madras curry paste or powder 2 tbsp Shaoxing rice wine or dry sherry 1 tbsp sugar 1 tsp salt 1 tsp freshly ground black pepper 250ml/9fl oz tinned coconut milk ",chinese
"2 tbsp groundnut oil  1 garlic clove, thinly sliced 10g fresh root ginger, cut into matchsticks 6 king prawns, peeled and deveined  3 scallops, each cut in half to make 2 discs (6 discs in total)  sea salt flakes and pepper, to taste 1-1½ tbsp Shaoxing rice wine, to taste 1 spring onion, cut into strips 4 sprigs choi sum, or other Chinese greens 1 pak choi, cut into 4 30g/1oz mangetout, cut in half lengthways on an angle ½ red chilli, thinly sliced on an angle 1-2 tbsp light soy sauce, to taste 1 tsp sesame oil ",chinese
"200g/7oz plain flour 100ml/3½fl oz lukewarm water 200g/7oz king prawns, 2/3 roughly chopped and 1/3 finely chopped 2 free-range eggs, lightly beaten with ½ tsp salt 20g/1oz Chinese chives (also known as garlic chives) small piece ginger, finely chopped pinch white pepper 1 tbsp of Shaoxing wine (or substitute dry sherry or rice vinegar) 1 tbsp vegetable oil 1 tbsp sesame oil ",chinese
"90g/3¼oz table salt  2 English wild partridge (not farmed if possible) 2 tbsp rapeseed oil 1.5 litres/2¾ pints chicken stock 115g/4oz light soy sauce 250ml/9fl oz Shaoxing wine 125g/4½oz palm sugar 3 garlic cloves 1 cinnamon stick 2 cloves 3  star anise 1 tsp cumin seed, toasted 1 tsp Szechuan peppercorns ½ tsp coriander seeds ½ tsp fennel seeds ½ tsp ground star anise 1 tsp Szechuan peppercorns 100g/3½oz fermented chilli bean paste 35g/1¼oz oyster sauce 40g/1½oz shaoxing wine 40g/1½oz Chinese black vinegar 85g/3oz light soy sauce 25g/1oz rice wine vinegar 100g/3½oz sweet chilli sauce 70g/2½oz caster sugar 1 tbsp sesame oil  2 tbsp cornflour  100g/3½oz mooli, julienned  100g/3½oz green kale, julienned  100g/3½oz bok choy, julienned  50g/1¾oz nori seaweed (blitzed to powder) 2 green and red shiso leaves, julienned  4 fermented or pickled jalapeños  1 whole preserved lemon (pips removed) 1 tbsp rapeseed oil 150g/5½oz Japanese kewpie mayonnaise  2 tbsp plain yoghurt sea salt  2 pickled red chillies 12 Szechuan dry chillies 2 tbsp crushed dry roasted peanuts  spring onions, very thinly sliced on the angle ",chinese
"500g/1lb 2oz beef mince 4 garlic cloves, finely chopped 2 tbsp grated fresh root ginger 2 spring onions, finely chopped pinch sea salt 1 tbsp Shaoxing rice wine or dry sherry (or more, to taste) 2 tbsp light soy sauce 1 tbsp toasted sesame oil 1 free-range egg, beaten 1 tbsp cornflour pinch ground white pepper 100ml/3½fl oz groundnut oil 750ml/1¼ pint vegetable stock 300g/11oz Chinese leaf, quartered lengthways  3 dried Chinese mushrooms, soaked in warm water for 15 minutes, then drained (alternative use fresh chestnut mushrooms, sliced) 1 tbsp light soy sauce 1 tbsp cornflour, mixed with 2 tbsp cold water (optional) sea salt and ground white pepper 2 large spring onions, sliced dash sesame oil (optional) ",chinese
"1 tbsp groundnut oil 2 garlic cloves, finely chopped 6-8 cooked langoustines (or other large prawns) 1 tsp Shaoxing rice wine 150g/5oz fresh samphire, woody stems removed, or marsh samphire, preserved in brine  150g/5oz baby leeks, trimmed 2 spring onions, trimmed and cut into 4cm/2in pieces 1 tsp light soy sauce sea salt, to taste ",chinese
"1 roast chicken carcass and skin, broken up into pieces 2 garlic cloves, grated 5cm/2in piece ginger, peeled and grated 2 tsp reduced salt soy sauce 1 red chilli, seeds removed, roughly chopped 100g/3½oz cooked cold egg noodles 195g tin sweetcorn in water, drained 1 lime, juice only 1 tbsp roughly chopped fresh coriander ",chinese
"400g/14oz boneless skinless chicken breast, cut into strips 2 tbsp light soy sauce 1 tbsp honey 2 tbsp cornflour 2 lemons, zest and juice only 75ml/2½fl oz chicken stock 1 tsp groundnut oil 1 tbsp dry sherry 1 red chilli, finely chopped 3 garlic cloves, thinly sliced 2cm/¾in piece fresh root ginger, peeled and finely grated 3 spring onions, thinly sliced 300g/10½oz squid, cleaned and cut into strips 1 tsp sesame oil 1 tbsp soy sauce 1 tbsp mirin  2 tbsp groundnut oil 3cm/1½in piece fresh root ginger, peeled and finely chopped 2 garlic cloves, finely chopped 2 red chillies, finely chopped  40g/1½oz black beans, rinsed, drained and roughly chopped 50-75ml/2-2½fl oz chicken stock 2 tbsp dry sherry or Shaoxing rice wine 3 spring onions, thinly sliced 2-3 tbsp fresh coriander, roughly chopped 1 tbsp groundnut oil 300g/10½oz cooked and cooled basmati rice  2 spring onions, sliced 2 tbsp coriander leaves, roughly chopped 2 tbsp soy sauce 1 tsp sesame oil ",chinese
"30g/1oz basmati rice or 75g/2½oz cooked basmati rice 1 tsp rapeseed oil  2 spring onions, chopped 25g/1oz red pepper, roughly chopped 100g/3½oz cooked peeled prawns 25g/1oz peas (fresh or frozen) 1 tsp soy sauce 1 medium free-range egg, beaten chopped fresh coriander (optional) ",chinese
"100g/3½oz lean beef, cut into strips 1 tsp sesame oil 1 garlic clove, finely chopped 20g/¾oz fresh root ginger, peeled and finely chopped ½ red chilli, seeds removed, finely chopped 80g/3oz tenderstem broccoli, roughly chopped 40g/1½oz baby sweetcorn, roughly chopped 150ml/5fl oz beef stock 30g/1oz dried egg noodles 2 tsp soy sauce 1 spring onion, thinly sliced, to garnish ",chinese
"2 x 225g/8oz lobsters 2 tsp sesame oil 2cm/1in fresh root ginger, peeled and finely chopped 8 spring onions, trimmed and chopped 4 pak choi, leaves separated 4 tbsp soy sauce pinch white pepper  pinch caster sugar 4 tbsp rice vinegar or Shoaxing rice wine  100ml/3½fl oz chicken stock  ",chinese
"4-6 large uncooked, unpeeled prawns 5 tbsp olive oil 3 tbsp garlic, finely chopped 150g/5½oz onion, finely chopped	 2 tbsp finely chopped spring onions 50g/1¾oz red chillies, finely chopped salt and freshly ground black pepper, to taste 100g/3½oz cold butter, cut into small cubes 1 lemon, cut into wedges ",chinese
"125g/4½oz cold cooked rice  1 spring onion, finely chopped 80g/3oz frozen peas 1 tsp reduced salt soy sauce 1 free-range egg 1 tbsp roughly chopped fresh coriander salt and freshly ground black pepper ",chinese
"4 tbsp groundnut oil 2 free-range eggs, lightly beaten 1 garlic clove, finely chopped  1 tbsp grated fresh root ginger  250g/9oz skinless chicken breast fillets, chopped into small pieces  1 tbsp Shaoxing rice wine or dry sherry 2 dried Chinese mushrooms, pre-soaked in hot water for 20 minutes, drained and finely chopped  1 small carrot, carrot 50g/2oz gherkins or preserved mustard greens, finely diced 50g/2oz dried wood ear mushrooms, pre-soaked in hot water for 20 minutes, drained and finely chopped 120g/4oz canned bamboo shoots, drained and chopped  1 handful dry-roasted peanuts 2 tbsp light soy sauce 1 tsp toasted sesame oil  2-3 pinches ground white pepper 12 Iceberg lettuce leaves or 12 small wheat flour Chinese pancakes, steamed in a bamboo steamer for 5-6 minutes ",chinese
"450g/1lb egg noodles (dried or fresh) dash sesame oil 450g/1lb fresh beansprouts, ends removed 50g/2oz shredded cured ham or lean English smoked bacon 300ml/10fl oz chicken stock 2 tbsp dark soy sauce 1 tbsp light soy sauce 2 tbsp Shaoxing rice wine (or dry sherry) 1½ tbsp finely chopped garlic 3 tbsp finely chopped spring onion 1 tsp salt ½ tsp freshly ground white pepper 2 tsp sesame oil  ",chinese
"1 tbsp yellow miso paste 2 tbsp grated fresh root ginger 100g/3½oz cooked Somen noodles  2 large handful of baby pak choi (white stem variety), washed, leaves separated 150g/5½oz fresh medium-sized tiger prawns, shelled with head off, tail on, cleaned and deveined 100g/3½oz baby squid, tentacles separated, body sliced to give squid rings 100g/3½oz mussels, preferably Greenland mussels, cleaned and de-bearded (discard any shells that are broken, or open and do not close when tapped sharply on the work surface) 2 tbsp Shaoxing (Chinese rice wine) or dry sherry 2 tsp low-sodium light soy sauce or tamari salt, to taste 2 pinches ground white pepper 2 small handfuls of coriander, roughly chopped, to garnish  ",chinese
"4 skinless, boneless chicken breasts 4 tbsp clear honey 2 tbsp rice vinegar 2 tbsp soy sauce 1 tbsp sesame oil 1 garlic cloves, crushed 2.5cm/1in piece fresh ginger, peeled and grated 2 tbsp sesame seeds, toasted small bunch of fresh coriander, roughly chopped 1 large carrot, cut into fine matchsticks 1 bunch of spring onions, shredded ½ cucumber, peeled, halved, de-seeded and cut into matchsticks ½ Chinese lettuce, finely shredded ",chinese
"6 tbsp groundnut oil 4 tbsp pale sherry or rice wine 2 tbsp light soy sauce 2 cloves garlic, crushed 2.5cm fresh ginger, finely grated freshly ground black pepper ",chinese
"450g/1lb boneless, firm white fish fillets, such as cod, sea bass or halibut, skinned and divided into 4 equal pieces salt  freshly ground pepper plain flour, for dusting 450g/1lb tinned whole tomatoes 3 tbsp extra-virgin olive oil 3 tbsp coarsely chopped garlic 2 tbsp finely chopped shallots 1 tbsp Shaoxing rice wine or dry sherry 1 tbsp light soy sauce 1 tbsp chilli bean sauce  2 tsp sugar handful fresh basil leaves for garnish ",chinese
"½ tsp Chinese five-spice powder 1 tbsp sesame oil 3 tbsp hoisin sauce 3 tbsp brown sugar 3 tbsp water 1 tbsp dark soy sauce 2 x 175g/6 oz duck fillets, skin on  1 litre/35fl oz chicken stock 2 dried shiitake mushrooms, soaked in 200ml hot water for 20 minutes 100g/4oz Chinese leaf, shredded 1  tbsp light soy sauce 1  tbsp rice wine 1  tbsp rice vinegar 200g/8oz flat udon noodles, cooked  3 spring onions, sliced on the diagonal 40g/2oz bean sprouts 1 large handful coriander, roughly chopped salt and freshly ground black pepper ",chinese
"4 tbsp vegetable oil 50g/1¾oz morning glory, finely sliced (available in some Asian markets; substitute spinach if unavailable) 50g/1¾oz pak choi, finely sliced 50g/1¾oz fresh shiitake mushrooms, finely sliced 1 small red onion, finely sliced 25g/1oz bamboo shoots, finely sliced 50g/1¾oz beansprouts small handful fresh coriander, finely chopped 1 red chilli, seeds removed, finely chopped salt and freshly ground black pepper  8 circular wonton wrappers (for vegan versions, look for egg-free wrappers) 1 tsp cornflour, mixed to a paste with 1 tsp water vegetable oil, to shallow fry ready-made hot and sour sauce, to serve ",chinese
"1 whole cucumber, peeled 1 tsp salt 60ml/2fl oz white vinegar  50g/2oz sugar  7.5cm/3in fresh root ginger 4 stem ginger in sugar syrup ",chinese
"thumb-sized piece fresh root ginger 350g/12oz premium grade sushi rice, rinsed until the water runs clear 200ml/7fl oz fresh chicken stock 1 tbsp Shaoxing rice wine pinch Chinese five-spice powder pinch white pepper small handful dried goji berries, rinsed and drained sea salt flakes 250g/9oz boneless chicken thighs, cut into 1.5cm/¾in cubes 1 tbsp cornflour 1 tbsp rapeseed oil  2 dried chillies 1 tbsp Shaoxing rice wine ½ small pineapple, peeled and cut into 1.5cm/¾in cubes ½ red pepper, deseeded and cut into 1.5cm/¾in cubes 1 spring onion, thinly sliced small handful cashew nuts, roasted (optional) freshly ground black pepper handful fresh coriander leaves, to garnish 100ml/3½fl oz pineapple juice 1 tbsp low-sodium light soy sauce 1 tbsp cornflour 1 lime, juice only 1 tsp runny honey ¼ tsp Sriracha chili sauce ",chinese
"450g/1lb pork fillet 1½ tbsp groundnut oil 1 garlic clove, crushed 3 tbsp coarsely chopped fresh coriander 1 tbsp dark soy sauce 2 tsp sugar 225g/8oz fresh or tinned pineapple, chopped  2 tsp light soy sauce 2 tsp Shaoxing rice wine or dry sherry 1 tsp sesame oil 2 tsp cornflour handful fresh coriander sprigs ",chinese
"long grain rice measured to the 400ml/14fl oz level in a measuring jug and cooked according to packet instructions 2 tbsp groundnut or peanut oil 225g/8oz minced pork 2 tbsp light soy sauce salt and freshly ground black pepper  2 tbsp finely chopped fresh ginger  3 tbsp finely chopped spring onions 1 tbsp sesame oil 1 small pineapple (approximately 225g/8oz), peeled, cored and chopped into 1cm/½in pieces ",chinese
"2 tbsp black bean sauce 1 tbsp sweet chilli sauce  2 tbsp sesame oil 2 tbsp vegetable oil 1 carrot, very thinly sliced  1 red pepper, seeded and cut into 2½ cm/1inch squares 1 onion, roughly chopped 300g/10oz pork fillet, sliced thinly 75g/2oz sugar snap peas, finely sliced  5 tbsp water 2 tsp cornflour toasted sesame seeds to garnish  basmati rice, to serve four ",chinese
"250g/9oz pork mince 10g/1/3oz ginger, grated 10g/1/3oz garlic, grated 15g/½oz spring onion, thinly sliced 2 tsp soy sauce 2 tsp fish sauce pinch cracked black pepper pinch salt 15g/½oz Chinese chives 18 gyoza wrappers vegetable oil, for frying 1 tbsp cumin seeds, roasted and ground 2 tbsp chilli powder 4 tbsp Sichuan peppercorns 5 tbsp gochugaru, or other red chilli flakes 2 tbsp Chinese five-spice powder 2 tbsp toasted sesame seeds 400ml/14fl oz vegetable oil  4cm/2in ginger, peeled and sliced 3 star anise 2 bay leaves 120ml/4fl oz mayonnaise 1 tbsp Chinese black vinegar 1 red chilli, finely sliced few curry leaves few whole coriander leaves ",chinese
"350g/12oz jasmine rice  400ml/14fl oz chicken stock 200g/7oz oyster mushrooms  1–2 tbsp olive oil  1–2 large pinches sea salt  2 large pinches cracked black pepper  2 large pinches dried chilli flakes 500ml/18fl oz peanut oil or sunflower oil 500g/1lb2oz baby potatoes, scrubbed and cut into 1cm/½in cubes 1 tbsp rapeseed oil  1 garlic clove, finely chopped 1 large white onion, finely chopped 2 bay leaves  500g/1lb2oz lean pork mince 1 tbsp Shaoxing rice wine or dry sherry  1–2 tbsp oyster sauce  1–2 tbsp sweet soy sauce  1–2 tbsp Worcestershire sauce  1 tsp dark soy sauce 1 pinch ground white pepper  salt and freshly ground black pepper 2 large spring onions, finely sliced, to garnish 1 tbsp rapeseed oil  4 free-range eggs 1 pinch salt 1 pinch ground white pepper red cabbage, sliced lemon juice salt black pepper olive oil ",chinese
"125g/4oz minced pork  125g/4oz raw tiger prawns, shelled, de-veined and roughly chopped 1 large spring onion, finely chopped 1 tbsp grated fresh root ginger 1 tbsp light soy sauce 1 tbsp Shaoxing rice wine or dry sherry 1 tsp toasted sesame oil 2 tsp cornflour sea salt and freshly ground black pepper 8-10 goji berries (optional) 10 ready-made wonton wrappers (available from Asian grocers) groundnut oil, for greasing 1 tbsp chilli sauce  2 tbsp light soy sauce ",chinese
"150g/5½oz pork belly 1 star anise 1 cinnamon stick 2 bay leaves 1 tbsp fennel seeds 2 cloves ½ tbsp light soy sauce 1 tsp sesame oil ½ tsp sugar 1 tsp corn flour 1 tbsp oil 80g/3oz French beans, trimmed 1 tbsp vegetable oil 2 garlic cloves, thinly chopped ½ spring onion, roughly chopped ½ onion, finely sliced 50g/1¾oz sweet red peppers, thinly sliced 50g/1¾oz Chinese cabbage, thinly sliced 2 spring onions, finely sliced, to serve 1 tsp chilli oil 1 tbsp hoisin sauce ½ tbsp light soy sauce 1 tbsp Shaoxing rice wine ½ tsp dark soy sauce 100ml/3½fl oz fresh chicken stock ",chinese
"500g/1lb 2oz pork fillet (tenderloin)  1 tsp Chinese five-spice powder ½ tsp flaked sea salt freshly ground black pepper 200g/7oz dried medium egg noodles 4 tbsp sunflower oil 2 tbsp soft light brown sugar 2 tsp cornflour 4 tbsp dark soy sauce 2 tbsp mirin or dry sherry 1 red pepper, quartered, seeds removed, sliced 1 large carrot, peeled and cut into thin julienne strips, around 6cm/2½in long 25g/1oz chunk fresh root ginger, peeled and very finely sliced 3 garlic cloves, very finely sliced 6 spring onions, trimmed and sliced 50g/1¾oz frozen peas 225g/8oz can water chestnuts, drained and halved  fried noodles or prawn crackers, to serve ",chinese
"450g/1lb lean pork 1 tbsp shaoxing rice wine or dry sherry 1 tbsp light soy sauce 2 tsp sesame oil 1 tsp cornflour 1½ tbsp groundnut (peanut) oil 1½ tbsp black beans, rinsed and coarsely chopped 1 tbsp garlic, finely chopped 3 tbsp spring onions, finely chopped  1 tbsp shallots, chopped 1½ tbsp light soy sauce 1 tsp sugar 1 tbsp chicken stock or water 1 tbsp sesame oil ",chinese
"300g/10½oz dried or fresh egg noodles, cooked according to the packet instructions and drained 1½ tbsp oil 2 garlic cloves, finely chopped 1 tbsp fresh root ginger, finely chopped 3 tbsp spring onions, chopped, plus extra for garnish 450g/1 lb minced pork 3 tbsp yellow bean sauce or black bean sauce 1½ tbsp Shaoxing rice wine or dry sherry (optional) 2 tbsp soy sauce ½ tsp freshly ground black pepper 2 tsp chilli oil (optional) 2 tsp sugar ",chinese
