recipe,type
"15fl oz/425ml milk  a few parsley stalks  1 bay leaf  1 slice onion, ¼in/5mm thick  1 blade of mace  10 whole black peppercorns  ¾oz/20g plain flour  1½oz/40g butter  4 heaped tbsp finely chopped fresh parsley  1 tbsp single cream  1 tsp lemon juice  salt and freshly milled black pepper ",british
"3-rib joint, wing end or sirloin of beef on the bone (approx 2.7kg/6lb)  1 level dessertspoon mustard powder  1 level dessertspoon plain flour  1 small onion, peeled and cut in half  salt and freshly milled black pepper  2 rounded tbsp hot horseradish  1 heaped tbsp crème fraîche  2 level tsp wholegrain mustard  25g/1oz plain flour (about 1 heaped tbsp)  approx 1 litre/1 and three quarter pints vegetable stock, or water from the potatoes  ",british
"450g/1lb cucumber, sliced 1 large onion, sliced ½ red or green pepper, sliced 56g/2oz salt 215ml/7½fl oz white wine vinegar 175g/6oz demerara sugar  ¼ tsp ground turmeric pinch ground cloves ¼ cinnamon stick ¼ tsp red pepper flakes (if pepper above not red) 6 allspice berries 1 heaped tsp mustard seeds ¼ tsp celery seed ",british
"2 large free-range egg yolks 1 tbsp white wine vinegar 2 tsp Dijon mustard ½ tsp caster sugar ½ tsp flaked sea salt, plus extra to season freshly ground black pepper 150ml/5fl oz sunflower oil 1 small shallot, peeled and quartered ½ small garlic clove 1 tbsp small capers, drained 15g/½oz fresh parsley  15g/½oz fresh sorrel or basil 10g/¼oz fresh mint  10g/¼oz fresh tarragon  1 tsp freshly squeezed lemon juice 600g/1lb 5oz herring fillets (around 6 small-medium herrings, filleted) 750ml/1⅓ pint sunflower oil, for deep-fat frying 6 tbsp plain flour 3 tbsp semolina 2 tsp English mustard powder 1 tsp cayenne pepper 1 tsp fine sea salt ½ lemon, cut into wedges for squeezing ",british
"6 lambs’ kidneys, about 375g/13oz, skinned 2 tbsp plain flour 25g/1oz butter 1 onion, thinly sliced 1 tbsp tomato purée 1 tbsp English mustard 1–2 tbsp Worcestershire sauce 4 thick slices crusty bread butter, for spreading small bunch flatleaf parsley, finely chopped (optional) salt and freshly ground pepper ",british
"1 tbsp butter 4 lambs' kidneys, trimmed and cut into chunks 1 tsp Worcestershire sauce 2 tsp tomato purée 2 tsp lemon juice 1 tsp English mustard powder pinch cayenne pepper salt and freshly ground black pepper 2 slices white bread, toasted 1 tbsp chopped fresh flatleaf parsley ",british
"50g/1¾oz unsalted butter 2 shallots, finely chopped 1 garlic clove, sliced 4 lambs’ kidneys, trimmed and cut into chunks 150g/5½oz pied bleu mushrooms, sliced and core removed 5 tbsp brandy 200ml/7fl oz beef stock 100ml/3½oz double cream 2 tsp English mustard 1 tsp Worcestershire sauce pinch cayenne pepper 2 tbsp olive oil 2 slices sourdough bread 1 tbsp chopped flatleaf parsley 2 heads Little Gem lettuce 2 tbsp olive oil 1 tbsp walnut oil 1 tsp Dijon mustard 1 tbsp sherry vinegar 1 tbsp walnut vinegar ",british
"290ml/10fl oz milk 30g/1oz butter  30g/1oz plain flour  3 free-range egg yolks  1-2 tsp Dijon mustard, to taste 1 tbsp Worcestershire sauce 55ml/2fl oz ale  120g/4½ oz cheddar cheese, grated 4 slices of country loaf, toasted ",british
"200g/7oz good quality vanilla ice cream, preferably Devonshire 200g/7oz fresh strawberries, hulled, or raspberries 3 tbsp clear honey 140ml/5fl oz whole milk ",british
"120g/4½oz plain flour 225g/8oz caster sugar 100g/3½oz oats 85g/3oz desiccated coconut 125g/4½oz butter, plus extra for greasing 1 tbsp golden syrup 1 level tsp bicarbonate of soda 2 tbsp boiling water ",british
"300g/10½oz plain flour, plus extra for rolling 175g/6oz butter 1 free-range egg, beaten knob of butter 1 tsp olive oil 3 medium conference pears, peeled, quartered, core removed, thickly sliced lengthways 3 free-range eggs, beaten 300ml/½ pint crème fraîche 3 fresh sage leaves, finely shredded 150g/5½oz Stilton, rind removed, broken into small pieces 40g/1½oz walnuts, broken into small pieces ",british
"2 duck breasts 2 shallots, finely chopped 1 clove garlic, finely chopped pinch of fresh thyme, finely chopped 5 cherry tomatoes, chopped in half 2 tbsp balsamic vinegar ¼ glass of red wine 30g/1oz butter 55g/2oz redcurrants (or 3 tbsp redcurrant jelly) ",british
"175g/6oz softened butter, plus extra for greasing 175g/6oz soft light brown sugar 3 tbsp orange marmalade 3 free-range eggs, beaten 225g/8oz self-raising flour 25g/1oz ground almonds 1 heaped tsp ground mixed spice 400g/14oz mixed dried fruit 75g/3oz glacé cherries, halved  2 tbsp whisky or milk 40g/1½oz blanched almonds to decorate 1 tsp granulated or caster sugar, to decorate (optional) ",british
"175g/6oz currants 175g/6oz sultanas 300ml10fl oz strong hot Earl Grey tea 275g/9¾oz self-raising flour 225g/8oz light muscovado sugar 1 large free-range egg, beaten butter, for greasing, plus extra to serve ",british
3 very ripe medium bananas (around 225g/8oz peeled weight) 3 large free-range eggs 100g/3½oz soft light brown sugar 150ml/5fl oz sunflower or vegetable oil 275g/9¾oz white self-raising flour 1 tsp ground mixed spice 1 tsp baking powder ,british
"300g/10½oz oat or ginger biscuits 60g/2¼oz butter 450g/1lb jar dulce de leche (sweet toffee sauce), available from Spanish delicatessens and some supermarkets 3 large ripe bananas, peeled, sliced 350ml/12¼fl oz double cream 1 tbsp icing sugar 100g/3½oz dark chocolate, grated, to serve ",british
"100g/4oz glacé cherries 225g/8oz  butter, softened 225g/8oz light muscovado sugar 4 large eggs 225g/8oz self-raising flour 225g/8oz sultanas 100g/4oz currants 50g/2oz chopped candied peel 2 lemons, grated zest only  2 tsp ground mixed spice 450g/1lb marzipan 1-2 tbsp apricot jam, warmed ",british
"300g/10½oz plain flour, plus extra for dusting 125g/4½oz unsalted butter 30g/1oz sugar 1 free-range egg, plus 1 extra, beaten, to glaze  2 tbsp milk, to bind (if needed)  225g/8oz butter, softened 225g/8oz sugar 225g/8oz ground almonds 3 free-range eggs  1 lemon, finely grated zest only  50g/2oz plain flour jar cherry jam flaked almonds, for sprinkling ",british
"175g/6oz plain flour  75g/2½oz chilled butter 2-3 tbsp cold water 1 tbsp raspberry jam  125g/4½oz butter  125g/4½oz caster sugar  125g/4½oz ground almonds 1 free-range egg, beaten  ½ tsp almond extract 50g/1¾oz flaked almonds 80g/2¾oz icing sugar 2½ tsp cold water ",british
"250g/9oz digestive biscuits 100g/4oz butter, melted, plus extra for greasing 400g/14oz dulce de leche (sometimes sold as caramel) 2 bananas, peeled and sliced 300ml/½ pint whipping cream, whipped until soft peaks form 2 tbsp grated dark chocolate ",british
"1 large onion, peeled 6 cloves 1 bay leaf 6 black peppercorns 570ml/1 pint full-fat milk 110g/4oz fresh white breadcrumbs 40g/1½oz butter salt and freshly ground black pepper ",british
"3–4 tbsp turkey fat from the gravy, or 15g/½oz butter 1 onion, finely chopped 400g/14oz Brussels sprouts (leftover or freshly cooked), shredded 600g/1lb 5oz leftover roast potatoes, parsnips, carrots or any other Christmas vegetables salt and freshly ground black pepper ",british
"300g/10½ oz all-butter puff pastry 4 egg yolks, beaten with a splash of water 150g/5½ oz cheddar, grated paprika, for sprinkling ",british
"300g/10½oz cooked chicken, cut into bite-sized pieces ½ lemon, zest only  5 thyme sprigs, leaves picked and finely chopped small bunch fresh parsley, leaves picked and finely chopped 4 heaped tbsp crème fraîche 500g/1lb 2oz block puff pastry 1 free-range egg, beaten lightly salt and freshly ground black pepper ",british
"100g/3½oz plain dark chocolate (around 70 percent cocoa solids), broken into squares 500g/1lb 2oz pot chilled ready-made custard 1 good-quality chocolate Swiss roll (around 225g/9oz), cut into roughly 1.5cm/⅝in slices 3 tbsp cherry brandy, brandy or kirsch (optional) 425g/15oz tin cherries in light syrup 300ml/10fl oz double cream ",british
"225g/8oz golden caster sugar 225g/8oz vegetarian suet 340g/12oz sultanas 340g/12oz raisins 225g/8oz currants 110g/4oz candied peel, chopped 110g/4oz plain flour 110g/4oz fresh white breadcrumbs 55g/2oz flaked almonds 1 lemon, zest only 5 eggs, beaten 1 level tsp ground cinnamon 1 level tsp mixed spice 5g/1 level tsp freshly grated nutmeg pinch of salt 150ml/5fl oz brandy or rum ",british
"200g/7oz unsalted butter 10 onions, sliced 7kg/15lb 4oz floury white potatoes, boiled and chopped into cubes 10 x 340g/12oz tins corned beef, chopped into cubes 150ml/5fl oz Worcestershire sauce small bunch curly parsley, chopped sea salt and freshly ground black pepper ",british
"50ml/2fl oz olive oil 1 large onion or 3–4 banana shallots, finely chopped 650g/1lb 7oz beef mince 2 tbsp tomato purée 1 tbsp plain flour 150ml/5fl oz red wine 4 sprigs fresh thyme, leaves only 400ml/14fl oz beef stock Worcestershire sauce, to taste salt and freshly ground black pepper  900g/2lb King Edward potatoes, peeled and chopped 115g/4oz butter 125ml/4½fl oz milk 150g/5½oz frozen peas 50g/1¾oz butter ",british
"2 large free-range egg yolks 2 tsp cornflour 25g/1oz caster sugar 1 vanilla pod, split lengthways, or ½ tsp good-quality vanilla extract 250ml/9fl oz whole milk 250ml/9fl oz double cream ",british
"4 lambs' kidneys, skins and white core removed  milk, for soaking (optional) 4 tbsp plain flour  1 tbsp salt 1 tsp paprika 25g/1oz butter ½ tbsp Worcestershire sauce 150ml/5¼fl oz vegetable stock 2 tsp Dijon mustard hot buttered toast, to serve ",british
"1 punnet strawberries a dash of sugar a dash of port meringues, broken up cream, softly whipped ",british
"900g/2lb baking potatoes, peeled and cut into chunks 150ml/¼ pint single cream 55g/2oz butter, plus extra for greasing salt and white pepper pinch freshly grated nutmeg 225g/8oz skinless, boneless haddock fillet  450g/1lb salmon, cut from the tail piece, skinless and boneless squeeze lemon juice 4 hard-boiled eggs, shells removed, quartered 85g/3oz butter large bunch of parsley, leaves only, finely chopped 30g/1oz plain flour 570ml/1 pint milk splash of single cream, to taste ",british
"225g/8oz unsalted butter, softened, plus extra for greasing 225g/8oz caster sugar 4 free-range eggs 225g/8oz self-raising flour 1 unwaxed lemon, zest and juice 85g/3oz icing sugar ",british
"250g/9oz butter, softened, plus extra for greasing 200g/7oz caster sugar 2 clementines, zest and juice only 300g/10½oz plain flour 2 tsp baking powder pinch salt 3 free-range eggs 2 tbsp caster sugar, for the topping ",british
"140g/5oz cold butter, diced 225g/8oz plain flour 50g/2oz ground almonds 50g/2oz golden caster sugar 1 orange, zest only pinch of salt 1 egg yolk 1-2 tsp cold water 280g/10oz good quality mincemeat 1 egg, beaten icing sugar for dusting ",british
"½ bottle red wine 1 cinnamon stick 2 star anise 2 cloves 1 orange, sliced 1 lemon, sliced 50g/1¾oz brown sugar ",british
"butter, for greasing and frying 2 tbsp oil 1 onion, chopped 3 garlic cloves, grated 1 tsp finely chopped rosemary (or ½ tsp dried rosemary) 300g/10½oz flat or portabello mushrooms, roughly chopped 300g10½oz mixed nuts 75g/2½oz gruyère, grated 50g/1¾oz vegetarian Parmesan-style cheese, grated 125g/4½oz cooked mixed grains, (quinoa, wheatberries, barley, etc., from a vacuum pack) 125g/4½oz cooked Puy lentils (tinned or vacuum packed is fine) small bunch thyme, leaves picked small bunch sage, leaves chopped, plus extra whole leaves for garnish 75g/2½oz soft breadcrumbs, plus extra for garnish 40g/1½oz pine nuts (optional) 100g/3½oz dried apricots, chopped 1 unwaxed lemon, finely grated zest only 6 large eggs, beaten 100ml/3½fl oz white wine 2 tbsp soy sauce 2 leeks, thinly sliced salt and freshly ground black pepper, to taste ",british
"600ml/1 pint 1fl oz full-fat milk 1 onion, peeled and cut into sixths (keep the root intact) 2 bay leaves 500g/1lb 2oz thick white fish fillets, such as cod, haddock or pollock 500g/1lb 2oz smoked haddock fillet, preferably undyed 500g/1lb 2oz thick salmon fillet 6 free-range eggs (optional) 75g/3oz butter 75g/3oz plain flour 3 tbsp white wine 100ml/3½fl oz double cream small bunch fresh dill, leaves removed  sea salt flakes and freshly ground black pepper 1.25kg/2½lb potatoes, peeled and cut into even-sized pieces 75g/3oz butter, cubed 75ml/3fl oz double cream 150g/5oz mature Cheddar, coarsely grated ",british
"25g/1oz unsalted butter 1 medium onion, peeled and finely chopped  175g/6oz minced pigs' liver  2 lamb or pigs' heart, trimmed and cut into chunks  450g/1lb belly of pork, trimmed and rind removed  ½ tsp mace 4tbsp freshly chopped chives  1 tsp freshly chopped sage  1 egg, beaten  salt and freshly ground pepper  115g/4oz fresh white bread crumbs  25g/1oz beef dripping or 3 tbsp olive oil  4 red onions, peeled and each onion cut into 8 wedges  4 sprigs of fresh thyme  1 tbsp olive oil  900ml/1½pt fresh beef stock  290ml/½ pint red wine  salt and freshly ground black pepper ",british
"110g/4oz butter or margarine, softened at room temperature 110g/4oz caster sugar 2 free-range eggs, lightly beaten 1 tsp vanilla extract 110g/4oz self-raising flour 1-2 tbsp milk 300g/10½oz icing sugar 2-3 tbsp water 2-3 drops food colouring hundreds and thousands, or other cake decorations ",british
"3 free-range eggs 150g/5½oz cornflakes 750g/1lb 10oz frozen white fish fillets  750g/1lb 10oz potatoes, peeled and cut into 1cm/½ in 1 tbsp rapeseed oil 400g/14oz frozen peas 50g/1¾oz reduced fat crème fraîche 1 small bunch chives, finely chopped salt and freshly ground black pepper ",british
"40g/1½oz bread (approximately 1 thick slice)  400g/14oz skinless white fish fillets (such as cod, haddock or pollock) 5 tbsp plain flour 1 large free-range egg, beaten ¼ tsp paprika (optional) 1 tsp garlic powder (optional) freshly ground black pepper little sunflower oil, a spray oil is also good to use ",british
"5-6 stalks rhubarb  good shake of light brown sugar frozen ready-rolled all-butter puff pastry, defrosted 1 tsp butter, for greasing flour, for dusting 2 large organic eggs, separated 2 tbsp unrefined caster sugar 250g/9oz tub mascarpone 2-3 drops vanilla extract ",british
"150g/5½oz plain flour  150g/5½oz self-raising flour 1 tsp baking powder  150g/5½oz butter 150g/5½oz mixed dried fruit 100g/3½oz caster sugar 1 tsp cinnamon powder ½ tsp grated nutmeg 1 orange, zest only  1 lemon, zest only 1 free-range egg yolk about 50ml/2fl oz milk 1 free-range egg, yolk only pinch of salt 1 tbsp water flaked almonds and glacé cherries, to decorate ",british
10fl oz/275ml milk - this can be infused but must be cold  ¾oz/20g sauce/plain flour  salt and freshly milled black pepper ,british
"200g/7oz raspberries  250g/9oz jam sugar  225g/8oz plain flour, plus extra for dusting 150g/5½oz butter, chilled  25g/1oz icing sugar  1 large free-range egg, beaten  150g/5½oz butter, softened  150g/5½oz caster sugar  150g/5½oz ground almonds  1 large free-range egg, beaten  1 tsp almond extract  300g/10½oz icing sugar  1 tsp almond extract  pink food colouring gel  ",british
"225g/8oz shortcrust pastry 175g/6oz mushrooms, ideally mixed, such as brown caps, shiitake, oysters, trimmed where necessary 1 red onion, cut into 8 wedges 1 bulb fennel, cut into 1cm/0.5in slices, blanched and drained. 6 cloves garlic, lightly crushed in their skins light olive oil 100ml/3½fl oz whipping cream 100g/4oz unsalted butter, chilled and diced 1 tbsp lemon juice 1 tbsp snipped fresh chives 1 tbsp chopped parsley a handful of herby salad ",british
"225g/8oz plain flour, plus extra for dusting  285g/10oz golden caster sugar ½ tsp baking powder  1 tsp fennel seeds, crushed  100g/3½oz unsalted butter, cubed, plus extra for greasing  50g/1¾oz dried blueberries, roughly chopped  1 medium free-range egg, lightly beaten 2 tbsp whole milk  250g/9oz fresh blueberries 1 tbsp icing sugar  squeeze lemon juice  ",british
"75g/3oz feta, cubed small  10 black olives, pitted and roughly chopped  50g/2oz  sun-dried tomatoes, drained of oil and chopped (reserve 1 tbsp oil)  175g/6oz  self-raising flour  50g/2oz  wholewheat flour  ¼ level tsp baking powder  ¼ level tsp cayenne pepper  ¼ level tsp mustard powder  2 tbsp extra virgin olive oil  1½ level tsp fresh thyme, chopped  1 egg  2 tbsp milk  milk, for brushing  50g/2oz feta, crumbled ",british
"200g/7oz dried figs, finely chopped 1 tbsp brandy 1 tbsp rosewater 300ml/10½fl oz water 75g/2¾oz wholemeal flour 75g/2¾oz plain flour, plus extra for dusting 75g/2¾oz butter, plus extra for greasing 50g/2oz caster sugar pinch salt 30-50ml/1-2fl oz water ",british
"150g/5½oz caster sugar  200g/7oz shelled, chopped walnuts  397g/14oz can condensed milk 50g/1¾oz thyme honey 50g/1¾oz soft mild goats’ cheese (without rind) 600ml/20fl oz double cream  1 x 250g/9oz pack semi-dried figs, tops trimmed  1 lemon, juice and zest only 40g/1½oz thyme honey  1 tbsp lemon thyme 175g/6oz self-raising flour, plus extra for dusting pinch salt 100g/3½oz shredded suet 75g/2½oz ground almonds 1 lemon, zest only 100g/3½oz full-fat milk, plus extra for brushing 2 free-range egg yolks, plus 1 free-range egg, beaten, to glaze 50g/1¾oz thyme honey 1 tsp vanilla extract vanilla-infused sugar for sprinkling, to taste about 2 tbsp thyme honey, to taste 3 fresh figs (optional) 1 lemon wedge (optional) fresh lemon thyme (optional) vanilla pods, scrapped (optional) ",british
"115g/4oz raisins 115g/4oz sultanas 5 tbsp rum 1 tsp ground ginger ½ tsp mixed spice 450g/1lb plain flour 115g/4oz shredded suet 115g/4oz caster sugar 4 free-range eggs, yolks only 40g/1½oz caster sugar 150ml/5fl oz milk 150ml/5fl oz double cream ",british
"3 tbsp sunflower oil 1 onion, sliced 1 garlic clove, finely chopped 2 carrots, diced 2 celery stalks, thinly sliced 1kg/2lb 4oz beef fillet, trimmed 75g/3oz duck liver pâté (parfait) sea salt and freshly ground black pepper ½ tsp truffle oil (optional) 6-8 rindless streaky bacon rashers 3-4 fresh bay leaves 100ml/3½fl oz cognac 200ml/7fl oz Madeira 150ml/5fl oz fresh beef stock handful chopped fresh parsley creamed potatoes green beans  ",british
"250ml/fl oz double cream 1 tsp Dijon mustard 1 tsp English mustard  1 tsp creamed horseradish 1-2 tsp lemon juice salt 1 tbsp snipped fresh chives 750g/1lb 10 oz skinless salmon fillet salt freshly ground black pepper plain white flour, for dredging 1 tbsp vegetable oil 1 bsp butter butered, cooked vegetables, such as spinach, to serve (optional) 2 tbsp creamed horseradish 1 egg yolk  100g/4oz coarse breadcrumbs 1 tbsp chopped fresh parsley ",british
"2 x 225g/8oz beef fillet steaks salt and freshly ground black pepper 3 tbsp olive oil  115g/4oz morel mushrooms, cleaned 2 shallots, peeled and finely chopped 1 clove garlic, finely chopped 200ml/7fl oz red wine 2 tsp finely chopped fresh thyme leaves ",british
"4 x 200g/7oz fillet steaks salt and freshly ground pepper 3 tbsp olive oil 400ml/14fl oz red wine 600ml/1 pint fresh beef stock 20g/¾oz cold butter, diced 2 tbsp pesto 2 egg yolks 1 tsp mustard 2 tbsp fresh breadcrumbs Worcestershire sauce Tabasco sauce 100ml/3½fl oz milk 100ml/3½fl oz beer  115g/4oz Stilton cheese ",british
"good-sized stick fresh horseradish, about 1.5cm/½in wide x 5cm/2in long (longer if you like it hot)  2-3 tsp caster sugar 2 tbsp white wine vinegar 200ml/7fl oz double cream 4 fillet steaks, each 250g/9oz, trimmed of any sinew  salt and freshly ground black pepper 4 tbsp groundnut oil 80ml/2½fl oz Madeira 225ml/8fl oz good-quality beef stock 9-12 pickled walnuts, plus 1 tbsp of the pickling liquid 50g/2oz unsalted butter ",british
"12 shallots, peeled, roots trimmed 60g/2¼oz butter 1 tbsp caster sugar 75ml/2 ½fl oz red wine 50ml/2fl oz port 50ml/2fl oz crème de cassis 250ml beef stock 1 bay leaf ½ tsp dried thyme ½ lemon, zest only 4 thick fillet steaks (ask your butcher for steaks cut from the centre of the fillet) 150g/5½oz soft goats’ cheese 1 tsp finely chopped rosemary 1 lemon, zest only  1 garlic clove, crushed 4 streaky bacon rashers, rind removed 2 tbsp olive oil salt and freshly ground black pepper ",british
"beef dripping or oil, for deep frying (beef dripping is used in the traditional method and gives a far better flavour, but sunflower or vegetable oil will work just as well) 4x175g/6oz thick cod or haddock fillets, taken from the head end rather than the tail end of the fish 225g/8oz self-raising flour, plus extra for dusting salt and freshly ground black pepper 300ml/10fl oz fridge-cold lager  6-8 large floury potatoes, such as maris piper, king edward, desiree (depending on how hungry you are) ",british
"2 egg yolks 1 tbsp Dijon mustard 3 tbsp white wine vinegar 200ml/7fl oz vegetable oil, plus extra for deep-frying squeeze lemon juice ½ red onion, chopped  1 tbsp gherkins, roughly chopped 1 tbsp capers, roughly chopped small handful parsley, finely chopped 4–5 green olives, chopped 12 tbsp plain flour 6 tbsp cornflour 200ml/7fl oz ale  pinch salt 8 large Maris Piper potatoes, peeled and cut into chunky chips 4 x 150g/5½oz cod (or haddock) fillets ",british
"3 free-range egg yolks 3 tsp Dijon mustard 4 tsp white wine vinegar 500ml/18fl oz vegetable oil 3 free-range eggs, hard boiled and grated 4 banana shallots, finely chopped 75g/2½oz gherkins, chopped  100g/3½oz capers, drained 50g/1¾oz flatleaf parsley 1 shallot, finely chopped 25g/1oz butter ½ tsp sea salt 400g/14oz frozen peas (defrosted) 3 tsp sugar 100ml/3½fl oz chicken stock, boiling hot 10 fresh mint leaves  8 large potatoes vegetable oil, for deep frying salt 2 free-range egg whites 350g/12oz self-raising flour, plus extra for dusting large pinch bicarbonate of soda 340ml/12fl oz sparkling water (or, if you prefer, beer) 1 whole brill (alternatively use turbot or flounder), filleted, skinned and cut into portions ",british
"12 quails’ eggs 4 pork sausages (about 250g/9oz)  200g/7oz pork mince 2 rashers rindless steaky bacon, cut into 1cm/½in pieces ½ tsp ground ginger ½ tsp ground mace freshly ground black pepper 1 tbsp plain flour, for dusting 225g/8oz plain flour, plus extra for rolling ½ tsp freshly ground black pepper 25g/1oz cold butter, cut into cubes, plus extra for greasing the terrine 75g/2½oz cold lard, cut into cubes 1 tsp flaked sea salt 1 medium free-range egg, beaten, to glaze ",british
"675g/1½lb mixed game meat such as pheasant, partridge, hare and rabbit, boned 225g/8oz venison steak cut into 2.5cm/1in cubes 2 tbsp sunflower oil 2 red onions, peeled and sliced 120g/4oz smoked streaky bacon, derinded and chopped 120g/4oz chestnut mushrooms, cleaned and sliced 1 clove garlic, peeled and crushed 30g/1oz plain flour 1 bay leaf 1 orange, zest and juice 1 tbsp redcurrant jelly 300ml/½ pint chicken stock 300ml/½ pint red wine 340g/12oz puff pastry Salt and pepper beaten egg, for glazing ",british
"200g/7oz minced pork belly 300g/10½oz minced mixed game (such as venison, pheasant and mallard) 2 free-range eggs, plus 1 free-range egg yolk, beaten, for egg wash small handful fresh thyme leaves 50g/1¾oz cooked chestnuts, finely chopped  pinch allspice  1 x 500g/1lb 2oz packet puff pastry plain flour, for dusting salt and freshly ground black pepper 1 tbsp butter 100g/3½oz wild mushrooms  50ml/2fl oz double cream 1 tsp Dijon mustard  2 pickled walnuts, drained, chopped  2 dandelion leaves  ",british
"selection of lean game meat, about 1kg/2¼lb in all, which could include: breasts of pheasant (hung about 5 days) breasts of pigeon breasts of duck or other wild fowl saddle and hindquarters of 1 rabbit, boned saddle and hindquarters of hare, boned lean strips of venison (from the leg or fillet) oil or fat, for frying  500g/1lb2oz sausage meat livers from all the game,  finely chopped 2 handfuls fresh white breadcrumbs 1 egg 3 tbsp parsley,  finely chopped  few sprigs of thyme, leaves removed and chopped 5-6 juniper berries, crushed in pestle and mortar 2 cloves garlic,  finely chopped  splash of brandy splash of red wine salt and pepper 300g/10½oz streaky bacon, flattened with the back of a knife ",british
"300g/10oz dried yellow split peas 50g/2oz butter 1 onion, roughly chopped ½ tsp dried thyme 1 bay leaf 1 tsp sea salt flakes ½ tsp finely grated nutmeg 1 free-range egg, beaten freshly ground black pepper 1kg/2¼lb smoked or unsmoked gammon joint, tied 1 medium onion, peeled 4 cloves 1 large carrot, roughly chopped 2 celery sticks, roughly chopped 2 bay leaves 10 black peppercorns 25g/1oz butter 25g/1oz plain flour 300ml/10fl oz ham stock (from cooking the gammon) 1 tsp English mustard 1 tsp wholegrain mustard 5 tbsp single cream ",british
"4 tbsp vegetable oil 1 potato, peeled and cut into chips 1 large tomato, cut in half 150g/5½oz gammon steak 2 free-range eggs freshly ground black pepper  ",british
"500g/1lb 2oz rhubarb 200g/7oz soft brown sugar 3 onions, finely chopped 3 garlic cloves, chopped 100g/3½oz tomatoes, chopped 1 tbsp fresh thyme leaves 200ml/7fl oz red wine vinegar 1 lemon, zest and juice 1 tsp ground ginger ½ tsp ground cinnamon 1 clove 2 gammon steaks 1 tbsp olive oil ",british
"900g/2lb potatoes (Désirée or King Edward) 50g/2oz butter 3 fat garlic cloves, halved lengthways 8 tbsp best quality extra virgin olive oil salt and freshly millled black pepper ",british
"10 tiny new potatoes, boiled in their skins 2 tbsp very fine breadcrumbs 2 tbsp grated parmesan, or similar vegetarian hard cheese 2 eggs, beaten oil, for deep frying 55g/2oz butter 2 garlic cloves, finely chopped ½ tsp parsley, finely chopped salt and pepper ",british
"1kg/2¼lb new potatoes, preferably Jersey Royals, scrubbed 1 litre/1¾pints vegetable stock 6 cloves garlic 450g/1lb asparagus tips 2 tbsp parsley 20g packet of mint, stalks removed grated zest of and juice of 1 large lemon 4 tbsp walnut oil 4 tbsp sunflower oil 1 tbsp caster sugar ",british
"125g/4½oz unsalted butter, at room temperature, plus extra for greasing 100g/3½oz  dark brown sugar 2 free-range eggs 175g/6oz self-raising flour  4 tbsp milk  1½ tsp ground ginger  2 tbsp orange marmalade 1 orange, finely grated zest only 4 bulbs stem ginger, chopped, plus 2 tbsp ginger syrup from the jar ",british
"50g/1¾oz caster sugar 50g/1¾oz butter, diced, plus extra for greasing 1 tbsp dark rum  1 tbsp ginger syrup (from a jar of stem ginger) 2 large, ripe but firm pears 2 large free-range eggs 125g/4½oz butter, well softened 125g/4½oz caster sugar 125g/4½oz plain flour 1 tsp baking powder 1 tsp ground ginger ½ tsp ground allspice ",british
"200g/7oz plain flour  1 tsp baking powder  ½ tsp bicarbonate of soda  2 tsp ground ginger  ¼ tsp fine sea salt  175g/6oz soft light brown sugar  2 large free-range eggs, at room temperature  200ml/7fl oz vegetable oil, plus extra for greasing  200g/7oz carrots, peeled and coarsely grated  100g/3½oz walnut pieces, roughly chopped, plus extra for decorating  75g/2½oz crystallised ginger, finely chopped, plus extra for decorating  100g/3½oz unsalted butter, softened  100g/3½oz icing sugar, sieved if lumpy  1 tsp cornflour  100g/3½oz cream cheese 1 tbsp coarsely grated fresh ginger  ",british
"175g/6oz butter, softened, plus extra for greasing 1 tsp cocoa powder, for dusting 100g/3½oz soft brown sugar 60g/2¼oz caster sugar 3 free-range eggs ½ tsp vanilla bean paste 160g/5¾oz self-raising flour, sifted 1 tsp baking powder 1 tsp ground ginger ½ tsp freshly ground nutmeg 4 tbsp chocolate drops 4 tbsp finely chopped crystallised ginger 6 tbsp milk (you may need a little more) 100g/3½oz white chocolate 120ml/3¼fl oz double cream ½ tsp freshly ground nutmeg 100g/3½oz redcurrants, washed, for decorating few mint sprigs, for serving icing sugar, for dusting ",british
"150g/5½oz butter, diced if cold  1 tbsp golden syrup (see recipe tip below) 175g/6oz granulated sugar  75g/2⅓oz self-raising flour  50g/1¾oz semolina  100g/3½oz porridge oats (standard or jumbo) 2 tsp ground ginger  ",british
"300g/10½oz raisins 150g/5½oz currants 150g/5½oz sultanas 200ml/7fl oz ginger 'wine' (preferably a non-alcoholic version, such as Glendale) 50ml/2fl oz whisky, plus extra for feeding the cake 200g/7oz butter, plus extra for greasing 200g/7oz dark brown sugar 4 free-range eggs 50g/1¾oz ground almonds 200g/7oz plain flour 1 tbsp finely chopped stem ginger 1 tsp mixed spice 2 tsp ground ginger ",british
4 or 5 medium to large carrots large knob butter 330ml/12fl oz ginger beer pinch of caster sugar salt ,british
"50g/1¾oz light muscovado sugar 50g/1¾oz dark muscovado sugar 50g/1¾oz golden syrup 150g/5½oz butter, roughly chopped 1 medium free-range egg (at room temperature) 300g/10½oz plain flour 1 tbsp ground ginger 1 tbsp ground mixed spice 50g/1¾oz white fondant water or runny honey 20 strawberry laces ",british
