recipe,type
"2 chipotles en adobo, finely chopped  3 tbsp mayonnaise  3 tbsp soured cream ½ lime, juice only flaked sea salt and freshly ground black pepper 2 large ripe tomatoes, deseeded and finely chopped ½ onion, finely chopped handful fresh coriander, roughly chopped 1 green serrano or jalapeno chilli, finely chopped 1 lime, juice only 1 litre/1¾ pints corn or vegetable oil 300g/10½oz plain flour  ½ tsp baking powder 275ml/9½fl oz ice-cold lager 600g/1lb 5oz cod fillet, preferable Icelandic, cut into chunks 12 corn tortillas  ½ small white cabbage, finely shredded 1 avocado, diced hot chilli sauce ",american
"750g/1lb 10oz plain flour  375g/13oz unsalted butter, chilled and cubed 150g/5½oz icing sugar  3 medium free-range eggs  1 tbsp full-fat milk 675g/1lb 7oz full-fat cream cheese 150g/5½oz caster sugar 150ml/5fl oz soured cream 3 medium free-range eggs and 1 free-range egg yolk 3 tbsp plain flour 2 balls stem ginger in syrup, ginger chopped  1 large unwaxed lemon, zest only  1 tsp vanilla bean paste  100ml/3½fl oz double cream 100g/3½oz dark chocolate buttons (minimum 70% cocoa solids)  4 tbsp stem ginger syrup (reserved from the stem ginger jar) 100ml/3½fl oz double cream 100g/3½oz good-quality white chocolate buttons  2 tsp Sicillian lemon extract  yellow gel food colouring  100ml/3½fl oz double cream 100g/3½oz white chocolate 2 tsp vanilla bean paste  2 medium egg whites  110g/4oz caster sugar  100g/3½oz good-quality white chocolate buttons  50g/1¾oz popping candy  3 cubes crystallised ginger, roughly chopped ",american
"135g/4¾oz plain flour 1 tsp baking powder ½ tsp salt 2 tbsp caster sugar 130ml/4½fl oz milk 1 large egg, lightly beaten 2 tbsp melted butter (allowed to cool slightly) or olive oil, plus extra for cooking maple syrup butter ",american
"2 free-range eggs 5 tbsp milk 150g/5oz self-raising flour 2 tbsp caster sugar pinch salt 85g/3oz dark chocolate chips sunflower oil, for frying butterscotch ice cream, to serve maple syrup or clear honey, to serve ",american
"25g/1oz macadamia nuts  25g/1oz Brazil nuts  25g/1oz pecan nuts  25g/1oz hazelnuts  50g/2oz dark chocolate (75 per cent cocoa solids)  110g/4oz butter  2 eggs, beaten  225g/8oz granulated sugar  50g/2oz plain flour  1 level tsp baking powder  ¼ level teaspoon salt ",american
"2 tsp sea salt 1 tsp black peppercorns, ground 1 tsp dried mustard powder 1 tsp dried thyme 2kg/4lb 8oz piece of sirloin, rolled	 2 tbsp dripping or oil 15g/½oz butter 2 shallots, finely chopped 250g/9oz button mushrooms, finely sliced 1 garlic clove, sliced 1 large sprig thyme, leaves only 1 tbsp plain flour 200ml/7fl oz red or white wine 500ml/18fl oz beef stock (or consommé)  2 tbsp finely chopped fresh tarragon couple of large baguettes butter (or dripping) mustard or horseradish (optional) ",american
"225g/8oz fresh cranberries 150g/5½oz caster sugar 1 small, thin-skinned orange, cut into quarters, pips removed ½ tsp mixed spice pinch freshly grated nutmeg ",american
"9 chicken pieces of your choice (such as thighs, drumsticks or breast on the bone) 500ml/18fl oz buttermilk 100g/3½oz plain flour 50g/1¾oz cornflour 2 tsp ground dried oregano 2 tsp chilli powder 2 tsp ground dried sage 2 tsp dried basil 2 tsp dried marjoram 2 tsp ground white pepper  4 tsp table salt 2 tbsp sweet paprika 2 tbsp smoked paprika 2 tsp onion salt 2 tsp garlic powder oil, for shallow frying coleslaw, to serve ",american
"6 chicken wings 300ml/10fl oz buttermilk vegetable oil, for deep frying 1 tsp freshly ground Sichuan peppercorns 1 tsp salt 200g/7oz plain flour 4 tsp smoked paprika 1 tsp chilli powder 1 tsp Chinese five-spice powder 225g/8oz plain flour 2 tsp baking powder pinch salt 2 free-range eggs 300ml/10fl oz whole milk 1 tbsp vegetable oil 1 tbsp vegetable oil 4 rashers streaky bacon 4 tbsp maple syrup ½ red and ½ green chili, chopped ",american
"30g/1oz ground berbere 30g/1oz hot smoked paprika 2 tbsp ground cumin 2 tbsp freshly ground white pepper 2 tbsp celery salt 1½ tsp granulated garlic 1½ tsp coarse kosher salt 280g/10oz coarse kosher salt 4 chicken thighs, skin on and bone in 4 chicken drumsticks, skin on and bone in 480ml/17fl oz buttermilk 170ml/6fl oz coconut milk 2 garlic cloves, minced 1 tbsp chicken shake (see above), plus extra for serving peanut oil, for frying 250g/9oz plain flour 30g/1oz semolina flour 2 tbsp cornstarch 1 tbsp freshly ground white pepper 2 sprigs fresh rosemary 2 tbsp honey 1 tbsp soy sauce 1 tbsp vegetable oil 1 tsp Louisiana hot sauce 1 pumpkin, about 2kg/4lb 8oz, seeds removed and cut into 2cm cubes 500g/1lb 2oz Brussels sprouts, halved and outer leaves removed 2 tbsp olive oil 120g/4½oz butter 4 Granny Smith apples, peeled, cored and roughly chopped 1 garlic clove 1 star anise 75g/2½oz dried cranberries 1 tbsp finely chopped fresh parsley 1 tbsp finely chopped fresh sage salt and freshly ground black pepper ",american
"400g/14oz tin black beans, rinsed and drained (235g/8½oz drained weight) 80g/3oz light vegetable spread 4 large free-range eggs 60g/2¼oz good-quality cocoa powder, plus 1 tsp for dusting 50g/1¾oz ground almonds 1 tbsp vanilla extract 40ml/2½fl oz maple syrup 1 tsp instant coffee granules 4 tbsp granulated sweetener 60g/2¼oz dark chocolate chips ",american
"225g/8oz self-raising flour 3 tbsp soft light brown sugar 1 tsp baking powder 1 tsp cinnamon 2 tsp ground ginger pinch salt ½ lemon, zest finely grated (optional) ½ vanilla pod, or a couple of drops of vanilla extract (optional) 300ml/½ pint semi-skimmed milk 1 medium free-range egg 4 tbsp sunflower oil 12 slices Parma ham or bacon  100ml/3½fl oz maple syrup 100ml/3½fl oz sour cream or crème fraîche ",american
"175ml/6fl oz buttermilk 1 free-range egg 15g/½oz butter, melted 55g/2oz tapioca flour 25g/1oz fine cornmeal good pinch of salt 1 tsp bicarbonate of soda clarified butter, for cooking butter crispy bacon maple syrup ",american
"100g/3½oz plain flour 50g/1¾oz cocoa powder ¾ tsp baking powder pinch salt 300g/10½oz dark chocolate, at least 70% cocoa solids 250g/9oz butter 250g/9oz granulated sugar 4 free-range eggs 100g/3½oz hazelnuts, roughly chopped 100g/3½oz chocolate hazelnut spread (optional) 50ml/2fl oz hazelnut liqueur (optional) ",american
"1 pumpkin or butternut squash (about 400g/1lb), cut into 2cm/1in rounds 120ml/4fl oz milk 1 lemon, juice only 4 free-range eggs 300g/10½oz self-raising flour 1 tsp baking powder vegetable oil, for greasing 6 tbsp Greek-style yoghurt 4 tsp ground cinnamon maple syrup, for drizzling ",american
"2 tbsp olive oil 4 raw king prawns  1 shallot, finely chopped 1 jalapeño pepper, finely chopped  3 spring onions, finely chopped  30g/1oz cream cheese  50g/1¾oz mayonnaise  150g/5½oz strong mature cheddar, grated  300g/10½oz cooked sweetcorn  freshly ground black pepper  2 soft tortillas ",american
"12 rashers thinly sliced pancetta 2 tbsp maple syrup 8 slices brioche 4 large slices Gruyère 2 free-range eggs, lightly beaten 1 tsp caster sugar 150ml/5fl oz full-fat milk 50g/2oz unsalted butter salt and freshly ground black pepper ",american
"50g/1¾oz butter 198g tin sweetcorn, drained 100ml/3½fl oz chicken stock 2 large florets cauliflower, cooked vegetable oil, for deep frying 1 tsp paprika 1 tsp Cajun spice 1 tsp ground ginger 2 guinea fowl breasts, skin on 5 tbsp brandy 200ml/7fl oz chicken stock 100g/3½oz  butter  198g tin sweetcorn, drained  2 tbsp birch syrup (alternatively use maple syrup mixed with a touch of soy sauce) 1 very ripe banana, at room temperature 3-4 tbsp double cream 1 bunch of watercress, to garnish ",american
"140g/5oz butter, softened 250g/9oz caster sugar 2 free-range eggs, lightly beaten 1 tsp vanilla extract 150g/5½oz plain flour 75g/2½oz self-raising flour 1 tsp bicarbonate of soda 50g/2oz cocoa powder 200ml/7fl oz buttermilk or plain yoghurt 250g/9oz sugar 120g/4½oz golden syrup 4 free-range eggs, whites only 2 tbsp chocolate sugar strands ",american
"1 bulb fennel ¼ small celeriac, peeled ¼ small red cabbage ¼ small white cabbage 1 beetroot, peeled 1 Spanish onion 2 large carrots, peeled 1 tbsp fennel seeds, toasted 2 tbsp flaky sea salt 1 lemon, zest only 1 tsp chopped fresh dill 1 tbsp chopped chervil 1 tbsp chopped fresh flatleaf parsley 5 garlic cloves, grated 2 free-range egg yolks 4 tsp white wine vinegar 35g/1¼oz English mustard 1 lemon, juice only 1 tbsp salted anchovies 2 tsp caster sugar 350ml/12fl oz vegetable oil salt cayenne pepper, to taste ",american
"125g/4½oz wholemeal flour 3 level tbsp light muscovado sugar 2 level tsp baking powder 1 medium free-range egg, beaten 50g/1¾oz low-fat plain yoghurt  50ml/2fl oz rapeseed oil, plus a little extra for greasing 2 ripe bananas (175g/6oz peeled weight), roughly mashed ",american
"225g–250g/8–9oz beef mince, 15% fat 1 level tsp salt ground black pepper 1 brioche burger bun (cut side toasted) 1 tbsp tomato ketchup 2 tbsp mayonnaise 1 gherkin, finely chopped ½ small red onion, finely chopped 2 tbsp freshly chopped dill 2 slices smoked streaky bacon, cooked 1 slice mature cheddar Little Gem lettuce 1 slice beef tomato ",american
340g/12oz granulated sugar  85g/3oz brown sugar  100g/3½oz cocoa powder  30g/1oz plain flour  ½ tsp salt  1 x 400g/14oz can evaporated milk  250ml/9fl oz water  2 tbsp butter  2 tsp vanilla extract ,american
"200g/7oz dark chocolate (70% cocoa solids) 150g/5½oz unsalted butter, plus extra for greasing the tin 100g/3½oz milk or white chocolate, or a mix of both  125g/4½oz dark muscovado sugar 125g/4½oz golden caster sugar 4 free-range eggs, at room temperature 85g/3oz plain flour 2 tbsp cocoa powder, plus a little extra for dusting, if you like ¼ tsp fine salt ",american
"1 large red onion, finely chopped 2 tbsp olive oil 1 carrot, quartered lengthways and chopped 2 garlic cloves, crushed 1 tsp chilli powder ¾ tsp smoked sweet paprika ½ tsp dried oregano 500g/1lb 2oz best-quality beef mince 2 tbsp tomato purée 1 x 400g/14oz tin kidney beans, drained and rinsed 1 red or green pepper, seeds removed and roughly chopped 1 x 400g/14oz tin best-quality chopped tomatoes 500-750ml/18-22fl oz beef stock sea salt and black pepper 2 squares 70% dark chocolate, grated small bunch coriander, chopped cooked rice fresh coriander, roughly chopped soured cream ",american
"500g/1lb 2oz ready-made sweet shortcrust pastry, rolled to 5mm/¼ in thick 2 free-range eggs pinch salt 20g/¾oz butter, melted 200g/7oz golden syrup 75g/3oz dark muscovado sugar ½ tsp vanilla extract 150g/5oz pecan halves vanilla ice cream, to serve ",american
"225g/8oz plain flour 100g/3½oz caster sugar 225g/8oz butter, at room temperature 100g/3½oz semolina 25g/1oz demerara sugar 500g/1lb 1½oz strawberries, plus extra to garnish 1½ tbsp port 2 tbsp caster sugar 300ml/10½fl oz double cream, whipped to soft peaks 300ml/10½fl oz thick, natural yoghurt 2 egg whites, whipped to stiff peaks extra strawberries, to garnish ",american
"300g/10½oz dried macaroni 40g/1¾oz butter 40g/1¾oz plain flour 500ml/18fl oz milk 100g/3½oz blue cheese, preferably mild gorgonzola, grated or finely diced 150g/5½oz cheddar, grated 100g/3½oz Caerphilly, grated  ½ tsp freshly grated nutmeg, or to taste 90g/3oz pancetta, chopped 100g/3½oz mozzarella, chopped 75g/3oz fresh breadcrumbs 25g/1oz freshly grated Parmesan large handful fresh basil leaves, roughly chopped, to serve 1 tbsp wholegrain mustard 1 tbsp white wine vinegar 3 tbsp olive oil 1 head Romaine lettuce, cut into chunks sea salt and freshly ground black pepper ",american
"1 bunch spring onion, sliced finely  handful flatleaf parsley  1 tsp chilli flakes 1 lime, juice only 1 tsp mixed spice 2 chicken breasts, boneless, skinless, sliced thickly 2 tbsp olive oil 1 bag salad leaves 1 tbsp white wine vinegar 100g/3oz mixed seeds and nuts ",american
"175g/6oz digestive biscuits (or ginger biscuits) 80g/3oz butter, melted 50g/2oz caster sugar 1 x 400g/14oz tin condensed milk 100ml/3½fl oz freshly squeezed lime juice (about 3 limes) 1 lime, zest only, finely grated  75ml/2½fl oz elderflower cordial (one that has a 1 to 10 dilution ratio) 3 free-range egg yolks 200ml/7fl oz double cream icing sugar, to taste mint sprigs, for garnish ",american
"175g/6oz digestive biscuits 80g/3oz butter 50g/2oz caster sugar 3 large free-range eggs, separated 2 limes, finely grated zest 125ml/4½fl oz lime juice 210ml/7½fl oz condensed milk  80g/3oz caster sugar ½ tsp vanilla extract pinch salt ½ tsp cream of tartar handful fresh blueberries whipped cream ",american
"400g/14oz plain flour  80g/3oz icing sugar 4 tsp ground ginger pinch salt 250g/9oz cold unsalted butter, cut into cubes 3 free-range eggs, yolks only  50ml/2fl oz ice cold water 1 tbsp olive oil (if needed) 2 x 400g tins condensed milk 240ml/8½fl oz freshly squeezed lime juice (about 7 limes) 4 tsp grated lime zest (about 7 limes), plus extra for garnish 4 eggs, separated 225g/8oz sugar 3 lumps of stem ginger, chopped 1 lime, very thinly sliced 1 tsp grated plain chocolate 6 sprigs mint icing sugar ",american
"1 tsp onion granules 1 tsp garlic granules dried oregano (optional) 2 tsp paprika ½ tsp cayenne pepper 125g/4½oz plain flour 2 tbsp cornflour 125ml/14½fl oz plant-based milk, such as soya or oat 1 large cauliflower, cut into large florets 4 medium-sized potatoes, washed and cut into wedges  drizzle olive oil vegetable oil, for deep-frying salt and freshly ground black pepper ",american
"2 eggs, beaten 85g/3oz caster sugar 240ml/8fl oz milk 100ml/3½fl oz vegetable oil 300g/10oz plain flour 3 tsp baking powder ½ tsp salt 4 lemons, zest only 50g/2oz icing sugar 1 lemon, juice only sprigs lemon thyme, to garnish (optional) ",american
"225g/8oz plain flour 175g/6oz butter 45g/1¾oz icing sugar 1 large free-range egg, beaten 6 lemons, zest and juice  65g/2¼oz cornflour 250g/9oz caster sugar 6 free-range egg yolks 4 free-range egg whites 225g/8oz caster sugar 2 tsp cornflour ",american
"vegetable oil or cake release spray, for greasing the tin 250g/9oz self-raising flour 2 tsp baking powder 250g/9oz butter, softened 250g/9oz caster sugar 50g/1¾oz ground almonds 4 large free-range eggs 4 unwaxed lemons, zest only (juice reserved for the drizzle) 3 tbsp poppy seeds a little boiling water, to slacken the mixture if necessary 8 tbsp lemon juice (from above) 8 tbsp caster sugar 2 tbsp limoncello (alternatively use lemon juice)  1 unwaxed lemon, thinly sliced and pips removed 4-5 tbsp caster sugar  4 tbsp flaked almonds 1 tbsp poppy seeds 125g/4½oz icing sugar 1 tbsp limoncello (alternatively use lemon juice) 1 unwaxed lemon, juice only ",american
"1x750g/1½lb lobster, cooked 20g/¾oz fresh parmesan, grated 25g/1oz butter 1 shallot, finely chopped 275ml/10fl oz fish stock 55ml/2fl oz white wine 110ml/4fl oz double cream ½ tsp English mustard 2 tbsp chopped parsley ½ lemon, juice only salt and freshly ground black pepper 2 large floury potatoes, cut into 1.5cm/½in thick long chips vegetable oil, for deep-frying ",american
"2-3 slices sourdough bread, depending on size 1 tsp olive oil 1 garlic clove, peeled 2 heads Cos lettuce, leaves separated and torn 1 tbsp finely grated parmesan cheese 1 free-range egg yolk 4 anchovies in olive oil, drained, oil reserved ½ garlic clove, grated ½ lemon, juice and zest 1 tsp Dijon mustard 25g/1oz Parmesan, finely grated 2 tbsp extra-virgin olive oil black pepper ",american
"100g/3½oz butter, plus extra for greasing 100g/3½oz plain flour 1 tsp Dijon mustard 1.2 litres/2 pints full-fat milk 75ml/2½fl oz double cream 1 bay leaf 400g/14oz mature cheddar, grated pinch freshly grated nutmeg 500g/1lb 2oz dried macaroni 100g/3½oz smoked bacon lardons or smoked pancetta cubes 60g/2¼oz white breadcrumbs 50g/1¾oz Parmesan, grated salt and freshly ground black pepper ",american
"340g/12oz macaroni  80g/3oz pancetta, diced  small handful fresh thyme leaves  3 spring onions, trimmed and finely sliced  100g/3½oz breadcrumbs  handful chopped fresh parsley  40g/1½oz butter  40g/1½oz plain flour  pinch ground nutmeg  1 tsp English mustard powder  200ml/7fl oz milk  285ml/10fl oz double cream  200g/7oz dolcelatte or gorgonzola cheese 115g/4oz parmesan, grated salt and freshly ground black pepper  ",american
"1 small cauliflower (approximately 775g/1¾lb), leaves and stalk removed, cut into florets 250g/9oz dried macaroni or similar small pasta shapes 50g/2oz butter, plus extra for greasing 50g/2oz plain flour  500ml/17fl oz milk 150g/5oz mature cheddar, finely grated salt (optional) and freshly ground black pepper  ",american
"250g/9oz macaroni  40g/1½oz butter 40g/1½ plain flour 600ml/1 pint 1½fl oz milk 250g/9oz cheddar, grated 50g/2oz Parmesan (or a similar vegetarian alternative), finely grated ",american
"300g/10½oz dried macaroni 2 leeks 45g/1½oz butter 45g/1½oz flour 600ml/1 pint milk 1 tsp mustard dash Worcestershire sauce 200g/7oz cheddar, grated 60g/2¼oz breadcrumbs 250g/9oz frozen peas, to serve salt and freshly ground black pepper ",american
"125ml/4fl oz maple syrup 25g/1oz caster sugar 25ml/1fl oz sunflower oil ½ tsp vanilla extract 500g/1lb 2oz jumbo rolled oats  175g/6oz mixed seeds (like pumpkin, sunflower, sesame or linseeds) 150g/5oz pecans (or walnuts) 50g/2oz whole almonds 25g/1oz flaked almonds 75g/2¾oz desiccated coconut  pinch of salt (optional) 2 tsp cinnamon (optional) 150g/5½oz dried cranberries ",american
"240g/8oz butter 150g/5oz dark chocolate (a spicy one works well) 60g/2oz cocoa powder 150g/5oz plain flour 500g/1lb 2oz caster sugar 5 eggs, beaten 150g/5oz marshmallows, chopped ",american
"2 x 7g sachets powdered gelatine 450g/1lb caster sugar 2 tsp vanilla extract (or 1 tsp almond extract) 1 tbsp sunflower oil 50g/2oz icing sugar, plus extra for dredging 50g/2oz cornflour, plus extra for dredging finely chopped pistachios, crystallised flower petals, or coloured caster sugar to coat (optional) ",american
"225g/8oz fresh breadcrumbs 1 tsp chilli flakes salt and freshly ground black pepper 4 chicken breasts, skin left on 2 free-range eggs, beaten oil, for frying  30g/1oz butter 300g/10½oz plain flour 300g/10½oz polenta 200g/7oz icing sugar 1 level tbsp baking powder 1 free-range egg, beaten 250ml/9fl oz milk 200g/7oz butter, melted  vegetable oil, for deep frying 175g/6oz plain flour 1 tbsp sugar about 100ml/3½fl oz ice-cold water (enough to make a batter) 3 bananas, cut into thick chunks ",american
"1.7kg/3lb 11oz oven-ready chicken, jointed into 8 pieces 250ml/9fl oz buttermilk 1 tbsp Worcestershire sauce 200g/7oz plain flour 2 tsp flaked sea salt 1 tbsp paprika ½ tsp cayenne pepper, or to taste 1 tsp freshly ground black pepper, or to taste 1 tsp dried thyme 1 tsp dried oregano  500ml/18fl oz sunflower or groundnut oil, for frying 50g/1¾oz butter sunflower oil, for greasing 150g/5½oz plain flour 3 tbsp cornflour 1½ tsp baking powder 1 tbsp golden caster or white granulated sugar 1 large free-range egg 225ml/8fl oz semi-skimmed milk maple syrup, to serve butter, to serve (optional)  ",american
"100g/3½oz minced beef 1 small garlic clove, finely chopped 4 tsp olive oil ½ onion, finely chopped 1 garlic clove, crushed 3 tomatoes, chopped 1 tbsp tomato ketchup 2 tbsp chopped fresh parsley (optional) salt and freshly ground black pepper 1 small baguette or baton, sliced in half simple green salad ",american
"2 tbsp olive oil 1 onion, finely chopped 2 celery sticks, finely chopped 1 large carrot, peeled and finely chopped 2 garlic cloves, crushed 500g/1lb 2oz beef mince 750g/1lb 10oz pork mince 50g/1¾oz smoked bacon, finely chopped 1 tsp dried oregano 1 tsp fresh thyme leaves 2 tsp garlic powder 1 tsp mustard 100g/3½oz breadcrumbs 50ml/2fl oz double cream 1 free-range egg 10 rashers streaky bacon salt and freshly ground black pepper 50g/1¾oz tomato ketchup 1 tbsp mustard 1 tbsp maple syrup (or soft brown sugar) 1 tsp smoked garlic powder 1 tbsp cider vinegar ",american
"500g/1lb 2oz lean beef mince 6 sausages, taken out of their skins 1 tsp chilli flakes 1 tsp salt 2 garlic cloves, crushed 1 small onion, finely chopped   1 slice bread, blended into breadcrumbs (or 5 tbsp dried breadcrumbs) large handful fresh parsley 5 hard-boiled eggs (boiled for 8 minutes, then plunged into cold water), peeled 500g/1lb 2oz ready-rolled puff pastry 3 tsp yeast extract, mixed with 1 teaspoon warm water 1 free-range egg, beaten ",american
2 full racks baby back ribs 2 tbsp cracked black pepper 1 tbsp fine sea salt 1 tbsp demerara sugar 1 tbsp paprika 200ml/7fl oz apple juice 100ml/3½fl oz Tennessee bourbon or rye whisky  75ml/2½fl oz vegetable oil 1 tbsp paprika 1 tbsp demerara sugar ,american
"1 tbsp paprika 1 tsp ground cumin ½ tsp garlic powder ½ tsp onion powder ½ tsp mustard powder 1 tsp light brown sugar 1 fresh rosemary sprig, needles very finely chopped 1 tsp dried oregano 1 bay leaf, crumbled  1 tsp smoked salt  2 tbsp olive oil 2 garlic cloves, crushed 1 lime, juice and zest  1 tsp honey 2 large chicken breasts, butterflied 1 red onion, finely chopped 1 lime, juice and zest  pinch ground cumin 2 avocados, peeled and roughly chopped 1 large tomato, seeds removed, peeled and finely chopped 1 red chilli, seeds removed and finely chopped small bunch fresh coriander, finely chopped sea salt and freshly ground black pepper 2 peaches, stones removed and quartered bunch spring onions, trimmed 1–2 tsp olive oil 100g/3½oz baby salad leaves 1 fennel bulb, thinly sliced  1 red pepper, cut into strips ½ small cucumber, cut into crescents 1 red chilli, finely chopped 125g/4½oz burrata or mozzarella ball, torn up few sprigs mint, to garnish 4 tbsp olive oil 1 tbsp sherry vinegar generous pinch smoked chilli ½ tsp honey salt and freshly ground black pepper ",american
"300g/10½oz bourbon biscuits, crushed 75g/2½oz butter, melted  85g/3oz dark chocolate, minimum 70 per cent cocoa solids 85g/3oz butter 2 free-range eggs 85g/3oz muscovado sugar 100ml/3½oz double cream 150g/5½oz dark chocolate, minimum 70 per cent cocoa solids 150ml/5½fl oz double cream, plus extra to serve 3 tbsp golden syrup 175g/6oz icing sugar, sieved ",american
"8 tbsp olive oil 1 onion, chopped 3 mixed peppers, chopped 2 tbsp garlic, crushed 4 links chorizo sausage, chopped 450g/1 lb chicken pieces, on or off the bone 2 Scotch Bonnet or other hot chilli peppers, 1 red, 1 yellow, chopped 500g/1 lb 1oz easy-cook American-style rice 1 tsp chilli powder 2 tbsp turmeric 2 tbsp Cajun spices 2 pints chicken stock or water mixed vegetables, such as carrots, peas, green beans, sprouts, courgettes, chopped (frozen vegetables will suffice) 450g/1 lb king prawns or crayfish salt and freshly ground black pepper ",american
"2 slices white bread 1kg/2lb 4oz beef mince 1 large red onion, chopped 3 tbsp tomato ketchup 1 free-range egg 2 tbsp brown sauce 1 tsp Worcestershire sauce 70g/2½oz parmesan cheese, grated 1 tbsp chopped fresh oregano 1 tbsp chopped fresh parsley 1 tbsp milk sea salt and freshly ground black pepper ",american
"700ml/1¼ pints fish stock or salted water 12 large raw prawns, heads and shells removed but reserved, tails on 3 tbsp red wine vinegar 1 tbsp caster sugar 2 tbsp olive oil 30g/1oz butter 5 garlic cloves, roughly chopped ½ onion, roughly chopped 1 stick celery, roughly chopped 1 green pepper, deseeded and roughly chopped 100ml/3½fl oz dry white wine 1 tsp salt 10 turns black peppermill ½–1 tsp dried red chilli flakes 400g tin chopped tomatoes 20 mussels, scrubbed and debearded 250g/9oz monkfish, cut into 4cm/1½in pieces 1 tsp dried oregano 6 slices sourdough bread 1 garlic clove, peeled and cut in half olive oil small handful flatleaf parsley, roughly chopped ",american
"2 tbsp oil or lard 1kg/2lb 4oz lamb or mutton neck fillet, cut into chunks 2 onions, roughly chopped 2 garlic cloves, roughly chopped 1 tbsp coriander seeds, lightly crushed 1 tbsp dried thyme  2 tbsp tomato purée 3 celery sticks, trimmed and cut into large chunks 4 carrots, peeled and cut into large chunks 2 large potatoes, peeled and cut into chunks ½ pointed or hispi cabbage, cut into wedges or chunks 250g tin sweetcorn or hominy, drained and rinsed salt and freshly ground black pepper finely chopped celery leaves, to garnish 125g/4½oz medium fine cornmeal or polenta 125g/4½oz plain flour 1 tsp baking powder 1 tsp dried thyme or oregano (optional) 50g/1¾oz butter, chilled and diced 125ml/4fl oz milk salt and freshly ground black pepper ",american
"1 tbsp olive oil 3 bacon rashers, finely chopped 2 onions, peeled and chopped 1 clove garlic, chopped 2 tbsp plain flour 1 can clams in water 3 large potatoes, chopped into cubes 2 tbsp celery leaves, chopped salt and freshly ground black pepper 1 bay leaf 1 tbsp butter ",american
"150g/5½oz digestive biscuits 75g/2½oz butter, plus extra for greasing 900g/2lb full-fat cream cheese 200g/7oz caster sugar 200ml/7fl oz soured cream 3 tbsp plain flour 3 free-range eggs, plus 1 egg yolk, lightly beaten 2 tsp vanilla extract ",american
"2 crunchy red apples, such as Red Delicious or Cox’s, cored and cut into 1.5cm/⅝in slices ½ lemon, juice only 1 level tsp runny honey 150g/5½oz red and green seedless grapes, halved 2 celery sticks, thinly sliced 4 spring onions, thinly sliced 1 Little Gem, leaves separated, roughly torn 2 x 150g/5½oz cooked chicken breasts, skin removed, roughly torn 1–2 tbsp chopped toasted walnuts 3–4 sprigs fresh dill, to garnish 200g/7fl oz fat-free natural yoghurt 1 garlic clove, crushed 1 tbsp cider vinegar 1 level tbsp wholegrain mustard 2–3 tbsp chopped fresh dill salt and freshly ground black pepper ",american
"50g/2oz best-quality cocoa powder, sifted 100g/4oz dark muscovado sugar 250ml/8fl oz boiling water 125g/4½oz soft unsalted butter, plus some for greasing 150g/5oz caster sugar 225g/8oz plain flour ½ tsp baking powder ½ tsp bicarbonate of soda 2 tsp vanilla extract 2 free-range eggs 125ml/4fl oz water 30g/1oz dark muscovado sugar 175g/6oz unsalted butter, cubed 300g/10oz best-quality dark chocolate, finely chopped ",american
"2 tsp sunflower oil 200g/7oz digestive biscuits 100g/3½oz unsalted butter ½ tsp ground cinnamon 100g/3½oz white chocolate, roughly chopped 400g/14oz strawberries, trimmed, plus extra to decorate 300g/10½oz full-fat cream cheese 1 tsp vanilla extract ½ unwaxed lemon, finely grated zest only 1 tbsp runny honey or maple syrup 200ml/7fl oz double cream ",american
"200g/7oz rolled oats 50g/1¾oz golden linseed 40g/1½oz bran 2 tbsp maple syrup 100g/3½oz whole almonds, skin on, very roughly chopped 100g/3½oz shelled walnuts, roughly chopped 10-12 dates, stones removed, roughly chopped 50g/2oz goji berries (available from health-food shops and some supermarkets) handful hemp seeds (available from health-food shops) large pinch ground cinnamon small cup Greek-style yoghurt handful seedless grapes, halved  5-6 pieces fresh Honeydew melon sprig fresh mint, chopped ",american
"225g/8oz self-raising flour 200g/7oz demerara sugar  225g/8oz rolled porridge oats 225g/8oz butter, melted 50g/2oz golden syrup ½ tsp bicarbonate of soda, mixed with 1 tsp hot water 200g/7oz vanilla fudge pieces 250g/9oz white chocolate, melted ",american
"90g/3¼oz butter, softened, plus extra for greasing 325g/11½oz digestive biscuits 3 oranges 250g/9oz caster sugar 350g/12oz cream cheese, softened 350g/12oz curd cheese, softened 150ml/5fl oz soured cream 4 free-range eggs 120g/4½oz runny honey 30g/1oz shelled pistachios ",american
"75g/2½oz plain flour 125g/4½oz cornmeal 1 tsp smoked paprika salt and freshly ground black pepper 1 free-range egg, beaten 150ml/5fl oz milk 8 fresh oysters, shucked  vegetable oil, for deep-frying 100ml/3½fl oz mayonnaise 1 garlic clove, crushed 2 jalapeño peppers, finely chopped 1 tsp capers 2 tsp creamed horseradish  pinch cayenne pepper 10 cherry tomatoes, finely chopped 1 shallot, finely chopped 1 tbsp olive oil  splash red wine vinegar salt and freshly ground black pepper 2 long brioche rolls, split small Little Gem lettuce leaves lemon wedges ",american
"25g/1oz butter 25g/1oz plain flour 500ml/17½fl oz milk 100g/3½oz cheddar cheese, grated 50g/2oz parmesan cheese, or similar vegetarian hard cheese, grated 400g/14¼oz whole wheat macaroni pasta, cooked according to packet instructions ",american
170g/6oz self-raising flour 1 tbsp baking powder 115g/4oz caster sugar 2 eggs 275ml/10fl oz milk 230g/8oz smoked streaky bacon maple syrup butter for frying ,american
