recipe,type
"4 small duck breasts (about 140g/5oz each) 1 tbsp oil knob of butter 2 dessert apples, peeled, cored and cut into thin slivers 100ml/3½fl oz calvados 200ml/7fl oz apple juice, plus an extra tablespoon 100ml/3½fl oz chicken stock 1 rounded tsp cornflour salt and freshly ground black pepper ",french
"4 duck legs, preferably from corn-fed, free range Barbary ducks, each about 175g/6oz, including fat 40g/1½oz sea salt freshly ground black pepper 4 garlic cloves, unpeeled and crushed with the flat edge of a knife 4 thyme sprigs, leaves only 1kg/2lb 4oz goose or duck fat, melted 2 tbsp honey 200g/7oz Puy lentils, rinsed 1 shallot, finely chopped 1 small carrot, peeled and diced 1 bouquet garni made with 1 thyme sprig and 1 parsley sprig, tied together with kitchen string 1 garlic clove, unpeeled 2-3 tbsp vinaigrette  1 handful chervil, leaves only, chopped ",french
"1 chipotle chilli, seeds removed 1 pasilla chilli, seeds removed 2 tbsp black peppercorns 2 tbsp white peppercorns 2 tsp Szechuan peppercorns 1 tbsp salt 4 confit duck legs, from a tin 4 shallots, finely chopped  few fresh thyme sprigs, leaves picked and chopped 175ml/6fl oz red wine 200ml/7fl oz chicken stock  handful fresh flatleaf parsley, chopped 800g/1lb 12oz potatoes, peeled and cut into 5cm/2in chunks 100–125ml/3½–4fl oz warm milk 150–200g/5½–7oz Comté cheese, grated salt and pepper spice mix (see above) or freshly ground black pepper green salad or freshly cooked green beans or carrots, to serve ",french
"butter, for greasing 1 tbsp olive oil 2 shallots, finely chopped 1 sprig fresh thyme ½ garlic clove, finely chopped 1 bay leaf handful wild mushrooms, cut into 2cm/¾oz in pieces 100ml/3½fl oz dry white wine 150ml/5fl oz double cream 2 duck eggs 20g/¾oz Gruyère, finely grated sea salt and freshly ground black pepper 6–10 truffle slices, to garnish (optional)  4g fresh yeast 40g/1½oz plain yoghurt 200g/7oz plain flour ½ tsp baking powder ½ tsp salt olive oil, for greasing ",french
"175g/6oz unsalted butter, softened 450g/1lb duck livers, trimmed and cleaned 2 shallots, finely chopped 2 cloves garlic, finely chopped 2 tsp orange juice 1 tbsp orange zest ½ tsp freshly ground black pepper 2 tbsp orange liqueur  55g/2oz clarified butter, melted ",french
4 legs duck confit 150g-175g/5oz-6oz duck fat 5 tbsp roughly chopped flatleaf parsley ,french
"450g/1lb chicken livers, trimmed 200g/7oz  butter, melted 50ml/2fl oz  double cream 1 tbsp Armagnac or brandy coarse sea salt and freshly ground black pepper handful of dried cranberries 8 fresh bay leaves hot toast spicy chutney ",french
"1 medium free-range chicken  110g/4oz smoked bacon  6 Toulouse or pork and leek sausages, browned on a griddle pan for a few seconds on each side 55g/2oz pearl barley 3 carrots 2 onions, quartered 4 garlic cloves, skin on 4 medium potatoes, cut into big chunks 2 leeks coarsely shredded 1 red pepper, sliced 1 small savoy cabbage, cut into quarters, core removed 1 tsp turmeric 2 tbsp vegetable bouillon 1 bouquet garni (bundle of thyme, sage, parsley and rosemary) sea salt and freshly ground black pepper cold water ",french
"170g/6oz ready-made shortcrust pastry flour, for dusting 1 tbsp butter 1 small onion, finely chopped 85g/3oz bacon, chopped 120ml/4fl oz milk 120ml/4fl oz single cream 2 free-range eggs 1 free-range egg, yolk only 55g/2oz mature cheddar, grated salt and freshly ground black pepper ",french
"200g/7oz plain flour, sifted 1 pinches salt 100g/3½oz butter, chilled and cubed 2 tbsp soured cream, or crème fraîche 4 eating apples, Granny Smith or Golden Delicious; if using a small variety, such as Cox’s Orange Pippin, you will need about 6 apples 125g/4½oz caster sugar 100ml/3½oz water 25g/1oz butter 1 free-range egg, beaten whipped cream, ice-cream or whipped cream with a little icing sugar ground cinnamon or Calvados ",french
"4 large, very fresh eggs  ½ oz (10 g) dried morels or porcini  3 shallots, peeled and finely chopped  4 oz (110 g) dark-gilled flat mushrooms, roughly chopped  ¼ whole nutmeg, grated  1 oz (25 g) butter  salt and freshly milled black pepper  3 rounded tablespoons crème fraîche , half-fat crème fraîche  or Greek yoghurt ",french
"400ml/14fl oz milk 200ml/7fl oz double cream 1 bay leaf ½ tsp black peppercorns 200g/7oz undyed smoked haddock 25g/1oz butter, plus extra for greasing  25g/1oz plain flour 4 duck eggs 2 tbsp finely grated Parmesan 1 tbsp finely chopped chives buttered toast, to serve ",french
"25g/1oz butter 1 small onion, finely chopped 225g/8oz button mushrooms, finely chopped leaves from 1 sprig of thyme freshly grated nutmeg 6 large eggs 6 tsp double cream 40g/1½oz Gruyére cheese, finely grated salt freshly ground black pepper handful of baby leaf salad sprigs of flat-leaf parsley, tarragon, chervil, chives, fennel and dill lemon olive oil or extra virgin olive oil salt ",french
150g/5½oz crème fraîche salt and freshly ground black pepper pinch nutmeg  handful of chopped dill 4 free-range eggs red lumpfish roe small sprigs of dill ,french
55ml/2fl oz milk 450ml double cream ½ vanilla pod 1 egg 4 egg yolks 55g/2oz caster sugar 85g/3oz mascarpone cheese 3 tsp instant coffee demerera sugar for caramelising ,french
"350g/12oz plain flour pinch salt 125g/4½oz unsalted butter, flattened out in between two sheets of greaseproof paper to 1cm/½in thick, chilled in the fridge 125g/4½oz caster sugar 2 free-range eggs, whole and 1 egg, yolk only 1 egg, yolk only, beaten for egg-wash  500ml/18fl oz full fat milk 2 vanilla pods, seeds removed and pods retained 6 free-range eggs, yolks only 120g/4½oz caster sugar 50g/2oz plain flour 4 tbsp kirsch 400g/14oz strawberries 100g/3½oz redcurrants 100g/3½oz whitecurrants 100g/3½oz blackberries 4 tbsp clear apricot jam 75g/2¾oz mint tips 50g/2oz icing sugar 100g/3½oz green shelled pistachios, roughly chopped ",french
"200g/7oz frozen blackcurrants 100g/3½oz frozen blackberries 75g/2½oz caster sugar 2 tbsp crème de cassis 3 gelatine leaves, soaked in cold water until softened, then drained 500g/1lb 2oz frozen mixed berries 3 tbsp crème de cassis 4 gelatine leaves, soaked in cold water until softened, then drained 150g/5½oz caster sugar 2 free-range egg whites 300ml/10½fl oz double cream 23cm/9in ready-made sponge flan case 2 ripe figs, cut into quarters small handful fresh raspberries small handful fresh mint sprigs ",french
"1 beef fillet (about 360g/13oz) 1 egg white 1 tbsp English mustard 2 eggs 290ml/½pt milk 2 tbsp flour, sieved handful chopped woodland herbs (such as chervil, tarragon, chives)] salt and pepper 1 piece puff pastry 1 egg (for egg wash) 2 handfuls spinach 8 tbsp double cream nutmeg ",french
"4 x 250g/9oz lemon sole fillets, skin removed 400g/14oz new potatoes, scrubbed 200g/7oz flour, seasoned with salt 200ml/7fl oz clarified butter 200g/7oz panko breadcrumbs 110g/4oz butter, diced 2 tsp finely chopped flat leaf parsley 2 lemons, cut into wedges, to garnish 2 free-range eggs, yolks only pinch salt 20mls/1fl oz white wine vinegar 2 tsp English mustard powder 100g/3½oz sunflower oil 100g/3½oz onion, finely chopped,  100g/3½oz cornichons or gherkins, finely chopped 30g/1oz  anchovy, finely chopped 2 tsp parsley, finely chopped 10g/½oz  chives, finely chopped 30g/1oz fine capers, finely chopped pinch cayenne pepper salt and freshly ground white pepper 2 lemons, juice only 110g/4oz capers, finely chopped 150g/5oz gherkins, finely chopped ½ shallot, finely chopped 1 small bunch fresh dill, finely chopped 2 tbsp fresh flat leaf parsley, finely chopped ½ lemon, juice only 1 bag fresh salad leaves ",french
"400g/14oz floury potatoes, diced 1 lemon, thickly sliced, plus a squeeze of lemon juice 1 bay leaf 1 onion, thickly sliced 300g/10½oz boneless, skinless salmon fillet 300g/10½oz boneless, skinless smoked haddock 200g/7oz raw tiger prawns, peeled and de-veined 1 tbsp finely chopped fresh dill 4 spring onions, trimmed, finely sliced  50g/1¾oz butter 300g/10½oz rainbow chard, larger stalks removed  1 large shallot, peeled, finely sliced 200ml/7fl oz white wine 250g/9oz chilled butter, cut into cubes squeeze lemon juice 2 tbsp finely chopped fresh chives sea salt and freshly ground black pepper ",french
"400g/14oz cod loin, cut into 1.5cm/⅝in chunks 1 lemon, zest only 1½ tbsp olive oil 1 garlic clove, thinly sliced 1 large red onion, thinly sliced 1 fennel bulb, thinly sliced 1 carrot, finely chopped 1 tsp mild curry powder ½ tsp paprika 1 400g tin chopped tomatoes, drained 400ml/14fl oz Pino Grigio white wine  2 tsp caster sugar 250ml/9fl oz fish stock  small bunch fresh dill, finely chopped 200g/7oz raw king prawns, deveined 20g/¾oz butter 15g/½oz finely chopped flatleaf parsley small bunch chives, finely chopped freshly ground black pepper 2 free-range egg yolks 1 tbsp fresh lemon juice 250ml/9fl oz sunflower oil 1 garlic clove, crushed salt and freshly ground black pepper  ",french
"4 tbsp olive oil 1 onion, peeled, roughly chopped 2 banana shallots, peeled, roughly chopped 1 fennel bulb, trimmed, roughly chopped 4 garlic cloves 2kg/4lb 4oz fish bones (if using fish heads, ask your fishmonger to remove the gills) 300g/10½oz prawn shells and heads 2 tbsp sun-dried tomato purée 400g/14oz canned chopped tomatoes 500g/1lb 2oz passata 2 tbsp dried mixed herbs 1.5 litres/2½pints chicken or vegetable stock 1 tbsp caster sugar salt and freshly ground black pepper 1 small dressed crab (optional) 250ml/9fl oz double cream 1 small unbaked ciabatta, cut into 6-8 thin slices splash olive oil salt and freshly ground black pepper 2 garlic cloves 2 free-range egg yolks 75ml/3fl oz extra virgin olive oil 75ml/3fl oz vegetable oil large pinch cayenne pepper 3 tbsp tomato purée freshly squeezed lemon juice, to taste 6-8 bantam eggs (available from farm shops) splash of white wine vinegar 75g/3oz gruyère, grated parsley or chervil sprigs, to garnish ",french
"2 fillets of lemon sole (about 150g/5oz each), skin removed 3 tbsp plain flour ½ tsp salt 2 pinches freshly ground black pepper 1½ tbsp sunflower oil 45g/1½oz butter, cut into cubes ½ lemon, juice only 1 tbsp chopped flatleaf parsley 1 tbsp small capers (optional) ",french
"250g/9oz white fish trimmings, rinsed  2 leeks, white part only, roughly chopped ½ bulb fennel, roughly chopped 2 carrots, roughly chopped 1 bay leaf 1 tbsp olive oil 2 shallots, finely chopped 1 garlic clove, finely chopped 2 canned plum tomatoes, drained and finely chopped 2 cooked lobsters, split, tail and claw meat removed, cut into serving pieces 75ml/3fl oz brandy 110ml/4fl oz fish stock 50g/2oz butter 3 tbsp chervil, roughly chopped salt and freshly ground black pepper ",french
"100g/3½oz granulated sugar 2 tbsp water 900ml/1½ pint full-fat milk 4 tbsp lavender honey 1 orange, zest finely grated 9 free-range eggs 100ml/3½fl oz sweet muscat wine (or any other dessert wine) ",french
"knob of butter, softened, for greasing 225g/8oz cream cheese 100g/3½oz icing sugar, sifted 1 lemon, zest only, plus a squeeze of the lemon juice 200g/7¼oz strawberries, hulls removed, cut in half 200g/7¼oz raspberries 75g/2½ oz icing sugar, sifted (or caster sugar) 220g/7¾oz egg whites 230g/8¼oz caster sugar 2 vanilla pods, seeds scraped out using a sharp knife 50g/2oz pistachios, shells removed, finely chopped (optional) 100g/3½oz caster sugar 150g/5¼oz raspberries 16 strawberries, hulls removed, cut into quarters 1 small white-fleshed melon, such as Honeydew, peeled, seeds removed, flesh finely diced 1 small orange-fleshed melon, such as canteloupe, peeled, seeds removed, flesh very finely diced ",french
"750ml/1⅓ pint milk 1 vanilla pod, seeds only 8 free-range egg yolks 190g/7oz caster sugar 500ml/18fl oz milk  1 tbsp caster sugar 8 free-range egg whites 190g/7oz caster sugar 75g/2½oz caster sugar  ",french
"500ml/17fl oz milk vanilla seeds from one vanilla pod 4 free-range egg yolks, plus 1 whole free-range egg 100g/3½oz caster sugar 100g/3½oz caster sugar 4 free-range egg whites 500ml/17fl oz milk 100g/3½oz caster sugar ",french
"300ml/10½fl oz whole milk 300ml/10½fl oz double cream 1 tsp vanilla bean paste 6 free-range eggs, yolks only 100g/3½oz caster sugar 6 free-range eggs, whites only 150g/5½oz caster sugar 100g/3½oz caster sugar ",french
"30g/1oz butter, plus extra for buttering soufflé dish  30g/1oz plain flour ('00' if possible)  150ml/5fl oz full-fat milk  1 tsp Dijon mustard  pinch cayenne pepper  4 eggs, 4 whites and 2 yolks  85g/3oz grated cheese (I use gruyère, but you can use any hard cheese)  salt and pepper ",french
"125g/4½oz caster sugar 4 free-range eggs 2 lemons, zest only, finely grated 125g/4½oz self-raising flour, plus extra for flouring 50g/1¾oz unsalted butter, melted and cooled slightly, plus extra for greasing 600ml/20fl oz milk vanilla pod 4 free-range eggs, plus 2 free-range egg yolks  180g/6¼oz caster sugar 1 tbsp kirsch 100g/3½oz cornflour 150g/5½oz butter, cut into cubes and kept at room temperature 75g/2¾oz caster sugar 2 lemons, juice only 200g/7oz marzipan 200g/7oz dark chocolate, for decoration 600g/1lb 5oz medium sized strawberries  ",french
"125g/4½oz cold butter 250g/9oz plain flour, plus extra for dusting 1 free-range egg 225g/8oz jam 225g/8oz butter, softened 1 vanilla pod, split and seeds scraped out (pod reserved) 225g/8oz caster sugar 5 free-range eggs 225g/8oz ground almonds 75g/3oz whole blanched almonds 250ml/9fl oz milk 250ml/9fl oz double cream 4 free-range egg yolks  110g/4oz caster sugar ",french
"200g/7oz ready-made puff pastry 2 tbsp stewed apple, or sweet apple sauce 6 apples (Cox or Granny Smith), peeled, quartered and cored 2 tbsp caster sugar 40g/1½oz butter, cubed 1 free-range egg yolk, beaten 250ml/9fl oz double cream 1 tbsp icing sugar 1 vanilla pod, seeds scraped out splash calvados ",french
"½ poussin  4 tbsp butter  ½ onion, sliced 3 tbsp fresh tarragon, chopped 1 tbsp fresh rosemary leaves, chopped 5 tbsp white wine  70ml/2½fl oz double cream 150g/5¼oz cooked new potatoes 3 tbsp butter, melted  salt and freshly ground black pepper ",french
3 tbsp olive oil 1 tbsp wine vinegar 1 tsp French mustard pinch of caster sugar salt and pepper ,french
"50g/2oz butter  1kg/2lb 4oz onions, thinly sliced  2 garlic cloves, chopped  100ml/3½fl oz white wine  2 tbsp Madeira, plus extra once cooked, to taste 1 litre/1¾ pint fresh beef stock  salt and freshly ground black pepper chopped parsley to garnish 8 thick slices French bread  2 cloves garlic, cut in half 100g/3½oz Gruyère cheese, grated  ",french
"25g/1oz butter 2 tbsp olive oil 1kg/2lb 2oz white onions, finely sliced 3 garlic cloves, finely chopped  2 sprigs fresh thyme, leaves only 50ml/2fl oz dry sherry 75ml/3fl oz brandy 250ml/9fl oz white wine  1 tsp soft brown sugar 1 litre/1¾ pints fresh beef stock salt and freshly ground black pepper  1 tbsp balsamic vinegar 1 small baguette, cut into slices on the diagonal 110g/4oz gruyère cheese, grated 1 tbsp olive oil 1 red onion, finely sliced ½ tsp soft brown sugar 1 tbsp balsamic vinegar ½ lemon, juice only salt and freshly ground black pepper  vegetable oil, for deep-frying 2 shallots, sliced into rings 2 tbsp plain flour, seasoned with salt and freshly ground black pepper ",french
"50g/1¾oz butter 1 tbsp olive oil 6 large white onions, thinly sliced 1½ tbsp caster sugar 200ml/7fl oz white wine 2 litres/3½ pints pint good rich beef stock 3 bay leaves sprig rosemary salt and freshly ground black pepper ½ thin baguette Dijon mustard 25g/1oz gruyère cheese, grated ",french
"30g/1oz butter  4 large white onions, finely sliced  100g/3½oz smoked pancetta lardons, diced 1 tsp chopped fresh thyme  2 garlic cloves, crushed 1 bay leaf  1 tbsp yeast extract, such as Marmite 30g/1oz flour  1 litre/1¾ pint beef stock salt and freshly ground black pepper 10g butter  10g flour  1½ tbsp milk 2 tbsp double cream  200g/7oz Gruyère cheese, half grated and half sliced  pinch cayenne pepper ½ thin French stick, cut into thin slices 2 tbsp Dijon mustard  2 tbsp mayonnaise  2 slices good quality, thin cut ham, cut into small pieces salt ",french
"750g/1lb 10oz ready-made all-butter puff pastry, chilled plain flour, for dusting 1 free-range egg, beaten, to glaze 100g/3½oz unsalted butter, softened 100g/3½oz caster sugar 1 large free-range egg, plus 1 yolk, at room temperature 100g/3½oz ground almonds 50g/1¾oz flaked almonds 1 tsp almond extract ",french
"250g/9 oz strong plain flour, preferably organic 3 pinches sea salt 2 tbsp caster sugar 1 x 7g packet dried yeast 3 free-range eggs, preferable organic 175g/6 oz unsalted butter, cut into small cubes 3 free-range egg yolks, preferably organic 3 tbsp caster sugar 1 lemon, juice and zest 125ml/4fl oz crème fraîche 1 free-range egg yolks, preferably organic 2 tsp caster sugar  10g butter, cut into cubes (optional) 1 tbsp nibbed sugar, to decorate ",french
125g/4oz chocolate chips or cooking chocolate (couverture) 100g/3½oz sifted icing sugar 3 tbsp double cream 2 separated eggs 55g/2oz peeled grapes 3 tbsp cooking kirsch 2 tbsp water 100g/3½oz best unsalted butter 100g/3½oz crumbled petit beurre biscuits ,french
"6 free-range egg whites 300g/10½oz caster sugar 500ml/18fl oz double cream 250g/9oz sweetened chestnut purée 1 vanilla pod, split in half and seeds scraped out using a sharp knife 8-10 marrons glacés (available from delicatessens), chopped 50g/1¾oz plain chocolate 1 fresh chestnut, peeled, to garnish ",french
"125ml/4fl oz milk 100g/3½oz butter, cut into small pieces, plus extra for greasing 3g fine salt 5g caster sugar 150g/5½oz plain flour, sifted 4 medium free-range eggs 1 quantity choux pastry (see above) 300ml/10fl oz double cream 1 vanilla pod, seeds only 200ml/7fl oz fresh custard 100g/3½oz caster sugar 50ml/2fl oz orange liqueur 10-12 small white and pink roses small twisted twigs ",french
"125ml/4½fl oz full-fat milk 100g/3½oz unsalted butter, cut into small cubes 1 tsp caster sugar 175g/6oz plain flour 4 free-range eggs 200ml/7fl oz vanilla custard 300ml/10½fl oz double cream 50ml/2fl oz orange liqueur 100g/3½oz caster sugar 200g/7oz mixed soft fruit, such as strawberries, raspberries, blackberries and blackcurrants ",french
"250g/9oz caster sugar 8 medium free-range eggs 250g/9oz plain flour 50g/1¾oz butter, melted  250g/9oz blueberries 100g/3½oz caster sugar 500ml/18fl oz double cream 1 vanilla pod, cut in half lengthways and seeds scraped out icing sugar, for dusting ",french
"½ lemon, juice only 1 globe artichoke, trimmed, turned and hollowed vegetable oil 1 shallot, finely chopped 120g/4½oz duck liver, trimmed and sliced 60ml/2fl oz brandy 1 tbsp caster sugar 1 orange, segmented, and juice squeezed into a bowl 120ml/4fl oz brown veal or chicken stock 25g/1oz butter 1 smoked duck breast, cut into lardons candied orange peel salt and freshly ground black pepper ",french
"small sprig fresh thyme, leaves only 100g/4oz plain flour 25g/1oz butter 25g/1oz lard (or more butter for a vegetarian option) 2 red onions, finely sliced 25g/1oz butter 25g/1oz soft brown sugar 1 tbsp balsamic vinegar 1-2 tbsp cassis salt and freshly ground black pepper 175g/6oz goats’ cheese 1 free-range egg yolk 1-2 tbsp double cream 2 tbsp olive oil 2 tsp lemon juice handful rocket leaves ",french
"50g/2oz butter 2 tsp caster sugar 2 sprigs thyme 3 banana shallots, peeled and sliced lengthways 250g/9oz ready-made puff pastry, rolled to 5mm/¼in thick 75g/3oz soft goats' cheese 200g/7oz firm goats' cheese 25g/1oz clear honey 2 tbsp truffle oil 1 tbsp extra virgin olive oil ½ lemon, juice only salt and freshly ground black pepper  1 punnet micro cress or mustard cress  50g/2oz lamb's lettuce ",french
1 tub goats' cheese  olive oil  mixed chopped herbs  crusty bread ,french
"1 unwaxed grapefruit, zest and juice only   1 free-range egg plus 1 egg yolk  100g/3½oz sugar  pinch of salt  1 heaped tbsp cornflour  50g/1¾oz soft butter, cubed 75g/2¾oz butter, very soft but not melted  75g/2¾oz sugar  a generous pinch of salt  ½ unwaxed lemon, zest only 2 egg yolks  100g/3½oz plain flour 2 tsp baking powder 100g/3½oz sugar  2 egg whites (roughly 60g/2¼oz) pinch of salt  ½ tsp pepper ",french
"1 garlic clove, crushed butter 450g/1lb waxy potatoes, thinly sliced (such as Desirée, Golden Wonder or King Edward) 300ml/½ pint double cream salt and freshly ground black pepper ",french
"3 tbsp white wine vinegar 3 tbsp white wine 10 black peppercorns, lightly crushed 2 tbsp shallots, peeled, finely chopped 1 tsp finely chopped fresh tarragon leaves 1 tbsp water 1 tbsp tomato purée 3 free-range egg yolks 200g/7oz butter, melted 1 tbsp finely chopped fresh flatleaf parsley 2 tbsp olive oil 8 lemon sole fillets salt and freshly ground black pepper 1 tsp Dijon mustard 1 tbsp white wine vinegar 3 tbsp rapeseed oil salt and freshly ground black pepper 150g/5oz watercress, leaves only ",french
"6 Little Gem lettuces  2 tbsp olive oil  salt and freshly ground black pepper  250g/9oz  goats' cheese, or taleggio  ¼ lemon ",french
"900g/2lb very fresh salmon fillet 1 tbsp cracked black peppercorns salt 2 tbsp light olive oil 1 yellow pepper ½ tbsp vegetable oil 8-12 cooked new potatoes 2 plum tomatoes 175g/6 oz green beans, cooked 20 olives salt and pepper 2 tbsp virgin olive oil 2 tbsp chopped parsley flat leaf parsley, to garnish ½ tsp salt 1 ½ tbsp Dijon mustard 4 tsp lemon juice 1 garlic clove, crushed 5 drops Tabasco sauce 4 anchovy filets 110ml4fl oz light olive oil 1 egg, yolk only ",french
"20 fresh scallops, cleaned, corals removed 20g/1oz fresh black truffle, cleaned, sliced into 20 thin slices, plus extra, finely chopped 1tbsp oil 250g/9oz butter 400g/14oz mixed green salad leaves, washed 1 tbsp olive oil 1 tsp balsamic vinegar salt and freshly ground black pepper 1 tsp sherry vinegar Note: This recipe originally uses Australian measurements. Equivalent measurements are as accurate as possible. ",french
"500ml/18fl oz milk  2 sprigs fresh thyme 1 bay leaf  1 pinch ground nutmeg 1 tbsp olive oil 150g/5oz heavily cured bacon, finely chopped 65g/2½oz butter, plus extra for greasing 55g/2oz plain flour  pinch English mustard powder 5 free-range eggs, separated salt and freshly ground black pepper  2 tbsp fresh chopped chives 300ml/11oz double cream 110g/4oz gruyère cheese, very finely grated ",french
" 900g/2lb shallots, ends trimmed 120ml/4fl oz olive oil 1 fresh thyme sprig knob of butter 6 tbsp double cream salt and freshly ground black pepper 50g/1¾oz unsalted butter 1 tbsp olive oil 1 banana shallot, chopped 500g/1lb 2oz chestnut mushrooms, finely chopped 4 guinea fowl legs, boned and minced		 200g/7oz mushroom duxelles (see above) 1 tsp Dijon mustard  1 tbsp snipped fresh chives  1 tbsp chopped fresh parsley  1 tbsp chopped fresh tarragon  6 hispi cabbage leaves, stems removed 75g/2¾oz unsalted butter 200g/7oz girolles mushrooms, cleaned 2 large potatoes, peeled and spiralised 400ml/14fl oz gravy or jus ",french
"12 baby white onions 130g/4½oz butter 300g/10½oz Tenderstem broccoli spears, trimmed 200g/7oz chanterelles  1 guinea fowl, about 1.6kg/3lb 8oz, cut into 8 pieces, carcass and neck chopped and reserved  3 shallots, thinly sliced 2 thyme sprigs  2 bay leaves 2 tarragon sprigs, leaves and stalks separated 500ml/18fl oz Riesling white wine 300ml/10fl oz chicken stock 300ml double cream ½ lemon, juice only salt and freshly ground pepper ",french
"25g/1oz butter 1 onion, finely sliced 2 garlic cloves, crushed and chopped 250ml/9fl oz passata 200ml/7fl oz red wine 100ml/3½fl oz fish stock 100g/3½oz black olives, stones removed 2 tbsp chopped fresh tarragon 1 green pepper, very finely sliced  salt and freshly ground black pepper  4 x 150g/5oz haddock fillets 3 tbsp flour, for dusting salt and freshly ground black pepper 1 tbsp vegetable oil sautéed potatoes 4 tomatoes, deseeded, skinned and chopped ",french
"100g/3½oz plain flour  2 free-range eggs  300ml/10fl oz semi-skimmed milk  25g/1oz unsalted butter, melted, plus a little extra for cooking  1 tbsp vegetable oil grated cheese smoked ham, shredded ",french
"3 tbsp olive oil 1 onion, finely sliced 2 garlic cloves, finely chopped 2 green peppers, finely sliced 110g/4oz roasted peppers, from a jar, thinly sliced (optional) 2 tomatoes, roughly chopped 4 free-range eggs, beaten 4 slices ham, bacon or prosciutto 2 slices crusty bread, toasted salt and freshly ground black pepper ",french
"1x 600g/1lb 5oz hanger steak, trimmed 2 tbsp butter 1 shallot, finely chopped 200ml/7fl oz red wine 60ml/2fl oz port 1 thyme sprig 1 bay leaf 250ml/9fl oz veal/beef stock  200g/7oz spinach 1 garlic clove, finely chopped grating of nutmeg 100ml/3½fl oz whipping cream salt and freshly ground black pepper ",french
"500g/1lb 2oz plain flour, plus extra for dusting  1 tsp fine sea salt 50g/1¾oz butter, melted 400g/14oz very cold unsalted butter  1 free-range egg, beaten, for egg wash  1 tbsp finely chopped fresh rosemary 1 tbsp finely chopped fresh thyme 1 tbsp finely chopped fresh sage 50g/1¾oz fine breadcrumbs  freshly ground black pepper  ½ unwaxed lemon, zest only 100g/3½oz roasted red peppers from a jar, drained, finely chopped  140g/5oz hard goats' cheese, finely grated  ",french
"3 tbsp white wine vinegar 6 peppercorns 1 dried bay leaf 2 eggs, yolks only 125g/4oz butter lemon juice, salt and pepper to taste ",french
"625g/1lb 6oz strong white bread flour, plus extra for dusting 75g/2½oz caster sugar 12g fine sea salt 40g/1½oz fresh yeast 500g/1lb 2oz chilled unsalted butter, plus extra to serve 1 free-range egg and 1 egg yolk, lightly beaten raspberry jam, to serve ",french
"250ml/9fl oz whipping cream 225g/8oz dark chocolate 55g/2oz unsalted butter, cut into cubes and left to soften unsweetened cocoa powder, to dust ",french
"290ml/½ pint groundnut oil 2 eggs, yolks only 1 garlic clove, crushed 1 heaped tsp powdered mustard 1 level tsp salt freshly milled black pepper 1 tsp white wine vinegar ",french
"1 tbsp French mustard 1 tbsp runny honey 1 clove garlic, peeled and crushed 1 tsp balsamic vinegar 2 tbsp cider vinegar 6 tbsp sunflower oil salt and pepper, to taste ",french
"15g/½oz table salt  2 tsp thyme leaves 2 tsp finely chopped rosemary 2 garlic cloves, finely chopped 4 duck legs 600ml/20fl oz duck fat 2 bay leaves 50g/1¾oz unsalted butter 2 tbsp olive oil 150g/5½oz bacon lardons 1 onion, finely chopped 1 garlic clove, finely sliced 1 small carrot, finely chopped 1 stick celery, finely chopped 2 tsp ground cumin 2 tsp ground coriander 300g/10½oz Puy lentils 175ml/6fl oz red wine 450ml/16fl oz beef stock 2 tbsp good sherry vinegar 2 tbsp fresh coriander 1kg/2lb 4oz Maris piper potatoes, peeled and cut into chunks 300ml/10fl oz full-fat milk 300ml/10fl oz double cream 150g/5½oz unsalted butter 50g/1¾oz butter 4 tbsp clear honey 200ml/7fl oz veal jus or reduced beef stock, warmed ",french
"2 duck legs, confited in their own fat, homemade or from a can or jar 4 tbsp clear honey 3 tbsp olive oil 2-3 sprigs fresh thyme, leaves stripped 310g/11oz mashing potatoes, peeled and chopped 3 tbsp hot milk 120ml/4fl oz red wine 250ml/9fl oz chicken stock  55g/2oz crispy seaweed small knob butter sea salt and freshly ground black pepper ",french
"4 tbsp double cream ½ orange, juice and finely grated zest only 250g/8 oz plain chocolate, finely chopped  90g/3 oz caster sugar or vanilla sugar 4 egg yolks 6 egg whites pinch of salt icing sugar, for dusting unsalted butter caster sugar whipped cream Grand Marnier ",french
"butter, for greasing 180g/6¼oz plain chocolate (minimum 36% cocoa solids) 300ml/10fl oz milk 25g/1oz cocoa powder 4 large free-range egg yolks 60g/2¼oz caster sugar, plus extra for dusting 40g/1½oz plain flour 6 large free-range egg whites 40g/1½oz caster sugar  ",french
"1 x 500g/1lb Vacherin Mont d'Or cheese fresh figs, chicory, biscuits and raisin bread, to serve ",french
"2 knobs of butter  large handful spinach  2 free-range eggs 15g/½oz cheddar, grated salt and freshly ground black pepper  ",french
600ml/1½ pints milk 1 onion 1 bay leaf 2 cloves 6 black peppercorns 55g/2oz butter 55g/2oz plain flour grated nutmeg (optional) ,french
"450ml/16fl oz double cream 50ml/2 fl oz whole milk 2 vanilla pods, split, seeds scraped out (or a few drops vanilla extract) 5 free-range eggs 75g/2½ oz caster sugar, plus 40g/1½ oz more, for the topping ",french
