recipe,type
"1 tbsp olive oil 50g/2oz pancetta cubes, or smoked streaky bacon, chopped finely 125g/4½oz chicken breast, cut into strips 200g/7oz dried spaghetti 2 free-range eggs, beaten 2 free-range egg yolks, beaten  75ml/2¾fl oz double cream 75g/2¾oz Parmesan, grated, plus extra to serve freshly ground black pepper ",italian
"2 tbsp olive oil 1 chicken breast ½ lemon, juice only 5 tbsp white wine knob of butter pinch of flour salt and freshly ground black pepper green beans ",italian
"vegetable oil, for deep frying 250g/9oz plain flour ½ tsp cayenne pepper ½ tsp Spanish smoked paprika (many supermarkets and delis sell smoked Spanish paprika. If you can't get hold of any, use the traditional paprika instead) ½ tsp salt 500g/1lb 2oz squid, cut into 5mm/¼in rings 2 eggs, beaten 200ml/7fl oz mayonnaise 1 garlic clove, crushed ½ lemon, juice only ",italian
"2 tbsp olive oil 50g/1¾oz unsalted butter  1 garlic clove, finely chopped 1 tsp finely chopped fresh thyme  1 bay leaf  1 onion, finely chopped 3 celery sticks, finely chopped 1 juniper berry, crushed   500g/1lb 2oz duck legs, meat removed and minced or cut into small pieces 150ml/5fl oz red wine  1 Parmesan rind  300ml/10fl oz duck or chicken stock  150g/5½oz bigoli pasta salt 75g/2¾oz Parmesan, grated, to serve 2 chestnuts, toasted and grated, to serve ",italian
"1kg/2lb 4oz boned lamb shoulder, cut into large chunks  150ml/5fl oz extra virgin olive oil  2 onions, roughly chopped 1 large carrot, sliced  1 celery stalk, roughly chopped 5 garlic cloves, crushed  ½ x 50g/2oz tin anchovy fillets  handful thyme sprigs 1 red chilli, sliced  250ml/9fl oz white wine  25ml/1fl oz white wine vinegar  250g/9oz fresh or frozen peas  400g/14oz potatoes, cut into quarters  200g/7oz cherry tomatoes, halved  salt and freshly ground black pepper  6 portions fresh bread, to serve ",italian
"25g/1oz butter, for greasing 2 tbsp plain flour, for dusting 5 free-range eggs, plus 1 free-range egg, beaten, for brushing 200g/7oz spinach 110g/4oz dandelion leaves or rocket 2 tbsp extra-virgin olive oil 1 onion, finely chopped 500g/1lb 2oz ricotta 50g/2oz parmesan, or similar vegetarian hard cheese, grated 110g/4oz provolone, or similar vegetarian alternative, cut into small cubes salt and freshly ground black pepper 500g/1lb 2oz ready-made puff pastry 300g/10½oz fresh or frozen broad beans (shelled weight)     5 small celery sticks, finely chopped into matchsticks 3cm/1in long  large handful rocket  12 mint leaves, roughly torn   4 tbsp extra virgin olive oil, plus extra for drizzling 1 small lemon, juice only 110g/4oz pecorino, or similar vegetarian alternative, shaved ",italian
"2 tbsp mild olive oil or sunflower oil 1 onion, cut in half, coarsely grated 2 garlic cloves, grated 250g/9oz arborio risotto rice  100ml/3½fl oz white wine, dry vermouth or water 1 litre/1¾ pints chicken stock cube, made with 1 stock cube 250g/9oz cooked leftover chicken, skin removed, cut into small pieces 200g/7oz frozen peas 75g/2¾oz Grana Padano or other hard Italian-style cheese, finely grated  25g/1oz butter freshly ground black pepper ",italian
"12g fresh yeast, or 7g instant yeast 350ml/12fl oz lukewarm water  500g/1lb 2oz strong white bread flour, plus extra for dusting 2 tsp salt  semolina or dried breadcrumbs, for sprinkling 1 tbsp extra virgin olive oil, plus extra for drizzling  2 garlic cloves, finely chopped  needles of 2 rosemary branches, finely chopped  1 tsp sea salt  freshly ground black pepper ",italian
"250g/9oz butter 30g/1oz tomato paste 1 clove garlic, crushed ½ tsp thyme, chopped ½ tsp rosemary, chopped seasoning toast or hot baguette for serving ",italian
"2 tbsp oil (olive, sunflower or vegetable) 1 onion, finely chopped 1–2 sticks celery, trimmed and thinly sliced (optional) 400g/14oz tin chopped tomatoes 1 chicken or vegetable stock cube 1 tsp dried mixed herbs or dried oregano roughly three mugs of assorted vegetables (could include raw or cooked vegetables, such as carrots, celery, courgette, leek, peas or cabbage, peeled and cut into small chunks) 400g/14oz tin borlotti or cannellini beans, drained and rinsed ½–1 mug cooked pasta or rice Parmesan, or other cheese, grated (if you have a leftover parmesan rind, it can be used to flavour the soup too!) salt and freshly ground black pepper ",italian
"2 tbsp olive oil 1 onion, finely chopped 3 garlic cloves, finely sliced 400g/14oz mixed mushrooms (button and Portobello), roughly chopped 1–2 tsp finely chopped rosemary  200g/7oz risotto rice 100ml/3½fl oz white wine (or additional stock) 750ml/1¼ pint vegetable stock 30g/1oz grated Parmesan (plus a little extra for topping), or vegetarian or vegan option extra virgin olive oil, for drizzling ",italian
"150ml/5fl oz milk, warmed 2 tsp fast-action dried yeast 100g/3½oz golden caster sugar 3 free-range eggs, beaten 175g/6oz butter, melted 3 tbsp Marsala wine 1 tsp vanilla extract 500g/1lb 2oz strong white flour, plus extra for dusting ½ tsp salt 150g/5½oz raisins 4 tbsp orange juice or brandy 75g/2½oz candied peel oil, for greasing 1 free-range egg, beaten 2 tbsp flaked almonds icing sugar, for dusting ",italian
"2 fist-sized pieces ciabatta bread, or any other unsliced loaf 2 anchovy fillets 3 tbsp drained capers 4 tbsp olive oil 1 tbsp red wine vinegar 600g/1lb 2oz tomatoes, chopped 1 bag mixed salad leaves salt and pepper ",italian
"200g/7oz shelled pistachios, ideally Iranian 400g/14oz golden caster sugar 3 large free-range eggs 500ml/18fl oz whole milk 300ml/10fl oz double cream ½ vanilla pod, split ",italian
250g/9oz beef mince 1 medium free-range egg 2 tbsp fresh or dried breadcrumbs 1 tsp dried mixed herbs 1 garlic clove 1 tbsp vegetable oil salt and pepper 400g tin chopped tomatoes 1 tsp dried mixed herbs 1 tsp caster sugar 1 garlic clove 150g/5½oz spaghetti ,italian
"2 tbsp olive oil  400g/14oz beef mince  1 onion, diced  2 garlic cloves, chopped  100g/3½oz carrot, grated 2 x 400g tin chopped tomatoes  400ml/14fl oz stock (made from stock cube. Ideally beef, but any will do) 400g/14oz dried spaghetti  salt and pepper ",italian
"300g/10½oz spaghetti  1 large banana shallot or onion, chopped 2 cloves garlic, chopped  1 chilli, chopped 75ml/2½fl oz olive oil 12 clams 12 medium  mussels 75ml/2½fl oz white wine  4 sea scallops, cut in half 2x 130-140g/4½oz fillets of sea bass, cut into 4 equal slices cherry tomatoes on the vine tapenade  10g/½oz extra fine capers ½ lemon, juice only salt and freshly ground black pepper, to season 1 tsp freshly chopped parsley ",italian
"500g/1lb very small fresh clams, or a small jar of clams in brine 3 tbsp olive oil 2 garlic cloves, finely chopped 1 tsp anchovy paste 2 tbsp finely chopped parsley 400g/14oz canned chopped tomatoes salt and freshly ground black pepper 450g/1lb dried spaghetti ",italian
"2 large corn or wheat tortillas  180g/6oz tinned chopped tomatoes 1 tbsp tomato purée 2 sprigs oregano, leaves picked, finely chopped 1 garlic clove, grated sea salt and freshly ground black pepper 2 mushrooms, thinly sliced 2 small courgettes, very thinly sliced 30g/1oz pitted black olives, halved 3 salted anchovies, finely chopped 2 tsp baby capers 6 sun-blushed tomatoes, halved 3 slices Parma ham (45g/1½oz in total), roughly torn  4 slices reduced-fat salami (20g/¾oz in total), halved 100g/3½oz half-fat mozzarella, grated 10g/⅓oz Parmesan, freshly grated small handful basil leaves, to serve small handful rocket, to serve ",italian
"2 medium baking potatoes, pierced 100g/3½oz soft goats’ cheese, beaten drizzle olive oil few sprigs thyme, leaves picked 4 ready-made fresh pasta sheets 4 free-range egg yolks 1 free-range egg, beaten 8 coloured heritage young carrots 30g/1oz butter pinch smoked paprika dressed watercress, to serve salt and freshly ground black pepper 150g/5½oz goats’ cheese 2 tbsp olive oil double cream, if necessary salt and freshly ground black pepper ",italian
vanilla or chocolate ice cream espresso or strong-brewed coffee ,italian
"4 free-range eggs, separated 1 tsp vanilla extract 125g/4½oz caster sugar pinch salt 115g/4oz plain flour 1 tbsp instant espresso coffee powder 400ml/14fl oz double cream 250g/9oz mascarpone 4 tbsp vodka 4 tbsp coffee liqueur 60g/2oz amaretti biscuits 20g/¾oz cocoa powder ",italian
"butter, for greasing 6 large dried lasagne sheets 75g/2¾oz mature Cheddar cheese, grated 1 tbsp oil 450g/1lb pork sausage meat 1 tbsp plain flour 1 red chilli, deseeded and finely chopped 2 fat garlic cloves, crushed 250g/9oz chestnut mushrooms, sliced 200ml/7fl oz full-fat crème fraîche 100g/3½oz baby spinach, roughly chopped salt and freshly ground black pepper 500g/1lb 2oz passata 2 tbsp sun-dried tomato paste 1 tsp light muscovado sugar 1 tbsp chopped fresh thyme leaves 1 tbsp chopped fresh sage ",italian
"1 tbsp oil 450g/1lb pork sausage meat 1 red chilli, deseeded and finely chopped 2 fat cloves garlic, crushed 150g/5oz button mushrooms, sliced 1 x 200ml/7fl oz carton full-fat cr&graveme frâiche 100g/4oz baby spinach, roughly chopped salt and freshly ground black pepper 1 x 400g/1lb can chopped tomatoes 2 tbsp sun-dried tomato paste 1 tsp demerara sugar 1 tbsp fresh thyme leaves 6 sheets, about 75g/3oz quick-cook white lasagne or fresh lasagne 50g/2oz strong cheddar cheese, grated ",italian
"2 tbsp olive oil 1 garlic clove, roughly chopped 1 tsp fennel seeds, ground ½ tsp dried red chilli flakes 1½ large fennel bulbs, finely chopped, fronds kept for garnish  140g/5oz Parmesan, finely grated  1 large onion, thinly sliced  280g/10oz arborio rice  250ml/9fl oz dry white wine 700ml–1 litre/1¼–1¾ pints hot chicken stock 1 unwaxed lemon, finely grated zest and juice  salt and freshly ground black pepper 250ml/9fl oz soda water, ice cold  1 large free-range egg  good pinch cayenne pepper  1 tsp baking powder 2 tbsp cornflour 100g/3½oz plain flour 1 litre/1¾ pints vegetable oil ½ large fennel bulb, cut into thin wedges ",italian
"2 medium fennel bulbs 1½ oranges ½ lemon, juice only extra virgin olive oil salt and freshly ground black pepper ",italian
"450g/1lb luganega sausages (available from specialist Italian or Continental grocers), or other nice meaty pork chipolatas 4 tbsp extra virgin olive oil 1 small onion, halved and thinly sliced 2 garlic cloves, thinly sliced 750g/1½lb small waxy potatoes, peeled and each cut into quarters ½ lemon, pared zest and juice only 4 fresh bay leaves 2 tbsp fresh parsley, chopped  salt and freshly ground black pepper 120ml/4fl oz water ",italian
"400g/14oz dried fettuccine pasta 300ml/10½fl oz double cream 30g/1oz butter freshly grated nutmeg, to taste 200g/7oz freshly grated parmesan cheese freshly ground black pepper ",italian
"2 tbsp vegetable oil 1 medium–large brown onion, finely chopped 2 carrots, finely chopped 2 celery sticks, finely chopped small bunch of fresh basil, leaves and stalks separated, both finely chopped 1 whole dried bird’s-eye chilli (optional) 3–4 garlic cloves, finely grated 500g/1lb 2oz beef mince (20% fat) 190ml/6¾fl oz red wine, such as merlot 1 tbsp tomato purée 1 chicken stock pot 400g/14oz passata 320–480g/11½oz–1lb 1oz dried fettuccine  2 tbsp mascarpone  salt and freshly ground black pepper grated Parmesan, to serve (optional) 75g/2¾oz good-quality, day-old white bread 2 tbsp olive oil 2 fresh rosemary sprigs, leaves picked and finely chopped 2 garlic cloves, bruised sea salt and freshly ground black pepper ",italian
"1 onion, finely diced 1 organic garlic clove, finely chopped 4 anchovy fillets, finely chopped 2 tsp capers, rinsed and chopped 1 tsp rosemary leaves 1 tsp chopped flat leaf parsley 4 tsp extra virgin olive oil 285g/10oz purple sprouting broccoli 450g/1lb fresh fettuccine ½  lemon, juice only salt and freshly ground black pepper parmesan shavings, to serve ",italian
"110g/4oz puff pastry 8 fresh ripe figs, quartered 140g/5oz dolcelatte cheese, diced 6 fine slices pancetta salt and freshly ground pepper 1 tbsp olive oil beaten egg, for glazing 110ml/4fl oz double cream half a handful of coriander leaves 1 tsp fresh coriander sprigs 1 tsp fresh mint sprigs 110g/4oz baby spinach extra virgin olive oil balsamic vinegar ",italian
"500g/1lb 2oz venison fillet, trimmed and cut into 2.5cm/1in thick medallions 5 tbsp extra virgin olive oil 1 tbsp balsamic vinegar 1 carrot, finely chopped 1 onion, finely chopped salt and freshly ground black pepper 100g/3½oz unsalted butter 2 small onions, very finely sliced 40g/1½oz dried morels, soaked in warm water for 2 hours, drained (reserve the water) 150g/5oz fresh porcini mushrooms, thickly sliced 2 tbsp balsamic vinegar (aged for 10-15 years) 4 tbsp dry sherry 6 tbsp double cream salt and freshly ground black pepper 1 summer truffle, optional ",italian
"400g/14oz type1 or 00 flour 80g/3oz sourdough starter, refreshed 240ml/9fl oz water, at room temperature 10g/⅓oz fine salt 280g/10oz dough, from above 100g/3½oz tomatoes, peeled and crushed 80g/3oz fior di latte or mozarella few fresh basil leaves 1 tsp extra virgin olive oil squeeze lemon juice salt 280g/10oz dough, from above 100g/3½oz pak choi 80g/3oz fior di latte or mozzarella 30g/1oz smoked ricotta (available online), grated  1 tsp extra virgin olive oil 1 fresh red or green chilli, thinly sliced salt ",italian
"2kg/4lb 8oz mixed fresh fish fillets and shellfish, such as red mullet, small sole, gurnard, monkfish, sea bass, cuttlefish, baby octopus, prawns, mussels, squid or scallops 8 tbsp olive oil, plus extra for drizzling 1 large onion, finely sliced 2 garlic cloves, finely chopped, plus an extra clove for the toast 1kg/2lb 4oz ripe tomatoes, skinned and chopped, or 2x400g/14oz tins of chopped tomatoes  125ml/4fl oz red wine chopped fresh chilli, to taste 3 tbsp finely chopped flatleaf parsley ½ tsp fennel seeds salt and freshly ground black pepper 6-8 slices good bread, slightly stale or toasted ",italian
"1.5kg/3Ib 5oz strong white bread flour 1 x 7g/¼oz sachet dried yeast 50ml/2fl oz olive oil, plus a little extra for oiling pinch salt 570ml/20fl oz/1 pint warm water sprigs rosemary 2 tbsp olive oil 1 tsp coarse sea salt ",italian
"4 tbsp extra virgin olive oil, plus extra to serve 3 garlic cloves, sliced 4 tbsp chopped parsley ¼ tsp chilli flakes 1¼ litres/2 pints 4fl oz fish stock 4 medium tomatoes, skins removed, de-seeded and finely chopped 250g/9oz fregola pasta 1kg/2lb 4oz small clams, rinsed and drained (discard any clams that remain open when tapped) large pinch saffron, infused in 1 tbsp hot water 1 lemon, finely grated zest only ",italian
"200g/7oz 00 flour, plus extra for dusting 2 free-range eggs pinch of salt 200g/7oz Tenderstem broccoli, cut into florets  2 tbsp olive oil 1 garlic clove, finely chopped large handful spinach 50g/1¾oz gorgonzola, or a similar vegetarian blue cheese (such as dolcelatte) 1 tbsp chopped fresh mint 25g/1oz walnuts, broken into pieces ",italian
"700g/1½lb '00' flour, plus extra for dusting 10 medium free-range eggs semolina, for dusting (optional) ",italian
"140g/5oz plain flour or Italian '00' flour 2 medium eggs, 1 whole and 1 yolk (preferably organic) ",italian
"250g/9oz 00 flour 4 medium free-range eggs  250g/9oz fine semolina flour  2 tbsp olive oil 1 onion, finely chopped 2 garlic cloves, finely chopped 1 large carrot, peeled and finely chopped 2 sticks celery handful basil leaves 500g/1lb 2oz beef mince 500g/1lb 2oz pork mince 2 tbsp tomato purée 100ml/3½oz red wine 3 x 400g/14oz tins san marzano tomatoes 2 little gem lettuces, washed and leaves separated 1 head frisée lettuce, central leaves washed and removed 3 tbsp extra virgin olive oil 1 lemon, juice only   salt and freshly ground black pepper 75g/2½oz parmesan cheese, grated ",italian
"500g/1lb 4oz fine semolina flour, plus extra for dusting 5 free-range eggs 1 bunch asparagus, trimmed  2 tbsp olive oil 50g/1¾oz butter 1 lemon, juice only 2 tbsp olive oil 100g/3½oz homemade breadcrumbs 1 lemon, zest only 1 garlic clove, finely chopped 1 tsp fresh thyme leaves 2 tbsp finely chopped fresh flatleaf parsley ",italian
"100g/3½oz plain flour 1 free-range egg pinch salt 1 tbsp olive oil ½ onion, chopped 2 garlic cloves, finely chopped 200g/7oz fresh chopped tomatoes handful fresh basil, chopped salt and freshly ground black pepper ",italian
"6 large mackerel fillets  1 orange, juice and zest only  3 slices red onion  3 tbsp sherry vinegar  1 tsp sea salt  1 small glass white wine a few peppercorns 3 bay leaves 8 slices prosciutto 500g/1lb2oz sweet potatoes 500g/1lb 2oz potatoes, for mash  1 free-range egg  200g/7oz 00 flour, plus extra for dusting 2 litres vegetable stock  100g/3½oz unsalted butter  handful freshly picked samphire (optional) extra virgin olive oil, to taste 12 large sage leaves, roughly chopped 75g/2½oz parmesan, freshly grated  ½ red onion, finely diced 1 large bunch basil 3 large ripe tomatoes, peeled and roughly chopped a pinch smoked sea salt (available in specialist delicatessens and online)  drizzle good olive oil  salt and freshly ground black pepper  ",italian
"sunflower oil, for greasing 100g/3½oz boiled potatoes, chilled and crushed 2 fresh asparagus spears, trimmed, chopped 1 spring onion, trimmed, chopped 2 heaped tbsp frozen peas 5 fresh mint leaves, torn 2 tbsp grated parmesan 2 free-range eggs, beaten pinch freshly ground black pepper ",italian
"1 lemon, juice only 3 violet artichokes with long stems 1 large aubergine, thinly sliced 1 bunch of asparagus, woody ends removed 2 sweet onions (such as scallions), thinly sliced 2 portobello mushrooms, cut into 1cm/½in slices 6 small courgettes with their flowers attached, sliced sunflower oil, for deep-frying 4 small Swiss chard leaves 6 large sage leaves sea salt and freshly ground black pepper  300g/10½oz tipo ‘00’ flour 4 tbsp extra virgin olive oil 250ml/9fl oz warm water 1 free-range egg white 1 red chilli, seeds removed and chopped 2 tbsp chopped fresh mint 2-4 tbsp sherry vinegar 1 lemon, zest and juice only lemon wedges ",italian
"vegetable oil, for deep frying 150g/5½oz rice flour 150g/5½oz plain flour 15g/½oz smoked paprika  400g/14oz prepared squid, cleaned 400g/14oz prepared prawns, peeled and deveined  200g/7oz prepared mussels, scrubbed and debearded lemon wedges, to serve salt and freshly ground black pepper 1 lime, zest only 2 garlic cloves, crushed 1 large green chilli, deseeded and finely chopped  ½ bunch fresh flatleaf parsley, finely chopped 200g/7oz bulgur wheat, cooked in stock  200g/7oz quinoa, cooked in stock 100g/3½oz black lentils, cooked in stock 55g/2oz soya beans, cooked in stock 85g/3oz kale, stem removed and shredded 25g/1oz sunflower seeds  1 tbsp garlic purée 1 lime, juice only  2 tsp tahini 25g/1oz spring onions, chopped  25g/1oz fresh flatleaf parsley, chopped 100ml/3½fl oz cold-pressed rapeseed oil ",italian
"600g/1lb 5oz shell-on prawns 4 tbsp olive oil 300ml/10fl oz fish stock 500g/1lb 2oz fregola 1 onion, finely chopped 2 garlic, finely chopped 1 red chilli, finely chopped or ½ tsp dried red chilli flakes sprig thyme 1 tsp dried oregano pinch ground saffron 100ml/3½fl oz white wine or vermouth 4 medium tomatoes, skinned and roughly chopped 200g/7oz clams, cleaned 200g/7oz mussels, cleaned and beards removed  12 small scallops small bunch basil, leaves only small bunch parsley, leaves only lemon wedges ",italian
"175g/6oz gemelli pasta 1 tbsp olive oil  6 anchovy fillets, finely chopped  1 garlic clove, crushed  ¼ tsp dried chilli flakes  150g/5½oz cherry tomatoes, halved across the equator 4 tbsp dry white vermouth  2 tbsp mascarpone  1 tbsp finely grated Parmesan plus extra to serve 2 tbsp finely chopped flatleaf parsley, plus extra to serve  salt ",italian
"220g/8oz caster sugar 170ml/6fl oz good quality gin 500ml/18fl oz tonic 1 lemon, juice only 2 Bramley apples, peeled and grated 500ml/18fl oz apple juice 50g/1¾oz butter 2 Braeburn apples, diced ",italian
"4 medium egg whites 1 tsp almond essence 550g/1lb 4oz icing sugar, plus extra for dusting pinch salt 550g/1lb 4oz ground almonds 100g/3½oz flaked almonds ",italian
"15g/½oz softened butter, for greasing 40g/1½oz gluten-free crunchy amaretti biscuits  750g/1lb 10oz ricotta 150g/5½oz caster sugar 6 free-range eggs 100ml/3½fl oz double cream 1 lemon, zest only 4 tbsp amaretto liqueur ",italian
"200g/7oz dark chocolate, minimum 70% cocoa solids, cut into pieces 200g/7oz unsalted butter, softened, cut into small pieces 200g/7oz golden caster sugar 5 free-range eggs, ‎separated 200g/7oz ground almonds  ",italian
"1 tbsp ghee  2 large onions, diced                                                        1 celery stick, trimmed, diced                                                          1 bay leaf 1 butternut squash, trimmed, peeled, deseeded 3 garlic cloves, diced                                                        1 large carrot, diced                                                         ½  tsp dried oregano  ½  tsp dried basil  ¼  tsp chilli flakes or chopped fresh chilli  800ml/1¾ pints vegetable stock  400g tin chopped tomatoes (or 6 large fresh tomatoes, deseeded and chopped) 2 x 400g tins cooked chickpeas, drained, rinsed 200g/7oz cavolo nero, tough stalks removed, leaves finely sliced  salt and freshly ground black pepper  large handful grated parmesan (or vegetarian alternative) drizzle extra virgin olive oil ",italian
"3 tbsp pine nuts 2 medium carrots (approx. 200-250g/7-9oz) 75g/3oz golden sultanas 60ml/2¼fl oz rum 150g/5oz caster sugar 125ml/4½fl oz regular olive oil, plus extra for greasing 1 tsp vanilla extract 3 free-range eggs 250g/9oz ground almonds ½ tsp ground nutmeg, or to taste ½ lemon, finely grated zest and juice 250g/9oz mascarpone 2 tsp icing sugar 2 tbsp rum ",italian
"568ml/1 pint full-fat milk 130g/4¾oz semolina flour pinch freshly grated nutmeg pinch salt 30g/1oz butter 60g/2¼oz Parmesan  2 egg yolks  knob of butter 1 garlic clove, crushed  2 shallots, finely chopped  1 split bone marrow, approximately 20cm/8in long 2 tbsp finely chopped parsley  50g/1¾oz breadcrumbs  600g/1lb 5oz veal sweetbreads,  30g/1oz butter  splash Madeira  1 bunch flatleaf parsley, roughly chopped 1 banana shallot, thinly sliced 1 tsp baby capers  splash red wine vinegar  1 tbsp olive oil ",italian
"1 slice of nutmeg pinch of coriander seeds 4 cloves  1cm/½in cinnamon stick pinch of ground ginger 1 green cardamom pod, seeds only ⅛ tsp turmeric ⅛ tsp chilli powder 225g/8oz floury potatoes, in their skins 80g/2¾oz plain flour ¼ tsp salt ½ free-range egg, beaten (approximately 20g/¾oz) 2 tbsp olive oil 1 small garlic clove 250g/9oz prawn heads and shells 1 tbsp tomato purée ½ tsp salt 5 tbsp olive oil ½ small onion, grated 1 garlic clove, grated pinch chilli flakes ¼ tsp Byzantine spice mix 300ml/10fl oz prawn stock knob of butter small handful finely chopped flatleaf parsley 200g/7oz white crab meat ",italian
"500g/1lb 2oz frozen spinach, thawed, or 650g/1lb 7oz fresh spinach, cooked until wilting 250g/9oz ricotta cheese 100g/3½oz parmesan, or similar vegetarian hard cheese, freshly grated 150g/5oz plain flour, plus extra for flouring 2 free-range eggs freshly grated nutmeg salt and freshly ground black pepper 2 tbsp extra virgin olive oil 1 medium onion, chopped 1 carrot, finely diced 2 garlic cloves, chopped 2 x 400g/14oz cans chopped tomatoes 2 tbsp tomato purée 1 tsp caster sugar 1 bouquet garni (3 generous sprigs fresh thyme, 2 bay leaves, 2 big sprigs fresh parsley, tied together with string) salt and freshly ground black pepper freshly grated parmesan, or similar vegetarian hard cheese ",italian
"300g/10½oz King Edward potatoes 60g/2¼oz plain flour 40g/1½oz Parmesan, finely grated 1 tbsp olive oil 75g/2½oz unsalted butter salt and freshly ground black pepper 1 tbsp olive oil 2 garlic cloves, thinly sliced 1 shallot, chopped 100g/3½oz 'nduja 1 green and 1 yellow courgette, scooped into balls using a parisenne scoop (or dice) 75g/2½oz unsalted butter  2 tbsp fresh basil  4 tbsp Parmesan, finely grated ",italian
"15g/½oz fresh basil 30g/1oz baby spinach 1 tbsp freshly grated Parmesan (or alternative vegetarian hard cheese) 2–3 tbsp extra virgin olive oil 1 lemon, juice only 140g/5oz bacon, cut into small pieces  500g pack potato gnocchi large pinch sea salt ",italian
"600g/1lb 5oz floury potatoes (such Russets), unpeeled 1 large free-range egg salt and freshly ground black pepper 450g/1lb plain flour olive oil, to drizzle 2 tbsp olive oil 1 onion, finely chopped 1 carrot, finely chopped 1 stick celery, finely chopped 4 garlic cloves, finely chopped 1 red chilli, finely chopped  1 red pepper, finely chopped  150g/5oz tomato purée 450ml/16fl oz red wine 450ml/16fl oz chicken stock sprig fresh rosemary 450g/1lb ready-made confit duck leg, meat removed from the bone  Pecorino cheese, shaved, to serve ",italian
"2 large baking potatoes (around 600g/1lb 5oz), scrubbed 150g/5½oz Parmesan or Gouda-style hard cheese, grated  2 free-range egg yolks, beaten 150g/5½oz 00 flour, plus extra for dusting salt and freshly ground black pepper 1 tbsp olive oil 1 white onion, chopped  8 garlic cloves, chopped 1 bay leaf  10 black garlic cloves, peeled 2 tbsp olive oil  pinch salt  50ml/2fl oz olive oil 200g/7oz kale, chopped 1 lemon, juice only 50g/1¾oz Old Winchester cheese, grated ",italian
"1kg/2lb 4oz floury potatoes, roughly all same size  salt and black pepper  1 egg  300g/10½oz plain flour, plus extra for dusting  100g/3½oz butter  8 sage leaves  ",italian
"300g/10½oz ricotta, drained 50g/1¾oz Parmesan, finely grated freshly grated nutmeg salt, to taste about 250g/9oz semolina, for dusting olive oil, for drizzing 2 tbsp olive oil 2 garlic cloves, very finely chopped or crushed 1 tsp dried chilli flakes 500g/1lb 2oz fresh tomatoes, peeled and puréed (or tinned equivalent) pinch sugar (optional) handful basil leaves salt and freshly ground black pepper grated Parmesan basil leaves ",italian
"400g/14oz cherry tomatoes, halved 125ml/4fl oz extra virgin olive oil 1 tbsp fresh thyme leaves salt and freshly ground black pepper 400g/14oz ricotta 100g/3½oz goats' cheese 30g/1oz parmesan (or a vegetarian alternative), grated  200g/7oz baby spinach 2 garlic cloves, crushed 12 x 12cm/5in x 10cm/4in sheets fresh pasta  parmesan shavings green salad leaves, dressed with olive oil and balsamic vinegar ",italian
"225g/8oz plain or '00' flour, plus extra for dusting 2 free-range eggs 2 free-range egg yolks 1 tbsp olive oil 2 pinches salt 200g/7oz baby spinach, wilted in a pan and chopped 150g/5½oz soft goats' cheese, crumbled salt and freshly ground black pepper 1 free-range egg, beaten 100g/3½oz unsalted butter 1 shallot, finely chopped 10 sage leaves, chopped ½ clove garlic, chopped few sprigs parsley, chopped 4 tomatoes, skinned, deseeded and finely chopped ",italian
"1 free-range egg  4 free-range egg yolks 180g/6oz 00 pasta flour, plus extra for dusting 1 tbsp olive oil rapeseed oil, for frying 200g/7oz pancetta, cut into 1cm/½in cubes 1 small butternut squash, peeled and cut into 1cm/½in cubes 1 red onion, finely chopped 2 garlic cloves, finely chopped 1 large red chilli, finely chopped    2 tbsp finely chopped fresh sage  250g/9oz goats' cheese, rind removed salt and freshly ground black pepper 100ml/3½fl oz double cream 150g/5½oz young small spinach leaves, washed and drained 150g/5½oz freshly podded peas, cooked and refreshed in cold water 150g/5½oz freshly podded broad beans, cooked, peeled and refreshed in cold water ½ lemon, juice only extra virgin rapeseed oil ",italian
"4 quails’ eggs 500g/1lb 2oz ‘00’ flour, plus extra for dusting 4 free-range egg yolks 2 tbsp olive oil, plus extra for cooking 1 free-range egg, beaten 225g/8oz soft goats’ cheese, broken up 3 tbsp olive oil pinch ground cumin pinch ground turmeric 1 head cauliflower, broken into florets 1 head purple cauliflower, broken into florets 1 thyme sprig 1 bay leaf salt and freshly ground black pepper  1 tsp Dijon mustard 1 tsp white wine vinegar 3 tbsp extra virgin rapeseed oil 8 capers, roughly chopped 20g/¾oz golden raisins, soaked in warm water and drained ½ tbsp finely chopped flatleaf parsley. nasturtium leaves and flowers, to garnish watercress leaves, to garnish ",italian
"8 free-range eggs 350ml/12fl oz double cream 2 tbsp each of parsley and chives 3 spring onions, very finely sliced  110g/4oz parmesan, grated flaked sea salt and freshly ground black pepper 5 ripe plum tomatoes, seeded and roughly chopped 1 small red onion, very finely chopped 2 tsp sun-dried tomato paste  1 tbsp chopped flat-leaf fresh parsley 1 tbsp fresh basil, roughly torn 1 tbsp lime juice 3 tbsp extra virgin olive oil flaked sea salt and freshly ground black pepper ",italian
"300g/10½oz Italian ‘00’ flour  2 free-range eggs pinch salt 75g/2½oz well-drained, puréed cooked spinach  600g/1lb 5oz burrata mozzarella cheese 50g/1¾oz parmesan, freshly grated  60g/2¼oz unsalted butter 20g/¾oz pine nuts, toasted 1 tbsp fresh rosemary leaves 80g/3oz parmesan, freshly grated ",italian
